Epoch	AUC-454	AUC-455	AUC-456	AUC-457	AUC-458	AUC-459	AUC-460	AUC-461	AUC-462	AUC-463	AUC-464	AUC-465	AUC-466	AUC-467	AUC-468	AUC-469	AUC-470	AUC-471	AUC-472	AUC-473	AUC-476	AUC-478	AUC-479	AUC-484	AUC-485	AUC-486	AUC-487	AUC-488	AUC-489	AUC-490	AUC-491	AUC-492	AUC-493	AUC-494	AUC-495	AUC-496	AUC-497	AUC-498	AUC-499	AUC-500	AUC-501	AUC-502	AUC-503	AUC-504	AUC-505	AUC-506	AUC-507	AUC-508	AUC-509	AUC-510	AUC-511	AUC-512	AUC-513	AUC-514	AUC-515	AUC-516	AUC-517	AUC-518	AUC-519	AUC-520	AUC-521	AUC-522	AUC-523	AUC-524	AUC-525	AUC-526	AUC-527	AUC-528	AUC-529	AUC-530	AUC-531	AUC-532	AUC-533	AUC-534	AUC-535	AUC-536	AUC-537	AUC-538	AUC-539	AUC-540	AUC-541	AUC-542	AUC-543	AUC-544	AUC-545	AUC-546	AUC-547	AUC-548	AUC-549	AUC-550	AUC-551	AUC-552	AUC-553	AUC-554	AUC-555	AUC-556	AUC-557	AUC-558	AUC-559	AUC-560	AUC-561	AUC-562	AUC-563	AUC-564	AUC-565	AUC-566	AUC-567	AUC-568	AUC-569	AUC-570	AUC-571	AUC-572	AUC-573	AUC-574	AUC-575	AUC-576	AUC-577	AUC-578	AUC-579	AUC-580	AUC-581	AUC-582	AUC-583	AUC-584	AUC-585	AUC-586	AUC-587	AUC-588	AUC-589	AUC-590	AUC-591	AUC-592	AUC-593	AUC-594	AUC-595	AUC-596	AUC-597	AUC-598	AUC-599	AUC-600	AUC-601	AUC-602	AUC-603	AUC-604	AUC-605	AUC-606	AUC-607	AUC-608	AUC-609	AUC-610	AUC-611	AUC-612	AUC-613	AUC-614	AUC-615	AUC-616	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.556045	0.505376	0.547125	0.511559	0.488811	0.466432	0.482876	0.503572	0.461298	0.444310	0.413785	0.449263	0.423075	0.549825	0.395771	0.286102	0.457875	0.339987	0.520855	0.446878	0.506691	0.500000	0.534142	0.517203	0.592148	0.544325	0.641461	0.599310	0.606258	0.514333	0.597577	0.573961	0.523301	0.552741	0.507120	0.535422	0.391797	0.436282	0.336290	0.512329	0.510788	0.570569	0.512512	0.573832	0.508064	0.408553	0.518684	0.445510	0.440832	0.545516	0.564033	0.601740	0.450545	0.461743	0.509034	0.620498	0.625561	0.638994	0.651754	0.453919	0.506588	0.416902	0.561671	0.558653	0.514787	0.497657	0.516971	0.490489	0.494078	0.479759	0.353198	0.486758	0.470838	0.476762	0.509314	0.460645	0.453475	0.427121	0.420773	0.478443	0.551023	0.637298	0.516000	0.373359	0.493299	0.495022	0.487393	0.471659	0.452331	0.451899	0.552268	0.465191	0.449163	0.357784	0.533147	0.419349	0.434277	0.401857	0.561070	0.594450	0.450419	0.413027	0.426490	0.484248	0.383777	0.477382	0.450736	0.636755	0.474827	0.311030	0.600402	0.443736	0.379698	0.421182	0.537247	0.534009	0.489725	0.358822	0.527230	0.557848	0.473622	0.455545	0.446961	0.531750	0.407060	0.485090	0.446321	0.542275	0.489047	0.365487	0.496117	0.566749	0.509857	0.456869	0.434257	0.520738	0.518714	0.465260	0.474116	0.518298	0.529789	0.459836	0.616211	0.497005	0.410090	0.581524	0.550181	0.449499	0.551810	0.515126	0.448575	0.552250	0.502210	0.496914	0.461645	0.485313	0.491856	0.493689	0.491856	
50.000000	0.575644	0.608457	0.548145	0.630841	0.624139	0.631492	0.613611	0.603057	0.686298	0.604722	0.687872	0.611258	0.585799	0.579106	0.614790	0.646288	0.688312	0.570747	0.604379	0.636232	0.609568	0.584305	0.667071	0.488469	0.736462	0.769263	0.675028	0.635899	0.656023	0.609355	0.651346	0.601974	0.652745	0.638462	0.732321	0.599179	0.723194	0.607130	0.771734	0.702167	0.674224	0.411463	0.752646	0.715910	0.741741	0.706173	0.774752	0.773602	0.754687	0.638645	0.788231	0.788506	0.608294	0.772058	0.710756	0.709643	0.709105	0.817383	0.700703	0.836144	0.693572	0.752416	0.625707	0.672472	0.734253	0.782434	0.764463	0.776177	0.537664	0.787797	0.796136	0.701388	0.736999	0.744956	0.744626	0.768815	0.752816	0.752315	0.784070	0.774905	0.785313	0.711666	0.761780	0.771168	0.755245	0.792865	0.764272	0.659011	0.724680	0.723442	0.779293	0.743912	0.773168	0.781365	0.743330	0.777288	0.713616	0.795417	0.600693	0.496666	0.667191	0.728022	0.745054	0.806297	0.773948	0.650376	0.675585	0.665479	0.785824	0.722996	0.585277	0.793695	0.745684	0.799676	0.708922	0.748528	0.785782	0.775909	0.784327	0.745693	0.773594	0.752783	0.691631	0.691634	0.717010	0.560913	0.711117	0.684360	0.711280	0.745094	0.729288	0.708498	0.727396	0.729221	0.763589	0.708861	0.744001	0.747960	0.636875	0.673994	0.620066	0.626068	0.642316	0.632601	0.651207	0.687118	0.634078	0.611188	0.649403	0.661044	0.655786	0.648090	0.602090	0.626359	0.660749	0.622133	0.694355	0.708891	0.694355	
100.000000	0.569608	0.617188	0.575155	0.676586	0.621624	0.637759	0.619361	0.629587	0.643990	0.603770	0.688173	0.630038	0.576986	0.613628	0.612031	0.671134	0.714952	0.528388	0.623903	0.682386	0.600033	0.570704	0.687687	0.496331	0.759270	0.785950	0.715414	0.658356	0.685925	0.638268	0.692156	0.637877	0.692346	0.678627	0.739413	0.600937	0.722515	0.611484	0.806262	0.696857	0.674318	0.430365	0.857573	0.712084	0.743207	0.695235	0.804769	0.788474	0.779040	0.623739	0.805363	0.812377	0.600780	0.791394	0.640432	0.645078	0.664634	0.802860	0.637018	0.815624	0.678277	0.790949	0.655719	0.705877	0.758830	0.816969	0.782863	0.824775	0.545016	0.800133	0.854620	0.676336	0.767136	0.796784	0.766130	0.808725	0.745197	0.782780	0.801459	0.816948	0.821354	0.691596	0.781271	0.805069	0.785015	0.814181	0.806290	0.680741	0.750640	0.758437	0.784302	0.733970	0.786605	0.820040	0.741160	0.804857	0.758159	0.820974	0.600670	0.505034	0.666797	0.772061	0.762453	0.829090	0.865100	0.659309	0.695587	0.654682	0.792874	0.812792	0.562147	0.802913	0.773331	0.813509	0.692252	0.751613	0.808632	0.815595	0.813834	0.738113	0.785989	0.795988	0.725414	0.695366	0.734208	0.591029	0.726748	0.692454	0.728764	0.771934	0.764040	0.697186	0.740143	0.751496	0.790015	0.701380	0.752201	0.785976	0.642384	0.698367	0.647656	0.639806	0.692211	0.658213	0.666570	0.718346	0.661742	0.628439	0.674937	0.681956	0.659806	0.699241	0.647328	0.645448	0.682484	0.634400	0.710611	0.703629	0.710611	
150.000000	0.580614	0.629639	0.601502	0.682735	0.624290	0.650842	0.642803	0.648640	0.641827	0.611726	0.704143	0.619811	0.581155	0.627967	0.630823	0.690559	0.714619	0.591040	0.636621	0.712319	0.606056	0.590566	0.707836	0.508422	0.758035	0.775464	0.747465	0.682849	0.710674	0.676023	0.717585	0.674552	0.715553	0.693332	0.735521	0.605176	0.715819	0.606088	0.814997	0.716164	0.699961	0.459496	0.870500	0.708861	0.749564	0.721944	0.819258	0.797108	0.788270	0.628765	0.807017	0.811462	0.609191	0.795190	0.651611	0.665594	0.654112	0.764963	0.640169	0.840018	0.692693	0.794237	0.668383	0.719002	0.770413	0.819714	0.785069	0.822664	0.553325	0.802683	0.858575	0.673807	0.774012	0.808302	0.779971	0.820242	0.761103	0.785802	0.804011	0.821997	0.821076	0.691732	0.782634	0.817708	0.795062	0.825500	0.816600	0.696770	0.768540	0.780337	0.802831	0.726377	0.798516	0.832616	0.735468	0.804364	0.756988	0.822443	0.611310	0.523151	0.666889	0.772619	0.774650	0.836669	0.855093	0.670517	0.698967	0.658374	0.799923	0.816240	0.596177	0.810798	0.775768	0.818811	0.694508	0.760964	0.814729	0.821920	0.817078	0.737132	0.787954	0.794553	0.732783	0.697823	0.735293	0.593580	0.727039	0.696131	0.728661	0.771409	0.770177	0.695798	0.744334	0.754500	0.793048	0.706468	0.760164	0.785806	0.650384	0.719585	0.649577	0.651757	0.701789	0.654433	0.671426	0.729883	0.663791	0.635799	0.688640	0.699808	0.669247	0.715856	0.679247	0.663300	0.679556	0.634356	0.719376	0.716874	0.719376	
200.000000	0.583277	0.639017	0.583923	0.676586	0.624943	0.647552	0.635094	0.641733	0.625481	0.621325	0.700603	0.645052	0.584503	0.605736	0.634781	0.741756	0.717949	0.576403	0.627857	0.712096	0.630813	0.580419	0.704944	0.501713	0.767297	0.793935	0.727123	0.682422	0.704536	0.664165	0.719136	0.662609	0.714632	0.709978	0.741160	0.593794	0.723927	0.604274	0.821121	0.702812	0.685895	0.442108	0.876730	0.686654	0.729195	0.723261	0.820961	0.794370	0.797212	0.593466	0.807977	0.817407	0.612808	0.800435	0.651135	0.665756	0.662185	0.755407	0.642170	0.782372	0.701123	0.801841	0.658029	0.716615	0.766710	0.825965	0.788517	0.835596	0.542361	0.802248	0.875933	0.687064	0.785147	0.814456	0.779571	0.821773	0.761951	0.794278	0.805739	0.830838	0.838258	0.649197	0.778204	0.817138	0.786462	0.821822	0.822911	0.693287	0.767166	0.781959	0.797166	0.740886	0.797593	0.841733	0.729534	0.811760	0.768810	0.830638	0.604346	0.481197	0.683150	0.790497	0.772894	0.839491	0.869686	0.670661	0.712467	0.652023	0.797316	0.817285	0.580713	0.809949	0.781920	0.817366	0.696933	0.757360	0.817070	0.831306	0.823055	0.733460	0.790731	0.803836	0.732231	0.699049	0.741437	0.598735	0.731430	0.703093	0.735358	0.776441	0.773699	0.699738	0.747680	0.759120	0.800219	0.704619	0.759994	0.792411	0.657534	0.715253	0.664678	0.664107	0.717053	0.669515	0.668460	0.727032	0.685927	0.636225	0.681798	0.693284	0.671907	0.713318	0.669812	0.674387	0.684111	0.638564	0.719982	0.718543	0.719982	
250.000000	0.568472	0.625111	0.586544	0.682120	0.629168	0.648492	0.640844	0.640151	0.609135	0.598841	0.689190	0.640775	0.568667	0.626039	0.633175	0.743713	0.701965	0.575294	0.643755	0.707414	0.643526	0.596287	0.693004	0.489459	0.761524	0.776706	0.722630	0.670320	0.699486	0.656216	0.707860	0.657385	0.716863	0.692867	0.739297	0.605237	0.714811	0.601507	0.825201	0.706306	0.695796	0.443122	0.898510	0.694464	0.737983	0.714307	0.822299	0.797296	0.797847	0.611190	0.815830	0.819814	0.612963	0.801352	0.645251	0.664952	0.649886	0.766289	0.632599	0.820803	0.692527	0.799541	0.660117	0.713916	0.765402	0.832293	0.785392	0.837798	0.539115	0.807467	0.872736	0.667080	0.781318	0.820930	0.775363	0.829809	0.747072	0.794512	0.803966	0.835627	0.835788	0.662743	0.784942	0.814005	0.772239	0.831443	0.828743	0.688926	0.773676	0.793607	0.794778	0.731451	0.805982	0.844489	0.726168	0.813036	0.770446	0.834441	0.604549	0.502537	0.678157	0.793986	0.774244	0.845113	0.874987	0.667222	0.707860	0.670129	0.796783	0.832588	0.571759	0.812161	0.791903	0.822727	0.688028	0.760182	0.819859	0.839580	0.826896	0.724113	0.790276	0.808665	0.735954	0.696263	0.742918	0.602022	0.733420	0.699030	0.733338	0.770177	0.777207	0.686981	0.742940	0.757645	0.800501	0.700083	0.758617	0.792073	0.660083	0.714781	0.677082	0.658763	0.709895	0.667452	0.673413	0.734066	0.677945	0.644021	0.682428	0.686872	0.671577	0.719257	0.679845	0.668610	0.684280	0.647377	0.720116	0.714796	0.720116	
300.000000	0.596449	0.640108	0.608893	0.697860	0.636108	0.668939	0.637558	0.660480	0.633654	0.595901	0.702674	0.634872	0.580707	0.640258	0.625237	0.705918	0.667000	0.567864	0.655543	0.704794	0.655738	0.609240	0.703078	0.487533	0.760319	0.768889	0.761100	0.702974	0.739249	0.688030	0.740606	0.683143	0.728598	0.716150	0.742546	0.618766	0.719900	0.619839	0.822455	0.710415	0.703203	0.439786	0.883120	0.692296	0.734119	0.717414	0.822093	0.799174	0.794756	0.611180	0.807530	0.821859	0.620211	0.800941	0.648814	0.649968	0.659893	0.750925	0.616732	0.765381	0.694609	0.809596	0.683362	0.738161	0.765869	0.833529	0.795185	0.844360	0.553196	0.807704	0.891175	0.689066	0.793389	0.829368	0.775688	0.830258	0.753331	0.796120	0.807897	0.833119	0.841460	0.667200	0.784149	0.818855	0.785526	0.831271	0.827111	0.693774	0.776805	0.797638	0.815803	0.713017	0.807043	0.849763	0.730937	0.818129	0.774194	0.832746	0.598110	0.452432	0.678712	0.794594	0.768274	0.849167	0.863511	0.669787	0.711708	0.680931	0.803394	0.830612	0.573022	0.816294	0.795542	0.813279	0.676452	0.747750	0.815651	0.835355	0.827757	0.738457	0.797259	0.808176	0.739877	0.697652	0.745020	0.602022	0.734757	0.699016	0.733823	0.778336	0.781402	0.690323	0.745529	0.758249	0.803156	0.700588	0.762658	0.798567	0.663512	0.727476	0.674740	0.675068	0.715579	0.675639	0.688088	0.741989	0.704322	0.644726	0.694352	0.709773	0.680998	0.727499	0.667304	0.668234	0.688198	0.639818	0.724190	0.727487	0.724190	
350.000000	0.587857	0.634934	0.603047	0.687531	0.635454	0.664943	0.643688	0.657486	0.597356	0.594517	0.698418	0.636731	0.582750	0.632004	0.629783	0.722331	0.688312	0.558550	0.642381	0.693924	0.626631	0.587975	0.708582	0.482673	0.765322	0.786451	0.762960	0.697537	0.727831	0.680994	0.738913	0.683435	0.731628	0.719579	0.743947	0.609341	0.718339	0.593338	0.823193	0.713821	0.704082	0.443739	0.870967	0.703123	0.744909	0.726569	0.816886	0.803163	0.798421	0.616671	0.812590	0.823389	0.613145	0.800356	0.641377	0.644767	0.635906	0.733995	0.604167	0.762691	0.701541	0.807864	0.682254	0.736002	0.770911	0.827548	0.793566	0.832019	0.552271	0.805199	0.879745	0.660735	0.785914	0.825751	0.779349	0.825613	0.748732	0.790629	0.806348	0.832929	0.836577	0.648973	0.781568	0.821906	0.789953	0.825357	0.829213	0.689099	0.774352	0.787869	0.802146	0.706780	0.806358	0.828475	0.709174	0.803629	0.764899	0.825770	0.599151	0.458894	0.678141	0.784116	0.774528	0.844541	0.855192	0.676953	0.717265	0.689478	0.806240	0.824282	0.583675	0.816109	0.794358	0.818705	0.662542	0.735770	0.819337	0.832057	0.825299	0.727453	0.795217	0.809030	0.735899	0.698955	0.749767	0.600215	0.734866	0.703253	0.736809	0.778735	0.779900	0.691995	0.747403	0.758622	0.801147	0.696255	0.760228	0.798813	0.655893	0.724560	0.663936	0.673490	0.703842	0.686675	0.688146	0.748090	0.691170	0.654598	0.701398	0.702310	0.686169	0.727132	0.676232	0.689063	0.686467	0.646131	0.721660	0.725564	0.724190	
400.000000	0.586047	0.634894	0.619046	0.700935	0.651295	0.665335	0.646910	0.664896	0.642788	0.609132	0.706554	0.632641	0.590817	0.635257	0.640728	0.703358	0.689644	0.557219	0.645543	0.691862	0.623787	0.574266	0.708489	0.496045	0.773561	0.794578	0.752341	0.699770	0.741957	0.687321	0.742010	0.684923	0.724859	0.714298	0.743186	0.627064	0.725926	0.616093	0.826207	0.729359	0.709059	0.440828	0.866188	0.713880	0.744332	0.729268	0.822808	0.808969	0.799923	0.624439	0.816889	0.826932	0.630551	0.806319	0.676370	0.666395	0.661190	0.763187	0.635800	0.814233	0.706398	0.812917	0.683093	0.736024	0.781013	0.829816	0.801936	0.831567	0.555894	0.807647	0.875391	0.685663	0.792855	0.830399	0.783832	0.818401	0.764739	0.787057	0.818032	0.832663	0.834473	0.672372	0.792516	0.822556	0.807201	0.824687	0.825297	0.696821	0.774321	0.794402	0.816738	0.717814	0.818300	0.845171	0.720912	0.812926	0.771313	0.832578	0.605783	0.447754	0.679009	0.784917	0.773976	0.828986	0.849324	0.677362	0.718239	0.660165	0.809941	0.832342	0.575073	0.818640	0.794493	0.819217	0.695741	0.748145	0.819020	0.833318	0.831188	0.747781	0.801193	0.808825	0.737239	0.702082	0.751201	0.598770	0.733527	0.707588	0.736728	0.776488	0.782556	0.702015	0.753777	0.763343	0.801208	0.708121	0.769728	0.800791	0.664342	0.728242	0.669464	0.672733	0.714579	0.678541	0.688262	0.742211	0.685141	0.648915	0.688566	0.714599	0.680078	0.726766	0.679785	0.679734	0.689525	0.645781	0.726648	0.727504	0.726648	
450.000000	0.581573	0.619411	0.624363	0.714953	0.640785	0.666667	0.625363	0.670556	0.567067	0.611726	0.704670	0.626365	0.579010	0.655199	0.631140	0.683632	0.649018	0.517410	0.644649	0.708082	0.659083	0.609240	0.717164	0.489741	0.785410	0.792036	0.764032	0.712529	0.735574	0.691591	0.742879	0.690818	0.736447	0.715753	0.743265	0.616660	0.719012	0.604091	0.832726	0.703540	0.691960	0.446071	0.887051	0.713286	0.750720	0.699078	0.824183	0.798459	0.795306	0.628968	0.807238	0.817340	0.616589	0.799203	0.638088	0.636390	0.606231	0.750859	0.606958	0.763008	0.696976	0.818693	0.685565	0.744277	0.767934	0.832187	0.791926	0.843855	0.553078	0.797005	0.902121	0.658493	0.795792	0.841490	0.783003	0.830482	0.754677	0.796790	0.812560	0.841472	0.849101	0.658996	0.791254	0.834094	0.793689	0.833716	0.842772	0.697710	0.782088	0.803275	0.798236	0.704150	0.805514	0.854743	0.722876	0.818678	0.785205	0.836731	0.601677	0.498616	0.685115	0.803962	0.773841	0.846862	0.882883	0.672657	0.716278	0.668538	0.801321	0.837566	0.583456	0.814305	0.807982	0.811561	0.660583	0.746498	0.820403	0.844967	0.830662	0.717757	0.789871	0.816692	0.745543	0.685734	0.742841	0.603618	0.734301	0.693772	0.729496	0.781833	0.780443	0.680283	0.745511	0.759674	0.809909	0.688464	0.759700	0.807538	0.645656	0.721809	0.673897	0.696634	0.717053	0.675319	0.681574	0.737166	0.710994	0.650445	0.691014	0.698579	0.678858	0.739744	0.679666	0.675607	0.684450	0.648893	0.724433	0.720410	0.726648	
