Epoch	AUC-9	AUC-10	AUC-11	AUC-Avg	AUC-Mid	AUC-Best	
350.000000	0.771907	0.833325	0.819849	0.808360	0.819849	0.813770	
360.000000	0.771009	0.829659	0.816264	0.805644	0.816264	0.813770	
370.000000	0.773032	0.829679	0.816356	0.806355	0.816356	0.813770	
380.000000	0.767660	0.824246	0.818628	0.803511	0.818628	0.813770	
390.000000	0.767442	0.826433	0.812719	0.802198	0.812719	0.813770	
400.000000	0.775708	0.832773	0.816208	0.808230	0.816208	0.813770	
410.000000	0.773493	0.830940	0.809431	0.804621	0.809431	0.813770	
420.000000	0.778056	0.829464	0.816861	0.808127	0.816861	0.813770	
430.000000	0.774563	0.833994	0.822396	0.810318	0.822396	0.813770	
440.000000	0.767976	0.833454	0.816776	0.806069	0.816776	0.813770	
450.000000	0.775822	0.836811	0.821438	0.811357	0.821438	0.813770	
460.000000	0.770363	0.835760	0.816029	0.807384	0.816029	0.813770	
470.000000	0.772418	0.836997	0.819185	0.809533	0.819185	0.813770	
480.000000	0.773241	0.836580	0.825168	0.811663	0.825168	0.813770	
490.000000	0.769726	0.832946	0.825911	0.809528	0.825911	0.813770	
500.000000	0.771065	0.840372	0.817887	0.809775	0.817887	0.813770	
510.000000	0.771677	0.837014	0.813885	0.807525	0.813885	0.813770	
520.000000	0.773111	0.837909	0.811673	0.807564	0.811673	0.813770	
530.000000	0.770976	0.836406	0.811820	0.806401	0.811820	0.813770	
540.000000	0.772888	0.837836	0.809146	0.806623	0.809146	0.813770	
550.000000	0.777017	0.837665	0.816016	0.810233	0.816016	0.813770	
560.000000	0.777138	0.842771	0.815918	0.811942	0.815918	0.813770	
570.000000	0.771983	0.840969	0.817216	0.810056	0.817216	0.813770	
580.000000	0.768597	0.835701	0.816626	0.806975	0.816626	0.813770	
590.000000	0.773687	0.833145	0.817147	0.807993	0.817147	0.813770	
600.000000	0.768529	0.834664	0.809158	0.804117	0.809158	0.813770	
610.000000	0.774310	0.836597	0.818759	0.809889	0.818759	0.813770	
620.000000	0.770958	0.832841	0.819375	0.807725	0.819375	0.813770	
630.000000	0.766174	0.833680	0.818666	0.806173	0.818666	0.813770	
640.000000	0.771660	0.835283	0.819860	0.808934	0.819860	0.813770	
650.000000	0.770076	0.836996	0.815764	0.807612	0.815764	0.813770	
660.000000	0.770332	0.841182	0.807932	0.806482	0.807932	0.813770	
670.000000	0.777881	0.841642	0.813030	0.810851	0.813030	0.813770	
680.000000	0.775872	0.843271	0.813325	0.810823	0.813325	0.813770	
690.000000	0.769239	0.843250	0.813415	0.808635	0.813415	0.813770	
700.000000	0.773276	0.844850	0.819331	0.812486	0.819331	0.813770	
710.000000	0.773310	0.846061	0.815684	0.811685	0.815684	0.813770	
720.000000	0.771338	0.841763	0.822489	0.811863	0.822489	0.813770	
730.000000	0.773560	0.846142	0.823225	0.814309	0.823225	0.814309	
740.000000	0.769155	0.848053	0.820010	0.812406	0.820010	0.814309	
750.000000	0.770240	0.846519	0.825553	0.814104	0.825553	0.814309	
760.000000	0.771527	0.847770	0.825097	0.814798	0.825097	0.814798	
770.000000	0.773462	0.843037	0.830479	0.815659	0.830479	0.815659	
780.000000	0.769992	0.847809	0.827617	0.815139	0.827617	0.815659	
790.000000	0.774904	0.841542	0.831228	0.815892	0.831228	0.815892	
800.000000	0.771476	0.839700	0.823407	0.811528	0.823407	0.815892	
810.000000	0.771915	0.839330	0.825053	0.812099	0.825053	0.815892	
820.000000	0.772645	0.843834	0.826257	0.814246	0.826257	0.815892	
830.000000	0.772967	0.838280	0.825987	0.812411	0.825987	0.815892	
840.000000	0.774997	0.840675	0.818228	0.811300	0.818228	0.815892	
850.000000	0.775080	0.842756	0.823375	0.813737	0.823375	0.815892	
860.000000	0.776833	0.844872	0.827318	0.816341	0.827318	0.816341	
870.000000	0.778706	0.840269	0.828583	0.815853	0.828583	0.816341	
880.000000	0.774430	0.834707	0.825163	0.811433	0.825163	0.816341	
890.000000	0.778349	0.835687	0.832779	0.815605	0.832779	0.816341	
900.000000	0.774367	0.833533	0.822589	0.810163	0.822589	0.816341	
910.000000	0.772383	0.839042	0.824666	0.812030	0.824666	0.816341	
920.000000	0.776125	0.841508	0.826644	0.814759	0.826644	0.816341	
930.000000	0.772856	0.841465	0.829474	0.814598	0.829474	0.816341	
940.000000	0.776689	0.842346	0.824198	0.814411	0.824198	0.816341	
950.000000	0.781849	0.838787	0.829284	0.816640	0.829284	0.816640	
960.000000	0.778681	0.843271	0.824613	0.815522	0.824613	0.816640	
970.000000	0.780409	0.847670	0.825026	0.817702	0.825026	0.817702	
980.000000	0.785076	0.841337	0.825381	0.817265	0.825381	0.817702	
990.000000	0.781473	0.840106	0.824210	0.815263	0.824210	0.817702	
1000.000000	0.779342	0.843657	0.825999	0.816333	0.825999	0.817702	
1010.000000	0.780474	0.838746	0.829310	0.816177	0.829310	0.817702	
1020.000000	0.777513	0.839383	0.827719	0.814872	0.827719	0.817702	
1030.000000	0.782974	0.840278	0.827218	0.816823	0.827218	0.817702	
1040.000000	0.785683	0.841509	0.827295	0.818162	0.827295	0.818162	
1050.000000	0.786798	0.838376	0.830584	0.818586	0.830584	0.818586	
1060.000000	0.785048	0.838779	0.824302	0.816043	0.824302	0.818586	
1070.000000	0.777956	0.841934	0.829531	0.816474	0.829531	0.818586	
1080.000000	0.782276	0.838618	0.826920	0.815938	0.826920	0.818586	
1090.000000	0.782857	0.842437	0.827723	0.817672	0.827723	0.818586	
1100.000000	0.787280	0.845708	0.825073	0.819354	0.825073	0.819354	
1110.000000	0.788121	0.841631	0.826506	0.818753	0.826506	0.819354	
1120.000000	0.787803	0.844024	0.826664	0.819497	0.826664	0.819497	
1130.000000	0.786765	0.844478	0.828062	0.819768	0.828062	0.819768	
1140.000000	0.779951	0.842740	0.823442	0.815378	0.823442	0.819768	
1150.000000	0.779467	0.844966	0.828022	0.817485	0.828022	0.819768	
1160.000000	0.778347	0.836864	0.831294	0.815502	0.831294	0.819768	
1170.000000	0.773135	0.837591	0.828143	0.812956	0.828143	0.819768	
1180.000000	0.778797	0.842084	0.828589	0.816490	0.828589	0.819768	
1190.000000	0.776415	0.844121	0.830658	0.817065	0.830658	0.819768	
1200.000000	0.773701	0.842935	0.827038	0.814558	0.827038	0.819768	
1210.000000	0.772969	0.840199	0.829924	0.814364	0.829924	0.819768	
1220.000000	0.767333	0.837210	0.832917	0.812487	0.832917	0.819768	
1230.000000	0.779138	0.843157	0.836622	0.819639	0.836622	0.819768	
1240.000000	0.778568	0.838240	0.838759	0.818522	0.838240	0.819768	
1250.000000	0.778413	0.842727	0.833439	0.818193	0.833439	0.819768	
1260.000000	0.776012	0.843478	0.834811	0.818100	0.834811	0.819768	
1270.000000	0.777424	0.848778	0.833718	0.819973	0.833718	0.819973	
1280.000000	0.777721	0.847659	0.832738	0.819373	0.832738	0.819973	
1290.000000	0.777892	0.849988	0.836251	0.821377	0.836251	0.821377	
1300.000000	0.780409	0.847156	0.836312	0.821293	0.836312	0.821377	
1310.000000	0.779470	0.851655	0.832401	0.821175	0.832401	0.821377	
1320.000000	0.781372	0.849756	0.830774	0.820634	0.830774	0.821377	
1330.000000	0.783322	0.851872	0.835075	0.823423	0.835075	0.823423	
1340.000000	0.775198	0.846866	0.835464	0.819176	0.835464	0.823423	
1350.000000	0.776898	0.845975	0.837950	0.820274	0.837950	0.823423	
1360.000000	0.778134	0.851264	0.833372	0.820923	0.833372	0.823423	
1370.000000	0.778685	0.849956	0.829235	0.819292	0.829235	0.823423	
1380.000000	0.778182	0.850350	0.828111	0.818881	0.828111	0.823423	
1390.000000	0.768135	0.846839	0.828159	0.814378	0.828159	0.823423	
1400.000000	0.773424	0.846649	0.836509	0.818861	0.836509	0.823423	
1410.000000	0.775462	0.846507	0.832267	0.818079	0.832267	0.823423	
1420.000000	0.774220	0.847679	0.832876	0.818258	0.832876	0.823423	
1430.000000	0.771376	0.847726	0.835299	0.818133	0.835299	0.823423	
1440.000000	0.772083	0.847864	0.832884	0.817610	0.832884	0.823423	
1450.000000	0.777328	0.851497	0.832536	0.820454	0.832536	0.823423	
1460.000000	0.773164	0.847811	0.830996	0.817324	0.830996	0.823423	
1470.000000	0.777109	0.850375	0.833094	0.820193	0.833094	0.823423	
1480.000000	0.776945	0.849921	0.833951	0.820272	0.833951	0.823423	
1490.000000	0.772746	0.848784	0.838092	0.819874	0.838092	0.823423	
1500.000000	0.775863	0.852871	0.833249	0.820661	0.833249	0.823423	
1510.000000	0.779713	0.852147	0.834070	0.821976	0.834070	0.823423	
1520.000000	0.778479	0.849271	0.840907	0.822886	0.840907	0.823423	
1530.000000	0.776267	0.849730	0.833716	0.819904	0.833716	0.823423	
1540.000000	0.784803	0.848172	0.840694	0.824556	0.840694	0.824556	
1550.000000	0.780091	0.849475	0.833412	0.820993	0.833412	0.824556	
1560.000000	0.779142	0.848892	0.837738	0.821924	0.837738	0.824556	
1570.000000	0.774477	0.849960	0.836532	0.820323	0.836532	0.824556	
1580.000000	0.778203	0.848430	0.834258	0.820297	0.834258	0.824556	
1590.000000	0.775803	0.846660	0.836582	0.819682	0.836582	0.824556	
1600.000000	0.780785	0.846405	0.838916	0.822035	0.838916	0.824556	
1610.000000	0.780462	0.846693	0.833571	0.820242	0.833571	0.824556	
1620.000000	0.781201	0.851845	0.831865	0.821637	0.831865	0.824556	
1630.000000	0.782600	0.850133	0.825749	0.819494	0.825749	0.824556	
1640.000000	0.788688	0.855629	0.830742	0.825020	0.830742	0.825020	
1650.000000	0.787263	0.855802	0.827482	0.823516	0.827482	0.825020	
1660.000000	0.787902	0.853049	0.829358	0.823436	0.829358	0.825020	
1670.000000	0.786526	0.852585	0.838327	0.825813	0.838327	0.825813	
1680.000000	0.789029	0.850056	0.833971	0.824352	0.833971	0.825813	
1690.000000	0.784207	0.850030	0.830871	0.821703	0.830871	0.825813	
1700.000000	0.784692	0.850661	0.838558	0.824637	0.838558	0.825813	
1710.000000	0.786320	0.851175	0.837528	0.825008	0.837528	0.825813	
1720.000000	0.783991	0.845986	0.835848	0.821942	0.835848	0.825813	
1730.000000	0.780482	0.848517	0.833507	0.820835	0.833507	0.825813	
1740.000000	0.787986	0.850350	0.834737	0.824357	0.834737	0.825813	
1750.000000	0.774334	0.844890	0.832729	0.817318	0.832729	0.825813	
1760.000000	0.788972	0.844729	0.839630	0.824444	0.839630	0.825813	
1770.000000	0.791117	0.840639	0.833111	0.821623	0.833111	0.825813	
1780.000000	0.790422	0.842763	0.832664	0.821950	0.832664	0.825813	
1790.000000	0.784202	0.848760	0.836580	0.823181	0.836580	0.825813	
1800.000000	0.789518	0.846030	0.830412	0.821987	0.830412	0.825813	
1810.000000	0.787873	0.844470	0.828758	0.820367	0.828758	0.825813	
1820.000000	0.791987	0.848906	0.828516	0.823136	0.828516	0.825813	
1830.000000	0.793965	0.849851	0.828688	0.824168	0.828688	0.825813	
1840.000000	0.791345	0.851634	0.834235	0.825738	0.834235	0.825813	
1850.000000	0.792745	0.852103	0.830496	0.825115	0.830496	0.825813	
1860.000000	0.790533	0.852573	0.831897	0.825001	0.831897	0.825813	
1870.000000	0.786893	0.849265	0.833526	0.823228	0.833526	0.825813	
1880.000000	0.786102	0.851091	0.839444	0.825546	0.839444	0.825813	
1890.000000	0.784956	0.850521	0.835573	0.823683	0.835573	0.825813	
1900.000000	0.785958	0.847359	0.838424	0.823914	0.838424	0.825813	
1910.000000	0.781662	0.847895	0.842015	0.823857	0.842015	0.825813	
1920.000000	0.781182	0.844918	0.836741	0.820947	0.836741	0.825813	
1930.000000	0.783385	0.848050	0.838930	0.823455	0.838930	0.825813	
1940.000000	0.782856	0.847112	0.844999	0.824989	0.844999	0.825813	
1950.000000	0.783553	0.847841	0.839369	0.823588	0.839369	0.825813	
1960.000000	0.778354	0.844978	0.834120	0.819151	0.834120	0.825813	
1970.000000	0.782571	0.843339	0.838193	0.821367	0.838193	0.825813	
1980.000000	0.777879	0.830934	0.843925	0.817579	0.830934	0.825813	
1990.000000	0.776050	0.839289	0.841428	0.818922	0.839289	0.825813	
2000.000000	0.777807	0.840169	0.836175	0.818050	0.836175	0.825813	
2010.000000	0.781799	0.842958	0.837174	0.820644	0.837174	0.825813	
2020.000000	0.777169	0.846632	0.837714	0.820505	0.837714	0.825813	
2030.000000	0.777816	0.847873	0.839366	0.821685	0.839366	0.825813	
2040.000000	0.781933	0.844650	0.839479	0.822021	0.839479	0.825813	
2050.000000	0.782176	0.847169	0.838753	0.822699	0.838753	0.825813	
2060.000000	0.776891	0.838911	0.840586	0.818796	0.838911	0.825813	
2070.000000	0.783341	0.842049	0.838298	0.821229	0.838298	0.825813	
2080.000000	0.782393	0.853135	0.835041	0.823523	0.835041	0.825813	
2090.000000	0.786531	0.851161	0.835001	0.824231	0.835001	0.825813	
2100.000000	0.787590	0.853711	0.833519	0.824940	0.833519	0.825813	
2110.000000	0.794449	0.857420	0.828085	0.826651	0.828085	0.826651	
2120.000000	0.794922	0.857596	0.831123	0.827880	0.831123	0.827880	
2130.000000	0.793366	0.853818	0.836445	0.827877	0.836445	0.827880	
2140.000000	0.795033	0.851396	0.832209	0.826213	0.832209	0.827880	
2150.000000	0.792979	0.845438	0.841548	0.826655	0.841548	0.827880	
2160.000000	0.790126	0.850962	0.831603	0.824230	0.831603	0.827880	
2170.000000	0.787893	0.848563	0.837658	0.824705	0.837658	0.827880	
2180.000000	0.791315	0.848322	0.836506	0.825381	0.836506	0.827880	
2190.000000	0.791103	0.846940	0.836104	0.824716	0.836104	0.827880	
2200.000000	0.790326	0.846885	0.839386	0.825532	0.839386	0.827880	
2210.000000	0.793532	0.851733	0.838035	0.827766	0.838035	0.827880	
2220.000000	0.783278	0.848058	0.831878	0.821071	0.831878	0.827880	
2230.000000	0.785298	0.843571	0.834900	0.821256	0.834900	0.827880	
2240.000000	0.788033	0.850520	0.837719	0.825424	0.837719	0.827880	
2250.000000	0.784344	0.850200	0.829632	0.821392	0.829632	0.827880	
2260.000000	0.780886	0.846071	0.831110	0.819356	0.831110	0.827880	
2270.000000	0.780121	0.843329	0.827013	0.816821	0.827013	0.827880	
2280.000000	0.776918	0.844160	0.830532	0.817203	0.830532	0.827880	
2290.000000	0.773918	0.847655	0.834185	0.818586	0.834185	0.827880	
2300.000000	0.783546	0.838967	0.838973	0.820495	0.838967	0.827880	
2310.000000	0.781803	0.842804	0.839871	0.821493	0.839871	0.827880	
2320.000000	0.782670	0.845598	0.838427	0.822232	0.838427	0.827880	
2330.000000	0.782656	0.840863	0.843578	0.822366	0.840863	0.827880	
2340.000000	0.787323	0.846001	0.843849	0.825724	0.843849	0.827880	
2350.000000	0.787527	0.844300	0.841511	0.824446	0.841511	0.827880	
2360.000000	0.793285	0.843297	0.839973	0.825518	0.839973	0.827880	
2370.000000	0.787426	0.842564	0.837489	0.822493	0.837489	0.827880	
2380.000000	0.793649	0.842980	0.834319	0.823649	0.834319	0.827880	
2390.000000	0.790222	0.844217	0.833938	0.822792	0.833938	0.827880	
2400.000000	0.785611	0.848948	0.834115	0.822892	0.834115	0.827880	
2410.000000	0.789069	0.845389	0.835997	0.823485	0.835997	0.827880	
2420.000000	0.786851	0.850799	0.832105	0.823252	0.832105	0.827880	
2430.000000	0.783747	0.849387	0.833887	0.822340	0.833887	0.827880	
2440.000000	0.786323	0.849956	0.839490	0.825256	0.839490	0.827880	
2450.000000	0.786947	0.848990	0.840157	0.825365	0.840157	0.827880	
2460.000000	0.786728	0.841303	0.839950	0.822660	0.839950	0.827880	
2470.000000	0.782415	0.843933	0.831944	0.819431	0.831944	0.827880	
2480.000000	0.784238	0.843068	0.839357	0.822221	0.839357	0.827880	
2490.000000	0.783195	0.843398	0.838352	0.821648	0.838352	0.827880	
2500.000000	0.781949	0.841906	0.842878	0.822244	0.841906	0.827880	
2510.000000	0.785193	0.842114	0.834053	0.820453	0.834053	0.827880	
2520.000000	0.790124	0.840716	0.840518	0.823786	0.840518	0.827880	
2530.000000	0.793737	0.842092	0.840553	0.825461	0.840553	0.827880	
2540.000000	0.787465	0.841764	0.844082	0.824437	0.841764	0.827880	
2550.000000	0.783744	0.839438	0.842038	0.821740	0.839438	0.827880	
2560.000000	0.787563	0.845351	0.842527	0.825147	0.842527	0.827880	
2570.000000	0.786465	0.850825	0.838961	0.825417	0.838961	0.827880	
2580.000000	0.784300	0.854429	0.837460	0.825396	0.837460	0.827880	
2590.000000	0.780060	0.852145	0.841509	0.824571	0.841509	0.827880	
2600.000000	0.778070	0.851442	0.842754	0.824089	0.842754	0.827880	
2610.000000	0.775014	0.848606	0.843042	0.822221	0.843042	0.827880	
2620.000000	0.778117	0.848411	0.841211	0.822580	0.841211	0.827880	
2630.000000	0.783558	0.850503	0.841370	0.825144	0.841370	0.827880	
2640.000000	0.781574	0.850880	0.836524	0.822993	0.836524	0.827880	
2650.000000	0.783333	0.851289	0.838159	0.824260	0.838159	0.827880	
2660.000000	0.787665	0.851656	0.835784	0.825035	0.835784	0.827880	
2670.000000	0.785224	0.847041	0.839521	0.823929	0.839521	0.827880	
2680.000000	0.789145	0.841140	0.838766	0.823017	0.838766	0.827880	
2690.000000	0.788663	0.845960	0.833974	0.822866	0.833974	0.827880	
2700.000000	0.792486	0.847391	0.839220	0.826365	0.839220	0.827880	
2710.000000	0.793075	0.851442	0.833955	0.826157	0.833955	0.827880	
2720.000000	0.795861	0.850317	0.833691	0.826623	0.833691	0.827880	
2730.000000	0.793640	0.849048	0.837183	0.826624	0.837183	0.827880	
2740.000000	0.793726	0.852857	0.835116	0.827233	0.835116	0.827880	
2750.000000	0.791353	0.849923	0.833082	0.824786	0.833082	0.827880	
2760.000000	0.791759	0.848628	0.838496	0.826294	0.838496	0.827880	
2770.000000	0.792648	0.848410	0.833283	0.824780	0.833283	0.827880	
2780.000000	0.795765	0.852563	0.834695	0.827674	0.834695	0.827880	
2790.000000	0.795126	0.858804	0.837374	0.830435	0.837374	0.830435	
2800.000000	0.795212	0.858185	0.837842	0.830413	0.837842	0.830435	
2810.000000	0.794326	0.856959	0.839859	0.830381	0.839859	0.830435	
2820.000000	0.792760	0.858320	0.839616	0.830232	0.839616	0.830435	
2830.000000	0.790336	0.854767	0.837900	0.827668	0.837900	0.830435	
2840.000000	0.791840	0.853531	0.840139	0.828503	0.840139	0.830435	
2850.000000	0.788499	0.855157	0.843611	0.829089	0.843611	0.830435	
2860.000000	0.787645	0.858908	0.840891	0.829148	0.840891	0.830435	
2870.000000	0.788166	0.856892	0.835195	0.826751	0.835195	0.830435	
2880.000000	0.783446	0.858147	0.841075	0.827556	0.841075	0.830435	
2890.000000	0.784496	0.858295	0.840915	0.827902	0.840915	0.830435	
2900.000000	0.786110	0.856109	0.839077	0.827099	0.839077	0.830435	
2910.000000	0.786300	0.853091	0.836355	0.825249	0.836355	0.830435	
2920.000000	0.784241	0.852053	0.837437	0.824577	0.837437	0.830435	
2930.000000	0.788820	0.855311	0.830114	0.824749	0.830114	0.830435	
2940.000000	0.786990	0.859355	0.826683	0.824343	0.826683	0.830435	
2950.000000	0.793111	0.861233	0.833313	0.829219	0.833313	0.830435	
2960.000000	0.780754	0.859280	0.827430	0.822488	0.827430	0.830435	
2970.000000	0.784541	0.858814	0.828271	0.823875	0.828271	0.830435	
2980.000000	0.788412	0.859531	0.835143	0.827695	0.835143	0.830435	
2990.000000	0.783717	0.857807	0.832244	0.824590	0.832244	0.830435	
3000.000000	0.785962	0.853230	0.829868	0.823020	0.829868	0.830435	
3010.000000	0.781829	0.850658	0.838126	0.823538	0.838126	0.830435	
3020.000000	0.783286	0.847979	0.832154	0.821139	0.832154	0.830435	
3030.000000	0.782656	0.848759	0.830029	0.820481	0.830029	0.830435	
3040.000000	0.785149	0.850019	0.830225	0.821798	0.830225	0.830435	
3050.000000	0.787062	0.847736	0.831436	0.822078	0.831436	0.830435	
3060.000000	0.791612	0.847223	0.831209	0.823348	0.831209	0.830435	
3070.000000	0.789536	0.849463	0.830332	0.823110	0.830332	0.830435	
3080.000000	0.790712	0.849691	0.836509	0.825637	0.836509	0.830435	
3090.000000	0.787275	0.846181	0.835248	0.822901	0.835248	0.830435	
3100.000000	0.789548	0.848183	0.839521	0.825751	0.839521	0.830435	
3110.000000	0.789520	0.848710	0.837146	0.825125	0.837146	0.830435	
3120.000000	0.789205	0.851145	0.843968	0.828106	0.843968	0.830435	
3130.000000	0.785853	0.851514	0.840195	0.825854	0.840195	0.830435	
3140.000000	0.780087	0.846157	0.842221	0.822822	0.842221	0.830435	
3150.000000	0.786602	0.849027	0.841272	0.825633	0.841272	0.830435	
3160.000000	0.784063	0.850850	0.836885	0.823933	0.836885	0.830435	
3170.000000	0.783459	0.850343	0.839249	0.824350	0.839249	0.830435	
3180.000000	0.792268	0.850930	0.833094	0.825431	0.833094	0.830435	
3190.000000	0.789993	0.849277	0.834545	0.824605	0.834545	0.830435	
3200.000000	0.792482	0.852805	0.833818	0.826368	0.833818	0.830435	
3210.000000	0.790615	0.850765	0.831748	0.824376	0.831748	0.830435	
3220.000000	0.790180	0.852937	0.833365	0.825494	0.833365	0.830435	
3230.000000	0.791397	0.856058	0.832465	0.826640	0.832465	0.830435	
3240.000000	0.790239	0.858207	0.832862	0.827103	0.832862	0.830435	
3250.000000	0.793580	0.858310	0.831792	0.827894	0.831792	0.830435	
3260.000000	0.786708	0.857015	0.830914	0.824879	0.830914	0.830435	
3270.000000	0.791203	0.855167	0.837330	0.827900	0.837330	0.830435	
3280.000000	0.787370	0.854067	0.835137	0.825524	0.835137	0.830435	
3290.000000	0.793053	0.858428	0.835620	0.829034	0.835620	0.830435	
3300.000000	0.791440	0.856983	0.838672	0.829032	0.838672	0.830435	
3310.000000	0.793392	0.857654	0.833911	0.828319	0.833911	0.830435	
3320.000000	0.795976	0.851770	0.836274	0.828007	0.836274	0.830435	
3330.000000	0.794756	0.849996	0.835346	0.826699	0.835346	0.830435	
3340.000000	0.789837	0.854941	0.832538	0.825772	0.832538	0.830435	
3350.000000	0.787036	0.854725	0.839473	0.827078	0.839473	0.830435	
3360.000000	0.789498	0.854319	0.841631	0.828483	0.841631	0.830435	
3370.000000	0.791555	0.853795	0.837206	0.827519	0.837206	0.830435	
3380.000000	0.790439	0.850051	0.840605	0.827032	0.840605	0.830435	
3390.000000	0.794147	0.851621	0.840723	0.828830	0.840723	0.830435	
3400.000000	0.792130	0.847227	0.833985	0.824447	0.833985	0.830435	
3410.000000	0.789513	0.848455	0.840126	0.826031	0.840126	0.830435	
3420.000000	0.794409	0.848788	0.837921	0.827039	0.837921	0.830435	
3430.000000	0.790495	0.847361	0.836552	0.824802	0.836552	0.830435	
3440.000000	0.789985	0.847406	0.841445	0.826279	0.841445	0.830435	
3450.000000	0.794392	0.847029	0.838131	0.826517	0.838131	0.830435	
3460.000000	0.788978	0.846216	0.836674	0.823956	0.836674	0.830435	
3470.000000	0.787815	0.849473	0.840824	0.826037	0.840824	0.830435	
3480.000000	0.789371	0.855430	0.839960	0.828254	0.839960	0.830435	
3490.000000	0.787647	0.848408	0.845895	0.827317	0.845895	0.830435	
3500.000000	0.783042	0.850683	0.841957	0.825227	0.841957	0.830435	
3510.000000	0.782954	0.851566	0.842535	0.825685	0.842535	0.830435	
3520.000000	0.791831	0.851061	0.837218	0.826703	0.837218	0.830435	
3530.000000	0.788849	0.849415	0.840399	0.826221	0.840399	0.830435	
3540.000000	0.791364	0.847316	0.837973	0.825551	0.837973	0.830435	
3550.000000	0.789694	0.848601	0.842214	0.826836	0.842214	0.830435	
3560.000000	0.789252	0.849419	0.842036	0.826902	0.842036	0.830435	
3570.000000	0.790991	0.850191	0.836401	0.825861	0.836401	0.830435	
3580.000000	0.787542	0.848027	0.841661	0.825744	0.841661	0.830435	
3590.000000	0.792804	0.849784	0.840822	0.827803	0.840822	0.830435	
3600.000000	0.789810	0.841727	0.837285	0.822941	0.837285	0.830435	
3610.000000	0.797985	0.846242	0.841678	0.828635	0.841678	0.830435	
3620.000000	0.784187	0.848255	0.831049	0.821164	0.831049	0.830435	
3630.000000	0.784779	0.843539	0.836552	0.821623	0.836552	0.830435	
3640.000000	0.791693	0.847967	0.837733	0.825798	0.837733	0.830435	
3650.000000	0.792438	0.847464	0.841263	0.827055	0.841263	0.830435	
3660.000000	0.793496	0.849019	0.838109	0.826875	0.838109	0.830435	
3670.000000	0.791788	0.847720	0.836453	0.825321	0.836453	0.830435	
3680.000000	0.795680	0.852874	0.839438	0.829331	0.839438	0.830435	
3690.000000	0.794573	0.847851	0.841693	0.828039	0.841693	0.830435	
3700.000000	0.791173	0.844124	0.846936	0.827411	0.844124	0.830435	
3710.000000	0.797775	0.844632	0.844216	0.828875	0.844216	0.830435	
3720.000000	0.788836	0.843798	0.844829	0.825821	0.843798	0.830435	
3730.000000	0.791843	0.841710	0.843404	0.825652	0.841710	0.830435	
3740.000000	0.791898	0.840730	0.846086	0.826238	0.840730	0.830435	
3750.000000	0.794558	0.842202	0.842851	0.826537	0.842202	0.830435	
3760.000000	0.791511	0.843868	0.846442	0.827273	0.843868	0.830435	
3770.000000	0.796801	0.846522	0.845694	0.829672	0.845694	0.830435	
