Epoch	AUC-21	AUC-22	AUC-23	AUC-24	AUC-25	AUC-26	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.513533	0.476835	0.485914	0.442300	0.533189	0.502813	0.492431	0.494364	0.492431	
10.000000	0.548766	0.503273	0.499165	0.530765	0.603972	0.523320	0.534877	0.527043	0.534877	
20.000000	0.579463	0.514871	0.535713	0.552798	0.647598	0.546609	0.562842	0.549704	0.562842	
30.000000	0.608706	0.537682	0.550836	0.575738	0.690462	0.550046	0.585578	0.563287	0.585578	
40.000000	0.606722	0.558857	0.572183	0.605516	0.718934	0.564041	0.604375	0.588850	0.604375	
50.000000	0.622546	0.541017	0.574827	0.612334	0.724155	0.565659	0.606756	0.593580	0.606756	
60.000000	0.628962	0.539969	0.587258	0.614613	0.732496	0.572851	0.612692	0.600936	0.612692	
70.000000	0.628432	0.542126	0.590670	0.627079	0.742448	0.575745	0.617750	0.608875	0.617750	
80.000000	0.633964	0.552435	0.585278	0.627206	0.745562	0.577817	0.620377	0.606242	0.620377	
90.000000	0.633317	0.557109	0.592547	0.631395	0.749211	0.590068	0.625608	0.611971	0.625608	
100.000000	0.637111	0.551220	0.595963	0.633792	0.754784	0.581731	0.625767	0.614877	0.625767	
110.000000	0.650802	0.561844	0.599250	0.641668	0.765038	0.582934	0.633589	0.620459	0.633589	
120.000000	0.649378	0.583267	0.597110	0.635564	0.752655	0.601950	0.636654	0.618757	0.636654	
130.000000	0.650464	0.591874	0.604173	0.641784	0.758508	0.607094	0.642316	0.624439	0.642316	
140.000000	0.651040	0.589615	0.605513	0.639545	0.753268	0.610772	0.641625	0.625158	0.642316	
150.000000	0.655060	0.590569	0.617491	0.639364	0.764289	0.612765	0.646590	0.628428	0.646590	
160.000000	0.654388	0.583534	0.616423	0.645476	0.764729	0.606770	0.645220	0.630949	0.646590	
170.000000	0.651559	0.607343	0.613874	0.649454	0.765742	0.613566	0.650256	0.631664	0.650256	
180.000000	0.654153	0.612445	0.611291	0.650184	0.764969	0.611481	0.650754	0.631314	0.650754	
190.000000	0.649658	0.605359	0.620915	0.656787	0.765554	0.614408	0.652113	0.635286	0.652113	
200.000000	0.669397	0.601851	0.626001	0.653380	0.775122	0.626570	0.658720	0.639975	0.658720	
210.000000	0.666632	0.594437	0.630570	0.660410	0.775550	0.623113	0.658452	0.645490	0.658720	
220.000000	0.668618	0.595863	0.625979	0.657740	0.779811	0.618258	0.657712	0.641860	0.658720	
230.000000	0.671700	0.595727	0.632050	0.655626	0.774600	0.613596	0.657216	0.643838	0.658720	
240.000000	0.668663	0.601045	0.632780	0.661023	0.779160	0.612399	0.659178	0.646901	0.659178	
250.000000	0.682281	0.617156	0.631456	0.657911	0.779783	0.631146	0.666622	0.644684	0.666622	
260.000000	0.675062	0.614713	0.619633	0.652818	0.785357	0.632588	0.663362	0.642703	0.666622	
270.000000	0.678852	0.613467	0.637163	0.669169	0.789766	0.630236	0.669776	0.653166	0.669776	
280.000000	0.675841	0.589763	0.632065	0.659376	0.779214	0.621728	0.659665	0.645720	0.669776	
290.000000	0.680115	0.603419	0.632932	0.667583	0.788244	0.636166	0.668077	0.651874	0.669776	
300.000000	0.679247	0.614986	0.633598	0.665975	0.789005	0.633990	0.669467	0.649983	0.669776	
310.000000	0.680494	0.600301	0.638345	0.657888	0.783079	0.630231	0.665057	0.648117	0.669776	
320.000000	0.680209	0.608220	0.639841	0.656777	0.789779	0.628034	0.667143	0.648309	0.669776	
330.000000	0.689259	0.590563	0.634411	0.661474	0.785596	0.626997	0.664717	0.647942	0.669776	
340.000000	0.682413	0.598249	0.633552	0.651087	0.781444	0.636001	0.663791	0.643544	0.669776	
350.000000	0.688224	0.610917	0.628718	0.645961	0.777562	0.631118	0.663750	0.638540	0.669776	
360.000000	0.687976	0.614713	0.626459	0.651087	0.776518	0.634383	0.665189	0.642735	0.669776	
370.000000	0.688559	0.615879	0.623291	0.650056	0.775159	0.637070	0.665002	0.643563	0.669776	
380.000000	0.693479	0.614180	0.625635	0.655073	0.775958	0.641457	0.667630	0.648265	0.669776	
390.000000	0.695006	0.616387	0.621678	0.655596	0.772901	0.640529	0.667016	0.648062	0.669776	
400.000000	0.699858	0.619455	0.626084	0.657879	0.779884	0.636195	0.669893	0.647037	0.669893	
410.000000	0.684295	0.605623	0.628430	0.659660	0.774946	0.627663	0.663436	0.644045	0.669893	
420.000000	0.678724	0.606215	0.629659	0.657770	0.770001	0.619149	0.660253	0.643715	0.669893	
430.000000	0.685670	0.602818	0.635197	0.666496	0.786325	0.623748	0.666709	0.650846	0.669893	
440.000000	0.685923	0.593173	0.635999	0.661171	0.781916	0.621251	0.663239	0.648585	0.669893	
450.000000	0.697774	0.608087	0.638346	0.670208	0.782853	0.629925	0.671199	0.654277	0.671199	
460.000000	0.697200	0.619672	0.636051	0.668728	0.784117	0.638834	0.674100	0.653781	0.674100	
470.000000	0.700222	0.604808	0.637055	0.668612	0.784199	0.632086	0.671163	0.652833	0.674100	
480.000000	0.694185	0.606289	0.645837	0.671529	0.784388	0.630295	0.672087	0.658683	0.674100	
490.000000	0.705134	0.605242	0.644759	0.664409	0.784369	0.634713	0.673104	0.654584	0.674100	
500.000000	0.699755	0.611564	0.644015	0.667152	0.784489	0.633479	0.673409	0.655584	0.674100	
510.000000	0.698257	0.609698	0.640552	0.666512	0.788967	0.632528	0.672752	0.653532	0.674100	
520.000000	0.683783	0.596706	0.643891	0.672947	0.784356	0.624252	0.667656	0.658419	0.674100	
530.000000	0.693620	0.600692	0.643719	0.671011	0.783023	0.632610	0.670779	0.657365	0.674100	
540.000000	0.702004	0.599359	0.648487	0.671270	0.785596	0.638278	0.674166	0.659879	0.674166	
550.000000	0.707528	0.608378	0.653822	0.681104	0.799813	0.646808	0.682909	0.667463	0.682909	
560.000000	0.704494	0.612909	0.649053	0.673789	0.785357	0.648309	0.678985	0.661421	0.682909	
570.000000	0.709333	0.598082	0.658409	0.677377	0.786652	0.648937	0.679799	0.667893	0.682909	
580.000000	0.706490	0.602914	0.652758	0.675841	0.796724	0.645977	0.680117	0.664300	0.682909	
590.000000	0.717235	0.597518	0.657383	0.682035	0.794881	0.653181	0.683705	0.669709	0.683705	
600.000000	0.716159	0.607145	0.658047	0.682140	0.794503	0.653743	0.685289	0.670093	0.685289	
610.000000	0.714749	0.613207	0.649083	0.679058	0.789986	0.655608	0.683615	0.667333	0.685289	
620.000000	0.713897	0.611211	0.648504	0.675385	0.792012	0.653591	0.682433	0.664488	0.685289	
630.000000	0.716353	0.608353	0.654968	0.679158	0.792836	0.653014	0.684114	0.667063	0.685289	
640.000000	0.719844	0.614862	0.653943	0.680425	0.791251	0.651993	0.685386	0.667184	0.685386	
650.000000	0.709896	0.601324	0.659622	0.683220	0.796535	0.653117	0.683952	0.671421	0.685386	
660.000000	0.715899	0.595510	0.665033	0.688459	0.796982	0.653702	0.685931	0.676746	0.685931	
670.000000	0.720546	0.612178	0.663628	0.686727	0.792893	0.662174	0.689691	0.675178	0.689691	
680.000000	0.725183	0.615655	0.662202	0.688776	0.802725	0.663514	0.693009	0.676145	0.693009	
690.000000	0.737388	0.611409	0.659612	0.689630	0.804216	0.667892	0.695025	0.678761	0.695025	
700.000000	0.731394	0.621978	0.653977	0.686625	0.800957	0.668016	0.693825	0.677320	0.695025	
710.000000	0.719319	0.624811	0.653513	0.686222	0.806795	0.664519	0.692530	0.675371	0.695025	
720.000000	0.724652	0.629398	0.665325	0.692142	0.781280	0.666905	0.693283	0.679523	0.695025	
730.000000	0.711531	0.628598	0.661540	0.688445	0.806015	0.658955	0.692514	0.674993	0.695025	
740.000000	0.716925	0.632392	0.658952	0.687511	0.806399	0.654193	0.692729	0.673232	0.695025	
750.000000	0.721035	0.646042	0.653735	0.689380	0.799467	0.662670	0.695388	0.676025	0.695388	
760.000000	0.717713	0.636954	0.652982	0.680483	0.798951	0.663494	0.691763	0.671989	0.695388	
770.000000	0.720728	0.645992	0.649307	0.686019	0.798171	0.662599	0.693802	0.674309	0.695388	
780.000000	0.725302	0.646742	0.655303	0.695151	0.803134	0.664145	0.698296	0.679648	0.698296	
790.000000	0.715585	0.638144	0.664370	0.698043	0.809437	0.660211	0.697632	0.681206	0.698296	
800.000000	0.713605	0.632237	0.662806	0.700208	0.812004	0.655196	0.696009	0.681507	0.698296	
810.000000	0.712617	0.636849	0.661409	0.699729	0.805493	0.663285	0.696564	0.681507	0.698296	
820.000000	0.703738	0.631127	0.658929	0.700316	0.803555	0.649083	0.691125	0.679622	0.698296	
830.000000	0.705881	0.631338	0.656753	0.696486	0.797976	0.657405	0.690973	0.676945	0.698296	
840.000000	0.722138	0.638684	0.660266	0.688147	0.801486	0.671036	0.696959	0.679591	0.698296	
850.000000	0.722499	0.639552	0.656759	0.688885	0.793119	0.670604	0.695236	0.679744	0.698296	
860.000000	0.727259	0.644300	0.666502	0.701276	0.808726	0.672299	0.703394	0.686788	0.703394	
870.000000	0.726756	0.643457	0.664736	0.699514	0.813602	0.676784	0.704141	0.688149	0.704141	
880.000000	0.720173	0.624414	0.671573	0.710217	0.806455	0.665842	0.699779	0.690895	0.704141	
890.000000	0.725701	0.631177	0.670591	0.711209	0.803235	0.669982	0.701983	0.690900	0.704141	
900.000000	0.726019	0.626559	0.669959	0.705438	0.802039	0.670432	0.700074	0.687935	0.704141	
910.000000	0.728868	0.619629	0.675569	0.705424	0.800731	0.663089	0.698885	0.690496	0.704141	
920.000000	0.726305	0.630495	0.680689	0.699049	0.813130	0.673534	0.703867	0.689869	0.704141	
930.000000	0.727654	0.628914	0.681483	0.709088	0.819282	0.668239	0.705777	0.695286	0.705777	
940.000000	0.732907	0.649420	0.678634	0.709231	0.816634	0.675048	0.710312	0.693933	0.710312	
950.000000	0.733180	0.652445	0.674966	0.707221	0.806934	0.678900	0.708941	0.693061	0.710312	
960.000000	0.726186	0.646757	0.669858	0.704843	0.810909	0.668501	0.704509	0.687351	0.710312	
970.000000	0.727622	0.640277	0.676034	0.701945	0.802725	0.670397	0.703167	0.688990	0.710312	
980.000000	0.727787	0.634822	0.677395	0.701614	0.807972	0.672840	0.703738	0.689505	0.710312	
990.000000	0.732658	0.636855	0.677631	0.701723	0.803700	0.669356	0.703654	0.689677	0.710312	
1000.000000	0.729103	0.634828	0.681245	0.698355	0.806858	0.671167	0.703593	0.689800	0.710312	
1010.000000	0.727097	0.643085	0.672662	0.702364	0.802423	0.672965	0.703433	0.687664	0.710312	
1020.000000	0.724172	0.648044	0.684762	0.709546	0.819068	0.668505	0.709016	0.697154	0.710312	
1030.000000	0.735094	0.641008	0.681545	0.711141	0.816627	0.671709	0.709521	0.696343	0.710312	
1040.000000	0.729410	0.638343	0.684273	0.712579	0.823233	0.668161	0.709333	0.698426	0.710312	
1050.000000	0.731034	0.643426	0.684118	0.706569	0.822616	0.670955	0.709786	0.695344	0.710312	
1060.000000	0.729835	0.642031	0.687871	0.708246	0.821723	0.669096	0.709800	0.698059	0.710312	
1070.000000	0.726832	0.623912	0.684144	0.700166	0.813136	0.664716	0.702151	0.692155	0.710312	
1080.000000	0.719116	0.634078	0.683665	0.702699	0.817225	0.666250	0.703839	0.693182	0.710312	
1090.000000	0.731324	0.646407	0.680003	0.702442	0.821062	0.667482	0.708120	0.691223	0.710312	
1100.000000	0.729728	0.633935	0.680490	0.701429	0.815747	0.671722	0.705509	0.690960	0.710312	
1110.000000	0.729073	0.631282	0.679724	0.703164	0.822767	0.675842	0.706975	0.691444	0.710312	
1120.000000	0.732773	0.652996	0.681976	0.708218	0.822572	0.678205	0.712790	0.695097	0.712790	
1130.000000	0.733436	0.638324	0.679073	0.704656	0.811658	0.676543	0.707282	0.691864	0.712790	
1140.000000	0.726363	0.636173	0.673193	0.696560	0.810752	0.673349	0.702732	0.684954	0.712790	
1150.000000	0.726764	0.644870	0.674738	0.701973	0.812167	0.680569	0.706847	0.691271	0.712790	
1160.000000	0.723365	0.644349	0.683157	0.707943	0.816955	0.674780	0.708425	0.695550	0.712790	
1170.000000	0.735310	0.641864	0.681295	0.704177	0.816602	0.675802	0.709175	0.692736	0.712790	
1180.000000	0.733607	0.632256	0.686671	0.711771	0.821207	0.670115	0.709271	0.699221	0.712790	
1190.000000	0.735927	0.644777	0.683473	0.715780	0.827529	0.676466	0.713992	0.699626	0.713992	
1200.000000	0.736722	0.649779	0.682034	0.712838	0.823635	0.679021	0.714005	0.697436	0.714005	
1210.000000	0.734365	0.662295	0.678144	0.716136	0.821163	0.678148	0.715042	0.697142	0.715042	
1220.000000	0.732741	0.658929	0.679724	0.715417	0.823207	0.680950	0.715161	0.698184	0.715161	
1230.000000	0.734730	0.657261	0.684891	0.720753	0.820572	0.682648	0.716809	0.702822	0.716809	
1240.000000	0.732583	0.663888	0.686299	0.723858	0.823132	0.680941	0.718450	0.705078	0.718450	
1250.000000	0.731785	0.657633	0.683312	0.721741	0.826265	0.674264	0.715833	0.702527	0.718450	
1260.000000	0.738893	0.649978	0.686670	0.719893	0.823491	0.676671	0.715933	0.703282	0.718450	
1270.000000	0.738925	0.646432	0.686636	0.728338	0.832511	0.682840	0.719280	0.707487	0.719280	
1280.000000	0.742029	0.646680	0.690511	0.722986	0.834694	0.682141	0.719840	0.706748	0.719840	
1290.000000	0.734194	0.640518	0.691303	0.725395	0.830379	0.678496	0.716714	0.708349	0.719840	
1300.000000	0.736720	0.646705	0.688963	0.724785	0.827095	0.676182	0.716742	0.706874	0.719840	
1310.000000	0.735069	0.646035	0.690931	0.724633	0.823843	0.673045	0.715592	0.707782	0.719840	
1320.000000	0.732807	0.649990	0.688969	0.720527	0.821937	0.675108	0.714890	0.704748	0.719840	
1330.000000	0.733127	0.644678	0.687440	0.727482	0.812444	0.671354	0.712754	0.707461	0.719840	
1340.000000	0.742635	0.646699	0.684679	0.728012	0.819490	0.683031	0.717424	0.706346	0.719840	
1350.000000	0.740160	0.646513	0.685204	0.725327	0.817618	0.686605	0.716904	0.705966	0.719840	
1360.000000	0.749244	0.647752	0.686126	0.721635	0.811262	0.686007	0.717004	0.703880	0.719840	
1370.000000	0.747428	0.646537	0.679449	0.720083	0.807707	0.686847	0.714675	0.703465	0.719840	
1380.000000	0.748616	0.652501	0.684595	0.723138	0.821188	0.690475	0.720086	0.706807	0.720086	
1390.000000	0.748574	0.657745	0.689282	0.722255	0.817879	0.686056	0.720298	0.705768	0.720298	
1400.000000	0.742770	0.653604	0.689423	0.725929	0.823730	0.687447	0.720484	0.707676	0.720484	
1410.000000	0.740177	0.653071	0.685973	0.724054	0.818559	0.684015	0.717641	0.705014	0.720484	
