Epoch	AUC-9	AUC-10	AUC-11	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.600147	0.646278	0.619506	0.621977	0.619506	0.621977	
10.000000	0.679526	0.710937	0.754959	0.715141	0.710937	0.715141	
20.000000	0.698777	0.721893	0.789648	0.736773	0.721893	0.736773	
30.000000	0.679526	0.708024	0.792862	0.726804	0.708024	0.736773	
40.000000	0.695098	0.721111	0.796534	0.737581	0.721111	0.737581	
50.000000	0.690938	0.752345	0.805600	0.749628	0.752345	0.749628	
60.000000	0.703665	0.764025	0.819876	0.762522	0.764025	0.762522	
70.000000	0.722098	0.790595	0.820844	0.777846	0.790595	0.777846	
80.000000	0.723033	0.823371	0.828987	0.791797	0.823371	0.791797	
90.000000	0.740232	0.817169	0.829942	0.795781	0.817169	0.795781	
100.000000	0.741703	0.819605	0.832115	0.797808	0.819605	0.797808	
110.000000	0.733163	0.830371	0.824021	0.795852	0.824021	0.797808	
120.000000	0.746959	0.830542	0.829839	0.802447	0.829839	0.802447	
130.000000	0.756160	0.832674	0.829303	0.806045	0.829303	0.806045	
140.000000	0.756860	0.835457	0.827188	0.806502	0.827188	0.806502	
150.000000	0.755918	0.840920	0.825222	0.807353	0.825222	0.807353	
160.000000	0.755819	0.838711	0.828564	0.807698	0.828564	0.807698	
170.000000	0.753803	0.837038	0.826873	0.805905	0.826873	0.807698	
180.000000	0.760268	0.843087	0.826431	0.809929	0.826431	0.809929	
190.000000	0.753076	0.835818	0.825091	0.804661	0.825091	0.809929	
200.000000	0.756125	0.837412	0.826641	0.806726	0.826641	0.809929	
210.000000	0.765778	0.837884	0.828075	0.810579	0.828075	0.810579	
220.000000	0.769207	0.839599	0.826391	0.811733	0.826391	0.811733	
230.000000	0.773478	0.845622	0.826460	0.815187	0.826460	0.815187	
240.000000	0.775308	0.848746	0.828901	0.817652	0.828901	0.817652	
250.000000	0.774422	0.840801	0.832369	0.815864	0.832369	0.817652	
260.000000	0.769291	0.837138	0.838020	0.814817	0.837138	0.817652	
270.000000	0.775297	0.834679	0.835055	0.815010	0.834679	0.817652	
280.000000	0.770528	0.832532	0.829805	0.810955	0.829805	0.817652	
290.000000	0.766955	0.839645	0.834927	0.813843	0.834927	0.817652	
300.000000	0.777268	0.833576	0.830025	0.813623	0.830025	0.817652	
310.000000	0.771488	0.835379	0.832068	0.812978	0.832068	0.817652	
320.000000	0.771854	0.834005	0.824852	0.810237	0.824852	0.817652	
330.000000	0.774920	0.842654	0.823350	0.813641	0.823350	0.817652	
340.000000	0.773341	0.838017	0.819699	0.810352	0.819699	0.817652	
350.000000	0.768384	0.843923	0.823461	0.811923	0.823461	0.817652	
360.000000	0.780557	0.842051	0.821835	0.814814	0.821835	0.817652	
370.000000	0.768835	0.845668	0.819143	0.811216	0.819143	0.817652	
380.000000	0.769085	0.840735	0.825655	0.811825	0.825655	0.817652	
390.000000	0.771624	0.844641	0.823033	0.813099	0.823033	0.817652	
400.000000	0.777458	0.844251	0.822238	0.814649	0.822238	0.817652	
410.000000	0.779884	0.846753	0.823314	0.816650	0.823314	0.817652	
420.000000	0.779316	0.843513	0.818341	0.813724	0.818341	0.817652	
430.000000	0.775570	0.835701	0.813482	0.808251	0.813482	0.817652	
440.000000	0.777770	0.839202	0.822672	0.813214	0.822672	0.817652	
