Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.514508	0.372960	0.408620	0.588072	0.587670	0.494366	0.514508	0.494366	
10.000000	0.508687	0.313866	0.430643	0.611808	0.652841	0.503569	0.508687	0.503569	
20.000000	0.516688	0.356683	0.485762	0.627866	0.670001	0.531400	0.516688	0.531400	
30.000000	0.547587	0.347031	0.506171	0.640532	0.632492	0.534763	0.547587	0.534763	
40.000000	0.606525	0.394785	0.515627	0.649342	0.642912	0.561838	0.606525	0.561838	
50.000000	0.583029	0.349443	0.542655	0.679678	0.632988	0.557559	0.583029	0.561838	
60.000000	0.570367	0.408898	0.567217	0.665217	0.628915	0.568123	0.570367	0.568123	
70.000000	0.620636	0.444952	0.573411	0.669851	0.646940	0.591158	0.620636	0.591158	
80.000000	0.625465	0.432223	0.584030	0.664839	0.645511	0.590414	0.625465	0.591158	
90.000000	0.569618	0.439185	0.585202	0.672782	0.617580	0.576873	0.585202	0.591158	
100.000000	0.625312	0.434577	0.553741	0.662449	0.620208	0.579257	0.620208	0.591158	
110.000000	0.651042	0.480001	0.587917	0.679935	0.601867	0.600152	0.601867	0.600152	
120.000000	0.693858	0.514715	0.656973	0.663189	0.616748	0.629097	0.656973	0.629097	
130.000000	0.647068	0.464043	0.601666	0.677854	0.657313	0.609589	0.647068	0.629097	
140.000000	0.628281	0.473770	0.605725	0.695603	0.625102	0.605696	0.625102	0.629097	
150.000000	0.639121	0.518327	0.605377	0.674812	0.619110	0.611349	0.619110	0.629097	
160.000000	0.647939	0.549540	0.627772	0.661083	0.592664	0.615800	0.627772	0.629097	
170.000000	0.629602	0.535714	0.617278	0.668655	0.606591	0.611568	0.617278	0.629097	
180.000000	0.673088	0.601031	0.663801	0.676296	0.620394	0.646922	0.663801	0.646922	
190.000000	0.649525	0.583156	0.631745	0.677125	0.580200	0.624350	0.631745	0.646922	
200.000000	0.634110	0.555022	0.636372	0.664862	0.613932	0.620860	0.634110	0.646922	
210.000000	0.650458	0.521028	0.642858	0.657410	0.610069	0.616365	0.642858	0.646922	
220.000000	0.655217	0.570974	0.621911	0.659135	0.625324	0.626512	0.625324	0.646922	
230.000000	0.636506	0.602509	0.652694	0.669902	0.604333	0.633189	0.636506	0.646922	
240.000000	0.697414	0.624500	0.644928	0.662967	0.587773	0.643516	0.644928	0.646922	
250.000000	0.670640	0.571608	0.669548	0.660053	0.594200	0.633210	0.660053	0.646922	
260.000000	0.676765	0.587497	0.652544	0.684642	0.610923	0.642474	0.652544	0.646922	
270.000000	0.632752	0.537090	0.631292	0.668563	0.620837	0.618107	0.631292	0.646922	
280.000000	0.656949	0.553208	0.599891	0.703085	0.599785	0.622583	0.599891	0.646922	
290.000000	0.685815	0.582489	0.656861	0.674606	0.625906	0.645135	0.656861	0.646922	
