Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.639585	0.626698	0.680885	0.585405	0.422210	0.590957	0.626698	0.590957	
10.000000	0.693170	0.577426	0.661039	0.553264	0.537954	0.604571	0.577426	0.604571	
20.000000	0.606568	0.469623	0.515750	0.619483	0.571452	0.556575	0.571452	0.604571	
30.000000	0.517237	0.365801	0.513476	0.654293	0.599797	0.530121	0.517237	0.604571	
40.000000	0.528715	0.423544	0.569777	0.653917	0.580992	0.551389	0.569777	0.604571	
50.000000	0.506986	0.414672	0.540263	0.654540	0.596323	0.542557	0.540263	0.604571	
60.000000	0.541434	0.422463	0.532358	0.648143	0.601129	0.549105	0.541434	0.604571	
70.000000	0.575178	0.419821	0.570796	0.638289	0.605636	0.561944	0.575178	0.604571	
80.000000	0.556894	0.396803	0.563377	0.629728	0.572025	0.543766	0.563377	0.604571	
90.000000	0.547905	0.433351	0.570376	0.588064	0.578839	0.543707	0.570376	0.604571	
100.000000	0.540557	0.419461	0.595311	0.628033	0.597337	0.556140	0.595311	0.604571	
110.000000	0.538349	0.437597	0.569951	0.624688	0.591946	0.552506	0.569951	0.604571	
120.000000	0.514824	0.458528	0.566580	0.603446	0.579211	0.544518	0.566580	0.604571	
130.000000	0.575789	0.480558	0.596832	0.631572	0.583405	0.573631	0.583405	0.604571	
140.000000	0.574653	0.530224	0.574286	0.618310	0.592720	0.578039	0.574653	0.604571	
150.000000	0.570872	0.517436	0.571888	0.622311	0.607325	0.577966	0.571888	0.604571	
160.000000	0.589774	0.448586	0.583063	0.640270	0.580753	0.568489	0.583063	0.604571	
170.000000	0.577236	0.489831	0.574086	0.607433	0.588110	0.567339	0.577236	0.604571	
180.000000	0.625644	0.537882	0.609612	0.642072	0.590174	0.601077	0.609612	0.604571	
190.000000	0.569596	0.532153	0.628147	0.601386	0.586482	0.583553	0.586482	0.604571	
200.000000	0.589552	0.538516	0.615546	0.645345	0.561013	0.589994	0.589552	0.604571	
210.000000	0.586870	0.575829	0.625145	0.642685	0.599118	0.605929	0.599118	0.605929	
220.000000	0.582301	0.535615	0.613489	0.617224	0.588514	0.587429	0.588514	0.605929	
230.000000	0.678218	0.594510	0.685702	0.661378	0.577559	0.639473	0.661378	0.639473	
240.000000	0.589706	0.597085	0.662806	0.684757	0.607393	0.628349	0.607393	0.639473	
250.000000	0.579932	0.586059	0.665364	0.677399	0.597688	0.621288	0.597688	0.639473	
260.000000	0.635123	0.613490	0.673532	0.667552	0.580516	0.634043	0.635123	0.639473	
270.000000	0.665704	0.586038	0.672271	0.655705	0.571768	0.630297	0.655705	0.639473	
280.000000	0.645058	0.596687	0.705106	0.652839	0.571110	0.634160	0.645058	0.639473	
290.000000	0.584880	0.591464	0.677350	0.643647	0.579407	0.615350	0.591464	0.639473	
300.000000	0.620185	0.615632	0.674771	0.675204	0.561986	0.629556	0.620185	0.639473	
310.000000	0.619128	0.592871	0.680555	0.650802	0.589994	0.626670	0.619128	0.639473	
320.000000	0.641274	0.613532	0.679673	0.668437	0.574505	0.635484	0.641274	0.639473	
330.000000	0.629968	0.596524	0.668102	0.655877	0.578833	0.625861	0.629968	0.639473	
340.000000	0.644050	0.609518	0.652303	0.648150	0.552257	0.621256	0.644050	0.639473	
350.000000	0.631104	0.647456	0.695216	0.647103	0.556106	0.635397	0.647103	0.639473	
360.000000	0.650314	0.620074	0.651963	0.663464	0.553743	0.627912	0.650314	0.639473	
370.000000	0.627225	0.606312	0.674353	0.628306	0.578848	0.623009	0.627225	0.639473	
380.000000	0.655854	0.611259	0.675735	0.630535	0.571440	0.628965	0.630535	0.639473	
390.000000	0.618628	0.605046	0.626010	0.624949	0.561195	0.607166	0.618628	0.639473	
400.000000	0.619071	0.585763	0.616002	0.665258	0.562742	0.609767	0.616002	0.639473	
410.000000	0.642294	0.571192	0.618787	0.623922	0.577085	0.606656	0.618787	0.639473	
420.000000	0.685457	0.620072	0.626770	0.637928	0.546398	0.623325	0.626770	0.639473	
430.000000	0.707957	0.608078	0.638414	0.632601	0.547928	0.626996	0.632601	0.639473	
440.000000	0.660912	0.600944	0.648925	0.644073	0.543793	0.619729	0.644073	0.639473	
450.000000	0.663124	0.625611	0.659643	0.660872	0.536939	0.629238	0.659643	0.639473	
460.000000	0.659310	0.613539	0.607004	0.676074	0.538057	0.618797	0.613539	0.639473	
470.000000	0.627400	0.604220	0.629336	0.683779	0.540963	0.617140	0.627400	0.639473	
480.000000	0.661140	0.571004	0.605514	0.663621	0.533683	0.606992	0.605514	0.639473	
490.000000	0.612577	0.547252	0.592164	0.661046	0.559423	0.594492	0.592164	0.639473	
500.000000	0.618360	0.538453	0.617633	0.665372	0.566771	0.601318	0.617633	0.639473	
510.000000	0.634666	0.522588	0.585313	0.657941	0.568989	0.593899	0.585313	0.639473	
520.000000	0.632665	0.529148	0.562520	0.675568	0.581391	0.596258	0.581391	0.639473	
530.000000	0.586373	0.532002	0.551513	0.675626	0.558120	0.580727	0.558120	0.639473	
540.000000	0.630872	0.554848	0.601769	0.652353	0.555855	0.599139	0.601769	0.639473	
550.000000	0.570697	0.512562	0.519602	0.661066	0.580921	0.568970	0.570697	0.639473	
560.000000	0.607383	0.549309	0.585484	0.660881	0.562636	0.593139	0.585484	0.639473	
570.000000	0.586612	0.542925	0.546122	0.667317	0.595172	0.587630	0.586612	0.639473	
580.000000	0.584079	0.545373	0.545923	0.665731	0.561316	0.580484	0.561316	0.639473	
590.000000	0.628486	0.543500	0.591649	0.672433	0.561198	0.599453	0.591649	0.639473	
600.000000	0.606660	0.545105	0.597328	0.671326	0.558161	0.595716	0.597328	0.639473	
610.000000	0.667437	0.598487	0.607158	0.689215	0.536973	0.619854	0.607158	0.639473	
620.000000	0.677211	0.616621	0.652171	0.657178	0.541903	0.629017	0.652171	0.639473	
630.000000	0.682992	0.657484	0.654168	0.645514	0.538488	0.635729	0.654168	0.639473	
640.000000	0.700521	0.613523	0.637205	0.640437	0.548696	0.628076	0.637205	0.639473	
650.000000	0.680812	0.612271	0.632708	0.650110	0.540066	0.623193	0.632708	0.639473	
660.000000	0.634001	0.590386	0.622092	0.632221	0.553873	0.606515	0.622092	0.639473	
670.000000	0.658073	0.569377	0.597113	0.635263	0.566053	0.605176	0.597113	0.639473	
680.000000	0.635771	0.563483	0.579963	0.639769	0.562725	0.596342	0.579963	0.639473	
690.000000	0.635933	0.568383	0.614280	0.638008	0.563304	0.603982	0.614280	0.639473	
700.000000	0.650244	0.577645	0.592758	0.646743	0.560412	0.605560	0.592758	0.639473	
710.000000	0.656044	0.605233	0.632901	0.641925	0.546052	0.616431	0.632901	0.639473	
720.000000	0.691778	0.603998	0.653775	0.660944	0.530919	0.628283	0.653775	0.639473	
730.000000	0.651386	0.569957	0.641680	0.644044	0.550110	0.611435	0.641680	0.639473	
740.000000	0.685530	0.622108	0.645769	0.642230	0.527555	0.624638	0.642230	0.639473	
750.000000	0.673340	0.566678	0.642205	0.664474	0.541439	0.617627	0.642205	0.639473	
