Epoch	AUC-21	AUC-22	AUC-23	AUC-24	AUC-25	AUC-26	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.541145	0.517288	0.522862	0.547993	0.599348	0.522707	0.541890	0.532003	0.541890	
10.000000	0.561290	0.512745	0.545323	0.583485	0.640200	0.538488	0.563588	0.553307	0.563588	
20.000000	0.600935	0.517902	0.539567	0.582111	0.611187	0.546770	0.566412	0.564441	0.566412	
30.000000	0.612833	0.521974	0.578799	0.592101	0.699420	0.565251	0.595063	0.585450	0.595063	
40.000000	0.631604	0.531787	0.593596	0.596920	0.710510	0.566839	0.605209	0.595258	0.605209	
50.000000	0.629841	0.537298	0.595665	0.614872	0.714511	0.571376	0.610594	0.605269	0.610594	
60.000000	0.634612	0.525718	0.594435	0.622783	0.752998	0.583962	0.619085	0.608609	0.619085	
70.000000	0.645053	0.529847	0.603621	0.622154	0.752029	0.590146	0.623808	0.612888	0.623808	
80.000000	0.646700	0.523189	0.612496	0.628555	0.764503	0.591199	0.627774	0.620525	0.627774	
90.000000	0.630114	0.538382	0.611826	0.626459	0.757319	0.586761	0.625144	0.619143	0.627774	
100.000000	0.644131	0.534490	0.615478	0.626205	0.763981	0.596616	0.630150	0.620841	0.630150	
110.000000	0.656498	0.532525	0.620697	0.630576	0.768372	0.592681	0.633558	0.625637	0.633558	
120.000000	0.660141	0.552819	0.613782	0.633927	0.763028	0.596194	0.636648	0.623854	0.636648	
130.000000	0.666666	0.553687	0.619801	0.630600	0.760836	0.604965	0.639426	0.625200	0.639426	
140.000000	0.668855	0.560741	0.619811	0.631994	0.768265	0.605306	0.642496	0.625903	0.642496	
150.000000	0.669245	0.567411	0.626477	0.637495	0.776355	0.603600	0.646764	0.631986	0.646764	
160.000000	0.669131	0.558882	0.624620	0.632456	0.767384	0.597268	0.641623	0.628538	0.646764	
170.000000	0.664199	0.564051	0.627941	0.640463	0.778795	0.603470	0.646487	0.634202	0.646764	
180.000000	0.668316	0.565068	0.623183	0.633163	0.768894	0.602884	0.643585	0.628173	0.646764	
190.000000	0.667406	0.565328	0.619385	0.638124	0.763981	0.608962	0.643864	0.628755	0.646764	
200.000000	0.664997	0.576851	0.626607	0.646389	0.779431	0.609896	0.650695	0.636498	0.650695	
210.000000	0.670908	0.562731	0.636974	0.651270	0.776480	0.610633	0.651499	0.644122	0.651499	
220.000000	0.668407	0.566066	0.635522	0.638409	0.772763	0.611104	0.648712	0.636965	0.651499	
230.000000	0.672295	0.567411	0.636255	0.654981	0.784281	0.609731	0.654159	0.645618	0.654159	
240.000000	0.673765	0.561665	0.640925	0.654925	0.776814	0.611878	0.653329	0.647925	0.654159	
250.000000	0.675250	0.577949	0.639342	0.651758	0.770574	0.610675	0.654258	0.645550	0.654258	
260.000000	0.676895	0.575203	0.640644	0.650922	0.775235	0.623939	0.657140	0.645783	0.657140	
270.000000	0.679870	0.580980	0.641605	0.652191	0.771618	0.624522	0.658464	0.646898	0.658464	
280.000000	0.672428	0.574056	0.638857	0.662302	0.782463	0.627698	0.659634	0.650579	0.659634	
290.000000	0.677698	0.576015	0.643610	0.661363	0.776908	0.624375	0.659995	0.652486	0.659995	
300.000000	0.680559	0.579133	0.645586	0.663444	0.778808	0.626321	0.662308	0.654515	0.662308	
310.000000	0.683896	0.586862	0.644191	0.653000	0.785539	0.620895	0.662397	0.648596	0.662397	
320.000000	0.687381	0.584247	0.640993	0.658025	0.781897	0.626023	0.663094	0.649509	0.663094	
330.000000	0.689378	0.569680	0.650016	0.665626	0.790005	0.627244	0.665325	0.657821	0.665325	
340.000000	0.695020	0.560016	0.643925	0.656313	0.788785	0.630428	0.662414	0.650119	0.665325	
350.000000	0.698888	0.566320	0.649325	0.652523	0.778418	0.632612	0.663014	0.650924	0.665325	
360.000000	0.693428	0.581736	0.639802	0.661085	0.787389	0.638300	0.666957	0.650443	0.666957	
370.000000	0.696119	0.574378	0.643186	0.663542	0.789766	0.640752	0.667957	0.653364	0.667957	
380.000000	0.701551	0.582802	0.647809	0.659380	0.784344	0.640659	0.669424	0.653594	0.669424	
390.000000	0.704135	0.579517	0.653921	0.670393	0.787521	0.640893	0.672730	0.662157	0.672730	
400.000000	0.689598	0.591431	0.653912	0.681110	0.786332	0.637421	0.673300	0.667511	0.673300	
410.000000	0.689562	0.584588	0.651161	0.679216	0.785596	0.631889	0.670335	0.665188	0.673300	
420.000000	0.686707	0.584389	0.661964	0.679218	0.784161	0.640128	0.672761	0.670591	0.673300	
430.000000	0.697952	0.577298	0.663061	0.685600	0.789131	0.630939	0.673997	0.674330	0.673997	
440.000000	0.695453	0.586218	0.655669	0.684663	0.782035	0.639233	0.673878	0.670166	0.673997	
450.000000	0.691606	0.608577	0.651750	0.684117	0.775512	0.646301	0.676310	0.667933	0.676310	
460.000000	0.689736	0.598088	0.649803	0.685193	0.774757	0.637073	0.672442	0.667498	0.676310	
470.000000	0.697043	0.612686	0.653157	0.683455	0.785615	0.638995	0.678492	0.668306	0.678492	
480.000000	0.703698	0.598349	0.657472	0.674700	0.804380	0.639080	0.679613	0.666086	0.679613	
490.000000	0.701210	0.596244	0.656260	0.678716	0.796931	0.642595	0.678659	0.667488	0.679613	
500.000000	0.701366	0.595658	0.656335	0.682202	0.801020	0.644343	0.680154	0.669268	0.680154	
510.000000	0.706777	0.597341	0.655695	0.686736	0.796554	0.640434	0.680590	0.671215	0.680590	
520.000000	0.700209	0.609048	0.656170	0.681936	0.800699	0.645315	0.682230	0.669053	0.682230	
530.000000	0.700277	0.610269	0.653957	0.689056	0.797101	0.648170	0.683138	0.671507	0.683138	
540.000000	0.702619	0.616077	0.656825	0.689914	0.791861	0.647429	0.684121	0.673370	0.684121	
550.000000	0.701112	0.622003	0.658457	0.694985	0.790943	0.647489	0.685831	0.676721	0.685831	
560.000000	0.713490	0.606525	0.659283	0.696599	0.811979	0.651199	0.689846	0.677941	0.689846	
570.000000	0.712448	0.599595	0.662422	0.692269	0.814369	0.651129	0.688705	0.677345	0.689846	
580.000000	0.706568	0.606004	0.661782	0.692035	0.810500	0.646336	0.687204	0.676909	0.689846	
590.000000	0.712018	0.609463	0.665677	0.696629	0.807839	0.647531	0.689860	0.681153	0.689860	
600.000000	0.711732	0.600996	0.666161	0.698896	0.815294	0.652542	0.690937	0.682528	0.690937	
610.000000	0.711006	0.612612	0.669266	0.703946	0.812929	0.655216	0.694162	0.686606	0.694162	
620.000000	0.710480	0.611013	0.666018	0.706800	0.814250	0.650869	0.693238	0.686409	0.694162	
630.000000	0.712049	0.613814	0.665323	0.703000	0.816388	0.650238	0.693469	0.684161	0.694162	
640.000000	0.708887	0.613257	0.671655	0.703319	0.814671	0.648869	0.693443	0.687487	0.694162	
650.000000	0.720963	0.613845	0.671631	0.700525	0.817697	0.659835	0.697416	0.686078	0.697416	
660.000000	0.723171	0.604120	0.671709	0.694825	0.814105	0.660933	0.694810	0.683267	0.697416	
670.000000	0.714288	0.608440	0.670506	0.705998	0.816338	0.658602	0.695695	0.688252	0.697416	
