Epoch	AUC-21	AUC-22	AUC-23	AUC-24	AUC-25	AUC-26	AUC-Avg	AUC-Mid	AUC-Best	
200.000000	0.660935	0.566865	0.627703	0.630197	0.761031	0.611554	0.643048	0.628950	0.644083	
210.000000	0.651737	0.570665	0.617895	0.642685	0.757451	0.605064	0.640916	0.630290	0.644083	
220.000000	0.664280	0.568353	0.626586	0.651249	0.780035	0.610415	0.650153	0.638917	0.650153	
230.000000	0.666741	0.572767	0.620051	0.646005	0.772637	0.610196	0.648066	0.633028	0.650153	
240.000000	0.663548	0.571700	0.622580	0.645767	0.769772	0.610503	0.647312	0.634174	0.650153	
250.000000	0.673808	0.585809	0.625347	0.660925	0.778330	0.612565	0.656131	0.643136	0.656131	
260.000000	0.662494	0.570380	0.622605	0.650731	0.780129	0.607354	0.648949	0.636668	0.656131	
270.000000	0.664218	0.573331	0.626286	0.653706	0.783451	0.609680	0.651779	0.639996	0.656131	
280.000000	0.672455	0.573486	0.617222	0.647942	0.781972	0.610492	0.650595	0.632582	0.656131	
290.000000	0.677491	0.571223	0.626243	0.651885	0.786061	0.615515	0.654736	0.639064	0.656131	
300.000000	0.678779	0.575643	0.624678	0.654122	0.780658	0.613080	0.654493	0.639400	0.656131	
310.000000	0.678415	0.573951	0.619930	0.650821	0.793774	0.629273	0.657694	0.640047	0.657694	
320.000000	0.687571	0.578432	0.620735	0.665450	0.793377	0.623242	0.661468	0.644346	0.661468	
330.000000	0.690037	0.579839	0.626140	0.659972	0.793767	0.626281	0.662673	0.643127	0.662673	
340.000000	0.688582	0.580230	0.629645	0.670974	0.807506	0.627048	0.667331	0.650309	0.667331	
350.000000	0.694623	0.560729	0.633208	0.664737	0.803474	0.642943	0.666619	0.653840	0.667331	
360.000000	0.697734	0.562390	0.636956	0.667208	0.806323	0.634284	0.667483	0.652082	0.667483	
370.000000	0.692306	0.570857	0.632956	0.666309	0.808280	0.640536	0.668541	0.653422	0.668541	
380.000000	0.693424	0.560977	0.625482	0.664749	0.804188	0.639469	0.664715	0.652109	0.668541	
390.000000	0.698020	0.581569	0.636310	0.673648	0.804078	0.633677	0.671217	0.654979	0.671217	
400.000000	0.691190	0.583633	0.632825	0.666463	0.798976	0.636246	0.668222	0.651354	0.671217	
410.000000	0.679965	0.594338	0.628146	0.662885	0.791880	0.630026	0.664540	0.646456	0.671217	
420.000000	0.682618	0.602452	0.640442	0.673345	0.801241	0.635137	0.672539	0.656893	0.672539	
430.000000	0.690441	0.595367	0.642627	0.669357	0.788414	0.628735	0.669157	0.655992	0.672539	
440.000000	0.689284	0.591865	0.646232	0.670830	0.800064	0.637511	0.672631	0.658531	0.672631	
450.000000	0.687722	0.597053	0.648954	0.682783	0.801687	0.642224	0.676737	0.665868	0.676737	
460.000000	0.695459	0.590836	0.652990	0.686280	0.798133	0.640990	0.677448	0.669635	0.677448	
470.000000	0.695523	0.592571	0.653834	0.680546	0.795283	0.641874	0.676605	0.667190	0.677448	
480.000000	0.699368	0.604151	0.651797	0.680338	0.804159	0.643683	0.680583	0.666067	0.680583	
490.000000	0.697881	0.603481	0.650267	0.680715	0.812740	0.644266	0.681558	0.665491	0.681558	
500.000000	0.696541	0.603760	0.649741	0.677136	0.807047	0.646966	0.680199	0.663438	0.681558	
510.000000	0.700882	0.598026	0.651421	0.678651	0.812060	0.649537	0.681763	0.665036	0.681763	
520.000000	0.708742	0.603277	0.652705	0.675232	0.812020	0.646587	0.683094	0.663969	0.683094	
530.000000	0.694005	0.608322	0.658277	0.681811	0.807116	0.642709	0.682040	0.670044	0.683094	
540.000000	0.700533	0.598820	0.657954	0.683229	0.808406	0.648132	0.682846	0.670591	0.683094	
550.000000	0.702407	0.603308	0.657724	0.691390	0.804216	0.645631	0.684112	0.674557	0.684112	
560.000000	0.705420	0.598504	0.659929	0.688376	0.806600	0.649264	0.684682	0.674152	0.684682	
570.000000	0.710358	0.610603	0.648881	0.676178	0.795195	0.648765	0.681664	0.662530	0.684682	
580.000000	0.704782	0.618538	0.649711	0.676054	0.803870	0.653205	0.684360	0.664629	0.684682	
590.000000	0.706261	0.618780	0.646198	0.677270	0.808619	0.656255	0.685564	0.666763	0.685564	
600.000000	0.709847	0.612463	0.649132	0.674686	0.805468	0.653175	0.684129	0.663931	0.685564	
610.000000	0.721675	0.605446	0.653325	0.676435	0.800794	0.665608	0.687214	0.671022	0.687214	
620.000000	0.721638	0.602279	0.667419	0.689396	0.807814	0.654724	0.690545	0.678407	0.690545	
630.000000	0.717128	0.604578	0.664540	0.687157	0.806109	0.657784	0.689549	0.675848	0.690545	
640.000000	0.712443	0.601591	0.659461	0.688334	0.806619	0.656252	0.687450	0.673897	0.690545	
650.000000	0.719526	0.597450	0.662182	0.687175	0.810997	0.649544	0.687812	0.674679	0.690545	
660.000000	0.712090	0.603363	0.660199	0.689179	0.800530	0.646861	0.685370	0.674689	0.690545	
670.000000	0.716168	0.606413	0.660868	0.690236	0.799680	0.645485	0.686475	0.675552	0.690545	
680.000000	0.709946	0.613641	0.658778	0.680971	0.803335	0.645397	0.685345	0.669875	0.690545	
690.000000	0.713646	0.603357	0.657452	0.682806	0.807865	0.650276	0.685900	0.670129	0.690545	
700.000000	0.714301	0.610449	0.667627	0.692646	0.811224	0.653708	0.691659	0.680137	0.691659	
710.000000	0.720681	0.607535	0.656028	0.685852	0.807437	0.656296	0.688971	0.671074	0.691659	
720.000000	0.705847	0.612643	0.660537	0.689021	0.811601	0.653285	0.688822	0.674779	0.691659	
730.000000	0.719001	0.615315	0.667615	0.692333	0.806946	0.647489	0.691450	0.679974	0.691659	
740.000000	0.709442	0.604430	0.666391	0.688704	0.807387	0.648876	0.687538	0.677547	0.691659	
750.000000	0.722091	0.610449	0.669060	0.694975	0.810739	0.655335	0.693775	0.682017	0.693775	
760.000000	0.722140	0.608118	0.668647	0.695045	0.815363	0.654059	0.693895	0.681846	0.693895	
770.000000	0.717267	0.606317	0.670506	0.693414	0.809337	0.646019	0.690476	0.681960	0.693895	
780.000000	0.723448	0.613511	0.673401	0.695778	0.808789	0.658959	0.695648	0.684589	0.695648	
790.000000	0.726544	0.619009	0.673343	0.698769	0.821836	0.660758	0.700043	0.686056	0.700043	
800.000000	0.728591	0.614174	0.675043	0.700802	0.812048	0.663516	0.699029	0.687923	0.700043	
810.000000	0.723203	0.619375	0.670557	0.695210	0.817187	0.671834	0.699561	0.683522	0.700043	
820.000000	0.722526	0.618668	0.673738	0.697416	0.817445	0.659233	0.698171	0.685577	0.700043	
830.000000	0.735551	0.611453	0.673944	0.699037	0.815665	0.664755	0.700068	0.686491	0.700068	
840.000000	0.732280	0.616027	0.674271	0.696773	0.819741	0.665529	0.700770	0.685522	0.700770	
850.000000	0.726610	0.617007	0.673607	0.696028	0.812708	0.663671	0.698272	0.684817	0.700770	
860.000000	0.716765	0.631394	0.674942	0.701584	0.811035	0.656025	0.698624	0.688263	0.700770	
870.000000	0.715948	0.645949	0.676688	0.704624	0.811639	0.661371	0.702703	0.690656	0.702703	
880.000000	0.720858	0.638746	0.671380	0.708551	0.811626	0.663217	0.702396	0.689966	0.702703	
890.000000	0.722740	0.643103	0.672460	0.702724	0.809689	0.663792	0.702418	0.687592	0.702703	
900.000000	0.728313	0.638454	0.678750	0.710400	0.811733	0.666742	0.705732	0.694575	0.705732	
910.000000	0.720717	0.637246	0.675376	0.698970	0.816005	0.665422	0.702289	0.687173	0.705732	
920.000000	0.723472	0.642390	0.685323	0.709141	0.808877	0.665474	0.705780	0.697232	0.705780	
930.000000	0.714115	0.634090	0.677031	0.699703	0.799385	0.666314	0.698440	0.688367	0.705780	
940.000000	0.725349	0.641337	0.681759	0.708156	0.805902	0.667245	0.704958	0.694957	0.705780	
950.000000	0.736202	0.636452	0.683144	0.709067	0.809475	0.670950	0.707548	0.696105	0.707548	
960.000000	0.727637	0.638473	0.679330	0.714790	0.815898	0.669087	0.707536	0.697060	0.707548	
970.000000	0.730072	0.633099	0.683714	0.707073	0.825459	0.672224	0.708607	0.695394	0.708607	
980.000000	0.733065	0.633136	0.676197	0.707338	0.818584	0.672855	0.706862	0.691767	0.708607	
990.000000	0.735589	0.625449	0.675368	0.707457	0.825736	0.669625	0.706538	0.691413	0.708607	
1000.000000	0.731121	0.631115	0.672273	0.703812	0.815923	0.660450	0.702449	0.688043	0.708607	
1010.000000	0.727907	0.634692	0.668683	0.701790	0.812985	0.667736	0.702299	0.685237	0.708607	
1020.000000	0.728678	0.635442	0.673779	0.700208	0.806795	0.671775	0.702779	0.686994	0.708607	
1030.000000	0.730232	0.639675	0.675333	0.705514	0.812237	0.665205	0.704699	0.690423	0.708607	
1040.000000	0.720657	0.635222	0.680296	0.709285	0.816432	0.656735	0.703105	0.694790	0.708607	
1050.000000	0.728411	0.647101	0.681447	0.713231	0.811991	0.660864	0.707174	0.697339	0.708607	
1060.000000	0.729619	0.648571	0.679757	0.710312	0.820113	0.665751	0.709020	0.695034	0.709020	
1070.000000	0.734751	0.654608	0.676510	0.710152	0.825598	0.663984	0.710934	0.693331	0.710934	
1080.000000	0.726561	0.650827	0.679945	0.710413	0.816791	0.667601	0.708690	0.695179	0.710934	
1090.000000	0.722386	0.646240	0.680344	0.711445	0.818867	0.663078	0.707060	0.695894	0.710934	
1100.000000	0.729045	0.657044	0.677483	0.710145	0.818741	0.670723	0.710530	0.693814	0.710934	
1110.000000	0.726997	0.641417	0.682922	0.708514	0.828479	0.670421	0.709792	0.695718	0.710934	
1120.000000	0.734151	0.632113	0.687622	0.717324	0.832857	0.673585	0.712942	0.702473	0.712942	
1130.000000	0.736136	0.639235	0.682448	0.717142	0.831826	0.674433	0.713537	0.699795	0.713537	
1140.000000	0.735807	0.648701	0.687944	0.712618	0.825887	0.671556	0.713752	0.700281	0.713752	
1150.000000	0.737027	0.654621	0.684055	0.714991	0.828391	0.667802	0.714481	0.699523	0.714481	
1160.000000	0.727566	0.639458	0.688272	0.714209	0.834468	0.668534	0.712085	0.701240	0.714481	
1170.000000	0.723679	0.648447	0.687564	0.715942	0.831033	0.663501	0.711694	0.701753	0.714481	
1180.000000	0.724735	0.629299	0.691691	0.720899	0.835009	0.668252	0.711647	0.706295	0.714481	
1190.000000	0.725584	0.645862	0.687743	0.722722	0.830360	0.663807	0.712680	0.705233	0.714481	
1200.000000	0.725008	0.646860	0.684445	0.720756	0.830171	0.667260	0.712417	0.702601	0.714481	
1210.000000	0.727652	0.637332	0.686920	0.719921	0.835946	0.674392	0.713694	0.703420	0.714481	
1220.000000	0.728288	0.638851	0.684842	0.719335	0.829467	0.670653	0.711906	0.702089	0.714481	
1230.000000	0.730164	0.635659	0.682981	0.721165	0.840287	0.661863	0.712020	0.702073	0.714481	
1240.000000	0.727059	0.630470	0.685634	0.716961	0.830379	0.661398	0.708650	0.701298	0.714481	
1250.000000	0.721844	0.632057	0.681709	0.716499	0.831216	0.663719	0.707841	0.699104	0.714481	
1260.000000	0.728307	0.638175	0.682018	0.718392	0.831650	0.665852	0.710732	0.700205	0.714481	
1270.000000	0.731330	0.632559	0.674960	0.709231	0.826334	0.665538	0.706659	0.692096	0.714481	
1280.000000	0.738895	0.642099	0.676831	0.714839	0.829228	0.670317	0.712035	0.695835	0.714481	
1290.000000	0.736934	0.647449	0.679654	0.717219	0.831951	0.672820	0.714338	0.698437	0.714481	
1300.000000	0.739746	0.649228	0.675917	0.711454	0.829140	0.672956	0.713074	0.693686	0.714481	
1310.000000	0.740849	0.650647	0.678127	0.712876	0.829636	0.672535	0.714112	0.695501	0.714481	
1320.000000	0.736217	0.653728	0.681019	0.717553	0.829781	0.665591	0.713982	0.699286	0.714481	
1330.000000	0.729643	0.648223	0.680946	0.720538	0.834839	0.664778	0.713161	0.700742	0.714481	
1340.000000	0.730887	0.653635	0.687867	0.724473	0.838613	0.667504	0.717163	0.706170	0.717163	
1350.000000	0.737331	0.656747	0.686129	0.724313	0.835852	0.677055	0.719571	0.705221	0.719571	
1360.000000	0.734644	0.660007	0.682321	0.717018	0.832996	0.677011	0.717333	0.699669	0.719571	
1370.000000	0.734723	0.663051	0.684877	0.713899	0.835028	0.680139	0.718620	0.699388	0.719571	
1380.000000	0.739770	0.649618	0.684881	0.717804	0.829938	0.673211	0.715870	0.701343	0.719571	
1390.000000	0.741321	0.651019	0.687562	0.717864	0.829643	0.669264	0.716112	0.702713	0.719571	
1400.000000	0.742117	0.639118	0.691715	0.724309	0.831524	0.671936	0.716786	0.708012	0.719571	
1410.000000	0.744987	0.647746	0.692267	0.722161	0.832769	0.679700	0.719938	0.707214	0.719938	
1420.000000	0.738203	0.649277	0.682797	0.715137	0.816294	0.673708	0.712569	0.698967	0.719938	
1430.000000	0.744120	0.654943	0.683086	0.714730	0.813727	0.673717	0.714054	0.698908	0.719938	
1440.000000	0.741938	0.655526	0.681438	0.716791	0.827655	0.674127	0.716246	0.699114	0.719938	
1450.000000	0.749325	0.667018	0.681774	0.716488	0.827429	0.681830	0.720644	0.699159	0.720644	
1460.000000	0.742281	0.652717	0.681107	0.711646	0.822673	0.676770	0.714532	0.696377	0.720644	
1470.000000	0.742428	0.660137	0.687665	0.717048	0.827686	0.680906	0.719312	0.702356	0.720644	
1480.000000	0.750129	0.653226	0.688117	0.721734	0.839802	0.683657	0.722778	0.704926	0.722778	
1490.000000	0.749261	0.652042	0.689538	0.718850	0.831165	0.675170	0.719337	0.704194	0.722778	
1500.000000	0.751373	0.661482	0.688876	0.715868	0.831675	0.680496	0.721628	0.702372	0.722778	
1510.000000	0.753127	0.656207	0.689070	0.714219	0.843451	0.684951	0.723504	0.701644	0.723504	
1520.000000	0.750599	0.650182	0.691656	0.722139	0.837280	0.681559	0.722236	0.706897	0.723504	
1530.000000	0.751900	0.656635	0.694806	0.725648	0.833902	0.686484	0.724896	0.710227	0.724896	
1540.000000	0.750061	0.659034	0.699312	0.732756	0.837349	0.685829	0.727390	0.716034	0.727390	
1550.000000	0.741741	0.652246	0.696091	0.725983	0.834436	0.680659	0.721860	0.711037	0.727390	
1560.000000	0.734215	0.646978	0.692215	0.722861	0.831561	0.678598	0.717738	0.707538	0.727390	
1570.000000	0.735705	0.659164	0.687422	0.720064	0.824837	0.678205	0.717566	0.703743	0.727390	
1580.000000	0.743621	0.653065	0.686530	0.725935	0.830410	0.683840	0.720567	0.706232	0.727390	
1590.000000	0.738319	0.648447	0.691971	0.725121	0.831115	0.684566	0.719923	0.708546	0.727390	
1600.000000	0.746297	0.653523	0.688466	0.727191	0.825988	0.687555	0.721503	0.707828	0.727390	
1610.000000	0.750995	0.658079	0.693542	0.723385	0.832977	0.684299	0.723880	0.708463	0.727390	
1620.000000	0.748726	0.651980	0.695884	0.728900	0.830857	0.682670	0.723170	0.712392	0.727390	
1630.000000	0.741240	0.651472	0.691244	0.727219	0.837984	0.686188	0.722558	0.709231	0.727390	
1640.000000	0.749809	0.659307	0.691993	0.721383	0.828492	0.686731	0.722952	0.706688	0.727390	
1650.000000	0.743132	0.665561	0.692096	0.721498	0.826158	0.685608	0.722342	0.706797	0.727390	
1660.000000	0.745887	0.662387	0.695557	0.721565	0.831153	0.688589	0.724190	0.708561	0.727390	
1670.000000	0.745567	0.662741	0.691680	0.722636	0.828234	0.687075	0.722989	0.707158	0.727390	
1680.000000	0.749310	0.661538	0.694467	0.723084	0.830329	0.688051	0.724463	0.708776	0.727390	
1690.000000	0.742945	0.658234	0.693493	0.714989	0.828850	0.683309	0.720303	0.704241	0.727390	
1700.000000	0.738997	0.657466	0.693017	0.718082	0.827561	0.679864	0.719164	0.705549	0.727390	
1710.000000	0.747475	0.661532	0.695197	0.724623	0.835952	0.681304	0.724347	0.709910	0.727390	
1720.000000	0.738312	0.662375	0.700978	0.726629	0.837424	0.679771	0.724248	0.713804	0.727390	
1730.000000	0.736545	0.663181	0.699169	0.725465	0.832480	0.676801	0.722274	0.712317	0.727390	
1740.000000	0.738274	0.672349	0.700495	0.728644	0.830316	0.681685	0.725294	0.714569	0.727390	
1750.000000	0.746564	0.659989	0.702130	0.728618	0.840500	0.683968	0.726961	0.715374	0.727390	
1760.000000	0.754117	0.654912	0.700228	0.728005	0.843879	0.687101	0.728040	0.714117	0.728040	
1770.000000	0.747074	0.646463	0.699227	0.728757	0.839916	0.683034	0.724078	0.713992	0.728040	
1780.000000	0.760952	0.649903	0.703489	0.729735	0.838230	0.687266	0.728263	0.716612	0.728263	
1790.000000	0.756718	0.657054	0.704400	0.728782	0.839997	0.690778	0.729622	0.716591	0.729622	
1800.000000	0.752316	0.656796	0.704323	0.731174	0.828680	0.689695	0.727164	0.717749	0.729622	
1810.000000	0.759268	0.663757	0.703295	0.731392	0.835109	0.688444	0.730211	0.717343	0.730211	
1820.000000	0.759938	0.664067	0.702575	0.725343	0.833738	0.689321	0.729164	0.713959	0.730211	
1830.000000	0.755289	0.653455	0.702371	0.729867	0.838764	0.687837	0.727931	0.716119	0.730211	
1840.000000	0.756883	0.671611	0.705558	0.726349	0.840997	0.688252	0.731608	0.715953	0.731608	
1850.000000	0.746318	0.667030	0.699728	0.725974	0.836739	0.687657	0.727241	0.712851	0.731608	
1860.000000	0.750481	0.661408	0.701335	0.728792	0.834172	0.690999	0.727864	0.715063	0.731608	
1870.000000	0.754305	0.656604	0.703643	0.733073	0.838802	0.688582	0.729168	0.718358	0.731608	
1880.000000	0.758417	0.663348	0.706824	0.736215	0.843872	0.690606	0.733214	0.721519	0.733214	
1890.000000	0.758008	0.653722	0.706160	0.737832	0.843275	0.691680	0.731779	0.721996	0.733214	
1900.000000	0.751136	0.646128	0.705229	0.737096	0.837550	0.686517	0.727276	0.721162	0.733214	
1910.000000	0.753584	0.654230	0.706931	0.735343	0.834417	0.684815	0.728220	0.721137	0.733214	
1920.000000	0.752764	0.662530	0.703326	0.739069	0.844822	0.684180	0.731115	0.721198	0.733214	
1930.000000	0.750159	0.663472	0.704361	0.735174	0.840085	0.684923	0.729696	0.719767	0.733214	
1940.000000	0.752848	0.664588	0.706721	0.737094	0.840884	0.687595	0.731621	0.721907	0.733214	
1950.000000	0.745591	0.667582	0.703210	0.735544	0.836647	0.687875	0.729408	0.719377	0.733214	
1960.000000	0.758829	0.670824	0.701161	0.733018	0.835669	0.687535	0.731173	0.717089	0.733214	
1970.000000	0.756181	0.656939	0.698006	0.727064	0.823176	0.688463	0.724971	0.712535	0.733214	
1980.000000	0.757038	0.668326	0.702336	0.741824	0.834638	0.693344	0.732918	0.722080	0.733214	
1990.000000	0.752389	0.662394	0.703453	0.736377	0.836040	0.690525	0.730196	0.719915	0.733214	
2000.000000	0.756727	0.674735	0.706623	0.738519	0.833386	0.691188	0.733530	0.722571	0.733530	
2010.000000	0.761784	0.669206	0.706406	0.731791	0.832165	0.694839	0.732698	0.719098	0.733530	
2020.000000	0.755470	0.676483	0.705890	0.732291	0.829152	0.693296	0.732097	0.719091	0.733530	
2030.000000	0.759682	0.668760	0.702243	0.728567	0.827856	0.694985	0.730349	0.715405	0.733530	
2040.000000	0.760271	0.667545	0.701303	0.731220	0.836751	0.697751	0.732474	0.716262	0.733530	
2050.000000	0.757326	0.672566	0.700239	0.733849	0.839809	0.695399	0.733198	0.717044	0.733530	
2060.000000	0.761598	0.666274	0.701688	0.736335	0.841488	0.694603	0.733664	0.719011	0.733664	
2070.000000	0.759452	0.670824	0.697919	0.733145	0.833694	0.695653	0.731781	0.715532	0.733664	
2080.000000	0.756509	0.678306	0.700762	0.733989	0.834034	0.696263	0.733311	0.717376	0.733664	
2090.000000	0.765802	0.671146	0.703964	0.738905	0.840884	0.699464	0.736694	0.721435	0.736694	
2100.000000	0.759093	0.664960	0.703525	0.740642	0.844432	0.695485	0.734689	0.722083	0.736694	
2110.000000	0.761841	0.673167	0.708417	0.743032	0.846955	0.695637	0.738175	0.725724	0.738175	
2120.000000	0.764551	0.674574	0.705389	0.744713	0.850194	0.697992	0.739569	0.725051	0.739569	
2130.000000	0.758897	0.682868	0.699160	0.739997	0.840349	0.695728	0.736166	0.719578	0.739569	
2140.000000	0.756819	0.684994	0.700130	0.729978	0.840821	0.693596	0.734390	0.715054	0.739569	
2150.000000	0.749278	0.673384	0.695452	0.730559	0.830253	0.694096	0.728837	0.713006	0.739569	
2160.000000	0.751996	0.682180	0.703634	0.738530	0.829467	0.697167	0.733829	0.721082	0.739569	
2170.000000	0.755380	0.673167	0.706976	0.740108	0.842463	0.697485	0.735930	0.723542	0.739569	
2180.000000	0.745371	0.670712	0.703221	0.730196	0.839104	0.689905	0.729752	0.716709	0.739569	
2190.000000	0.748206	0.671267	0.703919	0.733610	0.830706	0.695037	0.730458	0.718764	0.739569	
2200.000000	0.751695	0.679700	0.707137	0.730762	0.829832	0.692028	0.731859	0.718950	0.739569	
2210.000000	0.751778	0.684114	0.707218	0.733020	0.838009	0.693779	0.734653	0.720119	0.739569	
2220.000000	0.753829	0.670638	0.707533	0.733934	0.839922	0.689753	0.732601	0.720733	0.739569	
2230.000000	0.761861	0.670223	0.711264	0.733263	0.840749	0.691779	0.734856	0.722264	0.739569	
2240.000000	0.758543	0.669724	0.713220	0.735363	0.838657	0.697028	0.735422	0.724292	0.739569	
2250.000000	0.761837	0.676954	0.714559	0.739856	0.837267	0.692299	0.737129	0.727207	0.739569	
2260.000000	0.752465	0.675045	0.708225	0.746825	0.837940	0.691042	0.735257	0.727525	0.739569	
2270.000000	0.752252	0.674518	0.711688	0.744857	0.838871	0.692425	0.735769	0.728272	0.739569	
2280.000000	0.760954	0.684331	0.717757	0.746601	0.844464	0.696955	0.741844	0.732179	0.741844	
2290.000000	0.752163	0.682087	0.717028	0.748400	0.841331	0.699072	0.740013	0.732714	0.741844	
2300.000000	0.760341	0.697032	0.714799	0.749592	0.843633	0.692791	0.743031	0.732195	0.743031	
2310.000000	0.756573	0.679446	0.717377	0.750066	0.849194	0.692751	0.740901	0.733721	0.743031	
2320.000000	0.754408	0.672739	0.719505	0.749784	0.849930	0.686698	0.738844	0.734644	0.743031	
2330.000000	0.768465	0.672783	0.713536	0.747505	0.844816	0.690194	0.739550	0.730521	0.743031	
2340.000000	0.759161	0.681771	0.716572	0.744915	0.840230	0.694696	0.739557	0.730743	0.743031	
2350.000000	0.763642	0.672150	0.714319	0.745130	0.836474	0.694649	0.737728	0.729724	0.743031	
2360.000000	0.760143	0.682527	0.717145	0.743774	0.838337	0.695018	0.739491	0.730460	0.743031	
2370.000000	0.764918	0.682471	0.715388	0.742060	0.822365	0.698016	0.737536	0.728724	0.743031	
2380.000000	0.769241	0.681343	0.711478	0.735592	0.826592	0.700642	0.737481	0.723535	0.743031	
2390.000000	0.776452	0.669869	0.714601	0.736145	0.832033	0.704652	0.738959	0.725373	0.743031	
2400.000000	0.772043	0.677996	0.711958	0.737975	0.825894	0.699755	0.737603	0.724966	0.743031	
2410.000000	0.765234	0.673709	0.715183	0.743881	0.835418	0.700208	0.738939	0.729532	0.743031	
2420.000000	0.759098	0.673186	0.719544	0.744894	0.830435	0.701973	0.738188	0.732219	0.743031	
2430.000000	0.767349	0.679694	0.721086	0.742486	0.834292	0.701307	0.741036	0.731786	0.743031	
2440.000000	0.767842	0.680221	0.717032	0.743082	0.841815	0.698364	0.741393	0.730057	0.743031	
2450.000000	0.767652	0.679322	0.716148	0.744019	0.838903	0.697476	0.740587	0.730084	0.743031	
2460.000000	0.763482	0.675144	0.711696	0.742146	0.837726	0.698902	0.738183	0.726921	0.743031	
2470.000000	0.772875	0.689203	0.710327	0.741193	0.842180	0.705558	0.743556	0.725760	0.743556	
2480.000000	0.765864	0.691955	0.711329	0.738757	0.832191	0.703261	0.740559	0.725043	0.743556	
2490.000000	0.769015	0.696877	0.710166	0.740274	0.831901	0.707222	0.742576	0.725220	0.743556	
2500.000000	0.771525	0.697199	0.714898	0.746922	0.831788	0.701689	0.744003	0.730910	0.744003	
2510.000000	0.768682	0.688893	0.718324	0.743670	0.845206	0.703757	0.744755	0.730997	0.744755	
2520.000000	0.765943	0.690964	0.710798	0.745093	0.833952	0.707976	0.742454	0.727946	0.744755	
2530.000000	0.769845	0.684690	0.714191	0.742624	0.835927	0.710057	0.742889	0.728408	0.744755	
2540.000000	0.769515	0.678120	0.714242	0.738775	0.835984	0.702562	0.739866	0.726509	0.744755	
2550.000000	0.769583	0.681219	0.715546	0.734339	0.828900	0.710763	0.740058	0.724942	0.744755	
2560.000000	0.767777	0.678628	0.715885	0.735495	0.832776	0.707156	0.739619	0.725690	0.744755	
2570.000000	0.773121	0.671568	0.716291	0.740289	0.836531	0.707304	0.740851	0.728290	0.744755	
2580.000000	0.774369	0.676390	0.717460	0.742712	0.835009	0.711274	0.742869	0.730086	0.744755	
2590.000000	0.766009	0.684362	0.717844	0.737753	0.837255	0.709275	0.742083	0.727799	0.744755	
2600.000000	0.771077	0.678269	0.715698	0.736602	0.823862	0.709156	0.739110	0.726150	0.744755	
2610.000000	0.770050	0.673998	0.718988	0.741803	0.836298	0.705796	0.741155	0.730395	0.744755	
2620.000000	0.770424	0.674394	0.715312	0.735169	0.839752	0.701872	0.739487	0.725241	0.744755	
2630.000000	0.772196	0.671493	0.717230	0.736203	0.836393	0.705622	0.739856	0.726717	0.744755	
2640.000000	0.775291	0.678058	0.720553	0.742011	0.837072	0.705428	0.743069	0.731282	0.744755	
2650.000000	0.772852	0.680159	0.720837	0.743552	0.833631	0.709899	0.743488	0.732195	0.744755	
2660.000000	0.767012	0.680060	0.718151	0.745458	0.834405	0.708565	0.742275	0.731805	0.744755	
2670.000000	0.769773	0.682986	0.720811	0.744521	0.834285	0.708704	0.743513	0.732666	0.744755	
