Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
590.000000	0.626683	0.526280	0.567208	0.667538	0.540659	0.585674	0.567208	0.628216	
600.000000	0.617026	0.505532	0.577743	0.643544	0.571145	0.582998	0.577743	0.628216	
610.000000	0.624883	0.523088	0.602372	0.643676	0.529672	0.584738	0.602372	0.628216	
620.000000	0.668932	0.520510	0.640190	0.664239	0.527278	0.604230	0.640190	0.628216	
630.000000	0.648260	0.532052	0.627021	0.636060	0.521163	0.592911	0.627021	0.628216	
640.000000	0.654673	0.562139	0.675369	0.635096	0.538417	0.613139	0.635096	0.628216	
650.000000	0.656819	0.519976	0.590748	0.622805	0.539741	0.586018	0.590748	0.628216	
660.000000	0.620676	0.518010	0.591595	0.625075	0.542724	0.579616	0.591595	0.628216	
670.000000	0.680306	0.511881	0.620397	0.619872	0.544609	0.595413	0.619872	0.628216	
680.000000	0.655481	0.537100	0.609117	0.631281	0.521792	0.590954	0.609117	0.628216	
690.000000	0.666750	0.537553	0.625785	0.648017	0.523048	0.600230	0.625785	0.628216	
700.000000	0.673837	0.542885	0.612799	0.661216	0.465457	0.591239	0.612799	0.628216	
710.000000	0.644978	0.528117	0.635842	0.642874	0.487774	0.587917	0.635842	0.628216	
720.000000	0.672701	0.555630	0.651971	0.658588	0.460059	0.599790	0.651971	0.628216	
730.000000	0.669813	0.538149	0.652638	0.644693	0.494384	0.599935	0.644693	0.628216	
740.000000	0.660078	0.537184	0.627495	0.648034	0.488143	0.592187	0.627495	0.628216	
750.000000	0.633268	0.494771	0.594099	0.640793	0.500350	0.572656	0.594099	0.628216	
760.000000	0.657755	0.551142	0.628289	0.645231	0.529708	0.602425	0.628289	0.628216	
770.000000	0.613822	0.534861	0.612893	0.648981	0.479811	0.578074	0.612893	0.628216	
780.000000	0.652066	0.542157	0.612539	0.654298	0.504860	0.593184	0.612539	0.628216	
790.000000	0.636901	0.521636	0.584301	0.653409	0.521004	0.583450	0.584301	0.628216	
800.000000	0.645649	0.581969	0.637950	0.659959	0.531099	0.611325	0.637950	0.628216	
810.000000	0.636103	0.568089	0.607082	0.644560	0.518904	0.594948	0.607082	0.628216	
820.000000	0.606360	0.544240	0.629909	0.651599	0.528882	0.592198	0.606360	0.628216	
830.000000	0.652409	0.603375	0.620514	0.643029	0.535142	0.610894	0.620514	0.628216	
840.000000	0.629817	0.604033	0.628538	0.646854	0.512102	0.604269	0.628538	0.628216	
850.000000	0.632446	0.554599	0.618062	0.651054	0.511045	0.593441	0.618062	0.628216	
860.000000	0.615796	0.559665	0.600921	0.637303	0.534894	0.589716	0.600921	0.628216	
870.000000	0.596482	0.560695	0.598598	0.677777	0.567938	0.600298	0.596482	0.628216	
880.000000	0.607244	0.526912	0.591578	0.670491	0.557878	0.590821	0.591578	0.628216	
890.000000	0.617375	0.519600	0.558951	0.655720	0.582628	0.586855	0.582628	0.628216	
900.000000	0.601012	0.558336	0.571284	0.618952	0.560241	0.581965	0.571284	0.628216	
910.000000	0.600112	0.559361	0.589746	0.629411	0.542603	0.584247	0.589746	0.628216	
920.000000	0.665729	0.591112	0.627077	0.651577	0.545488	0.616197	0.627077	0.628216	
930.000000	0.663355	0.563063	0.627327	0.650357	0.550028	0.610826	0.627327	0.628216	
940.000000	0.672129	0.603585	0.627764	0.636968	0.539602	0.616009	0.627764	0.628216	
950.000000	0.635125	0.568841	0.612932	0.626478	0.550048	0.598685	0.612932	0.628216	
960.000000	0.646462	0.576247	0.600880	0.648411	0.523142	0.599029	0.600880	0.628216	
970.000000	0.663338	0.593630	0.629550	0.616774	0.521990	0.605056	0.616774	0.628216	
980.000000	0.626346	0.577432	0.612996	0.629564	0.532980	0.595864	0.612996	0.628216	
990.000000	0.623687	0.599447	0.626801	0.636705	0.533181	0.603964	0.623687	0.628216	
1000.000000	0.655227	0.598192	0.633067	0.627463	0.522256	0.607241	0.627463	0.628216	
1010.000000	0.651808	0.592908	0.613467	0.620841	0.506086	0.597022	0.613467	0.628216	
1020.000000	0.680966	0.635993	0.651116	0.639589	0.507559	0.623045	0.639589	0.628216	
1030.000000	0.669024	0.607965	0.633384	0.618826	0.490884	0.604017	0.618826	0.628216	
1040.000000	0.614869	0.603911	0.616037	0.627272	0.516036	0.595625	0.614869	0.628216	
