Epoch	AUC-21	AUC-22	AUC-23	AUC-24	AUC-25	AUC-26	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.499018	0.408166	0.530810	0.478104	0.528424	0.486402	0.488487	0.492710	0.488487	
10.000000	0.494788	0.430432	0.491929	0.466651	0.450873	0.464924	0.466599	0.465787	0.488487	
20.000000	0.506173	0.476256	0.492380	0.508460	0.525656	0.474496	0.497237	0.499277	0.497237	
30.000000	0.518588	0.476866	0.506820	0.488120	0.563542	0.484897	0.506472	0.497470	0.506472	
40.000000	0.569919	0.490243	0.560854	0.475950	0.548926	0.513630	0.526587	0.531278	0.526587	
50.000000	0.595664	0.521014	0.571232	0.597377	0.676777	0.564358	0.587737	0.583448	0.587737	
60.000000	0.596255	0.535035	0.576772	0.581590	0.691830	0.560634	0.590353	0.579181	0.590353	
70.000000	0.585343	0.541550	0.564693	0.595133	0.706252	0.554556	0.591254	0.575018	0.591254	
80.000000	0.582856	0.534536	0.563430	0.597791	0.717383	0.564278	0.593379	0.573567	0.593379	
90.000000	0.608597	0.544451	0.573289	0.608791	0.717877	0.584931	0.606323	0.596764	0.606323	
100.000000	0.576064	0.503949	0.564559	0.597916	0.700593	0.573179	0.586043	0.574622	0.606323	
110.000000	0.602012	0.535488	0.558365	0.581979	0.695111	0.569947	0.590484	0.575963	0.606323	
120.000000	0.618757	0.530622	0.551196	0.582351	0.716461	0.589702	0.598182	0.586027	0.606323	
130.000000	0.641113	0.533702	0.590106	0.596160	0.743216	0.601467	0.617627	0.598814	0.617627	
140.000000	0.625219	0.533771	0.595173	0.606622	0.745499	0.584233	0.615086	0.600898	0.617627	
150.000000	0.617958	0.542870	0.556211	0.610299	0.745810	0.572849	0.607666	0.591574	0.617627	
160.000000	0.544165	0.545846	0.559411	0.558949	0.724576	0.572291	0.584206	0.559180	0.617627	
170.000000	0.631981	0.538265	0.610693	0.628446	0.762956	0.599826	0.628694	0.619569	0.628694	
180.000000	0.587692	0.542765	0.602305	0.610056	0.717713	0.607039	0.611262	0.604672	0.628694	
190.000000	0.650882	0.553290	0.595037	0.616493	0.750802	0.606768	0.628879	0.611630	0.628879	
200.000000	0.621876	0.552825	0.610189	0.620780	0.754199	0.589731	0.624933	0.615485	0.628879	
210.000000	0.650434	0.529202	0.600871	0.621777	0.754381	0.604753	0.626903	0.613265	0.628879	
220.000000	0.641291	0.535748	0.590718	0.618189	0.749255	0.605782	0.623497	0.611986	0.628879	
230.000000	0.649239	0.526345	0.593918	0.619621	0.744499	0.613647	0.624545	0.616634	0.628879	
240.000000	0.656599	0.519532	0.594105	0.604445	0.720641	0.605829	0.616858	0.605137	0.628879	
250.000000	0.646810	0.537316	0.599247	0.625239	0.742467	0.596014	0.624515	0.612243	0.628879	
260.000000	0.654121	0.556080	0.599968	0.638083	0.746801	0.606578	0.633605	0.622331	0.633605	
270.000000	0.632617	0.562371	0.624020	0.635241	0.751167	0.609448	0.635811	0.628318	0.635811	
280.000000	0.637306	0.560831	0.628620	0.648201	0.769504	0.606543	0.641834	0.632963	0.641834	
290.000000	0.651098	0.549072	0.613676	0.642715	0.775826	0.612337	0.640787	0.628195	0.641834	
300.000000	0.651541	0.550110	0.624991	0.641125	0.776078	0.606810	0.641776	0.633058	0.641834	
310.000000	0.647436	0.557251	0.614499	0.653851	0.779616	0.604784	0.642906	0.630968	0.642906	
320.000000	0.663354	0.562991	0.608380	0.651957	0.765843	0.589953	0.640413	0.630169	0.642906	
330.000000	0.667146	0.548920	0.611200	0.662096	0.781488	0.616162	0.647835	0.639129	0.647835	
340.000000	0.663600	0.551536	0.612707	0.658155	0.794466	0.621983	0.650408	0.640069	0.650408	
350.000000	0.671554	0.555739	0.624573	0.647807	0.785445	0.625794	0.651819	0.636800	0.651819	
360.000000	0.664771	0.554307	0.618514	0.637208	0.762578	0.619669	0.642841	0.628439	0.651819	
370.000000	0.674706	0.559960	0.616651	0.662716	0.794384	0.620938	0.654892	0.641827	0.654892	
380.000000	0.673014	0.566060	0.614768	0.659713	0.788584	0.623058	0.654199	0.641385	0.654892	
390.000000	0.676772	0.570262	0.619538	0.668119	0.787879	0.618605	0.656862	0.643829	0.656862	
