Epoch	AUC-454	AUC-455	AUC-456	AUC-457	AUC-458	AUC-459	AUC-460	AUC-461	AUC-462	AUC-463	AUC-464	AUC-465	AUC-466	AUC-467	AUC-468	AUC-469	AUC-470	AUC-471	AUC-472	AUC-473	AUC-476	AUC-478	AUC-479	AUC-484	AUC-485	AUC-486	AUC-487	AUC-488	AUC-489	AUC-490	AUC-491	AUC-492	AUC-493	AUC-494	AUC-495	AUC-496	AUC-497	AUC-498	AUC-499	AUC-500	AUC-501	AUC-502	AUC-503	AUC-504	AUC-505	AUC-506	AUC-507	AUC-508	AUC-509	AUC-510	AUC-511	AUC-512	AUC-513	AUC-514	AUC-515	AUC-516	AUC-517	AUC-518	AUC-519	AUC-520	AUC-521	AUC-522	AUC-523	AUC-524	AUC-525	AUC-526	AUC-527	AUC-528	AUC-529	AUC-530	AUC-531	AUC-532	AUC-533	AUC-534	AUC-535	AUC-536	AUC-537	AUC-538	AUC-539	AUC-540	AUC-541	AUC-542	AUC-543	AUC-544	AUC-545	AUC-546	AUC-547	AUC-548	AUC-549	AUC-550	AUC-551	AUC-552	AUC-553	AUC-554	AUC-555	AUC-556	AUC-557	AUC-558	AUC-559	AUC-560	AUC-561	AUC-562	AUC-563	AUC-564	AUC-565	AUC-566	AUC-567	AUC-568	AUC-569	AUC-570	AUC-571	AUC-572	AUC-573	AUC-574	AUC-575	AUC-576	AUC-577	AUC-578	AUC-579	AUC-580	AUC-581	AUC-582	AUC-583	AUC-584	AUC-585	AUC-586	AUC-587	AUC-588	AUC-589	AUC-590	AUC-591	AUC-592	AUC-593	AUC-594	AUC-595	AUC-596	AUC-597	AUC-598	AUC-599	AUC-600	AUC-601	AUC-602	AUC-603	AUC-604	AUC-605	AUC-606	AUC-607	AUC-608	AUC-609	AUC-610	AUC-611	AUC-612	AUC-613	AUC-614	AUC-615	AUC-616	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.494639	0.506811	0.477110	0.497110	0.546643	0.529691	0.481391	0.460147	0.500361	0.481754	0.494557	0.449286	0.496358	0.525425	0.453268	0.487502	0.407426	0.584165	0.467969	0.445569	0.471228	0.555268	0.486660	0.461543	0.445192	0.432830	0.486501	0.489200	0.504232	0.495588	0.420954	0.550112	0.441231	0.411888	0.428214	0.523789	0.487226	0.517946	0.399469	0.472379	0.522020	0.542481	0.327068	0.507836	0.456177	0.542050	0.476912	0.445557	0.440613	0.519081	0.498135	0.454231	0.539272	0.509299	0.547444	0.568458	0.474655	0.480147	0.542302	0.724525	0.476509	0.454449	0.486337	0.499520	0.435145	0.441703	0.458875	0.351856	0.487447	0.469280	0.361726	0.517606	0.395797	0.377626	0.533002	0.465695	0.561304	0.421230	0.519448	0.431406	0.434340	0.521020	0.414739	0.477940	0.532379	0.390745	0.393157	0.481573	0.448857	0.396623	0.511292	0.559141	0.497708	0.382695	0.488712	0.405095	0.422680	0.456004	0.492726	0.492142	0.457286	0.426473	0.487966	0.380244	0.302236	0.504110	0.438164	0.423058	0.494369	0.343586	0.513928	0.557672	0.454864	0.450453	0.532961	0.515278	0.435462	0.424388	0.475892	0.570190	0.503093	0.433458	0.431353	0.505462	0.524384	0.470999	0.488354	0.546508	0.493711	0.475049	0.500485	0.543155	0.496485	0.486032	0.451039	0.505602	0.498951	0.440722	0.482447	0.448124	0.493242	0.451441	0.372000	0.460310	0.439503	0.480367	0.466081	0.451149	0.477127	0.459460	0.427058	0.532640	0.449955	0.402221	0.509117	0.477466	0.474330	0.477703	0.474330	
50.000000	0.573265	0.614480	0.540637	0.634653	0.651144	0.601253	0.620056	0.587366	0.637740	0.578606	0.661431	0.585646	0.557391	0.575551	0.631321	0.653365	0.708292	0.559326	0.569497	0.646767	0.601539	0.580743	0.672108	0.499667	0.748169	0.768997	0.660596	0.609821	0.629319	0.603768	0.654755	0.597462	0.660591	0.646165	0.738695	0.591229	0.730740	0.590502	0.763180	0.692201	0.674755	0.412721	0.808480	0.723140	0.709409	0.682114	0.730539	0.789243	0.775118	0.642662	0.801159	0.797620	0.612343	0.775719	0.629046	0.627891	0.624673	0.829733	0.627432	0.821550	0.676920	0.772339	0.623857	0.677768	0.729763	0.793099	0.769050	0.797906	0.533048	0.790114	0.808804	0.664771	0.733570	0.741045	0.762703	0.786030	0.744729	0.772452	0.775896	0.796641	0.800029	0.711150	0.770898	0.791275	0.776860	0.789650	0.794718	0.680076	0.736626	0.762498	0.769855	0.728520	0.785880	0.791295	0.703918	0.782624	0.739277	0.799195	0.602009	0.472678	0.644273	0.720450	0.764310	0.794372	0.847680	0.640105	0.676042	0.641320	0.795068	0.774437	0.546038	0.798267	0.762888	0.795036	0.644748	0.703920	0.781749	0.773415	0.801231	0.750100	0.784506	0.769005	0.711344	0.685111	0.728709	0.570787	0.711226	0.691298	0.704134	0.750797	0.751784	0.678551	0.723057	0.738547	0.767534	0.699826	0.740046	0.763878	0.624070	0.651405	0.608504	0.618115	0.570421	0.617412	0.646729	0.676354	0.625048	0.601409	0.621254	0.610505	0.650145	0.623025	0.596118	0.641663	0.645912	0.620721	0.690624	0.691750	0.690624	
100.000000	0.573265	0.622120	0.562440	0.694171	0.648730	0.650450	0.612410	0.618153	0.578846	0.582930	0.677439	0.644122	0.568321	0.642909	0.630009	0.712242	0.689311	0.533932	0.596293	0.688740	0.592004	0.575238	0.705597	0.497275	0.768927	0.789066	0.707625	0.659055	0.684586	0.648572	0.695536	0.649020	0.710779	0.675676	0.750140	0.615761	0.728946	0.617128	0.834904	0.686925	0.676246	0.420075	0.832652	0.649575	0.706812	0.685675	0.816211	0.797638	0.796642	0.615383	0.812894	0.821471	0.614979	0.795320	0.576138	0.589241	0.576749	0.783461	0.532944	0.796437	0.656986	0.799850	0.645459	0.706735	0.758980	0.826884	0.779318	0.842118	0.532672	0.803249	0.890573	0.651355	0.760475	0.830619	0.764664	0.810455	0.737040	0.786575	0.808555	0.833604	0.837238	0.637118	0.772752	0.813923	0.773492	0.822048	0.834283	0.681345	0.766058	0.796899	0.784096	0.731731	0.800356	0.845569	0.721236	0.809536	0.783683	0.831012	0.595478	0.466451	0.656501	0.753710	0.768906	0.825500	0.889701	0.650630	0.695192	0.664022	0.792624	0.846473	0.552837	0.812166	0.797120	0.811194	0.631406	0.706585	0.813095	0.815432	0.815067	0.707929	0.774107	0.811990	0.736222	0.678051	0.725650	0.604357	0.721204	0.675117	0.721743	0.782749	0.773044	0.665363	0.735042	0.761314	0.794441	0.674180	0.746755	0.801266	0.636953	0.699243	0.625392	0.638565	0.661947	0.634491	0.656451	0.707599	0.630242	0.622516	0.630007	0.649873	0.652015	0.662454	0.640340	0.654168	0.672970	0.634592	0.706699	0.706091	0.706699	
150.000000	0.572803	0.621554	0.570779	0.698598	0.659140	0.686408	0.650322	0.627691	0.586298	0.616223	0.703314	0.613211	0.570746	0.649958	0.656536	0.731968	0.720613	0.602018	0.593482	0.712598	0.629140	0.586788	0.744496	0.509498	0.768979	0.788286	0.705816	0.671258	0.678965	0.658993	0.692883	0.638416	0.700267	0.684601	0.724810	0.605928	0.715993	0.604322	0.833465	0.717088	0.696786	0.454458	0.869758	0.693729	0.734187	0.685508	0.829904	0.799171	0.780706	0.647702	0.814980	0.815160	0.600402	0.789731	0.628479	0.639653	0.590728	0.722563	0.589836	0.796943	0.681092	0.804231	0.656417	0.703374	0.764883	0.826936	0.783002	0.839602	0.530446	0.811873	0.870948	0.675442	0.774633	0.815188	0.770305	0.823222	0.756779	0.786599	0.810403	0.822685	0.833758	0.682120	0.786595	0.818033	0.791970	0.833180	0.827405	0.682371	0.774872	0.798340	0.794486	0.754490	0.793981	0.843240	0.722002	0.804703	0.771500	0.842768	0.601695	0.490677	0.671228	0.777219	0.782817	0.834786	0.841016	0.664636	0.703448	0.679799	0.798961	0.841781	0.580874	0.823423	0.793268	0.820879	0.661483	0.725637	0.825128	0.845332	0.817609	0.726237	0.785127	0.793364	0.739423	0.691130	0.729617	0.600768	0.732244	0.687944	0.728216	0.777792	0.768842	0.680734	0.742781	0.749262	0.787214	0.686261	0.743644	0.790447	0.654711	0.712490	0.631577	0.647339	0.655000	0.656629	0.670844	0.719731	0.659074	0.636337	0.686842	0.678918	0.663506	0.675170	0.649716	0.654257	0.677903	0.643896	0.715674	0.714295	0.715674	
200.000000	0.571099	0.617309	0.520111	0.696631	0.653357	0.678183	0.648869	0.611546	0.562740	0.618731	0.726026	0.644680	0.590528	0.604591	0.670760	0.787231	0.667666	0.536150	0.598681	0.716722	0.578454	0.580203	0.705970	0.493397	0.779515	0.793668	0.662801	0.627192	0.659499	0.627152	0.682780	0.632865	0.686100	0.678754	0.750315	0.596776	0.738329	0.595214	0.834336	0.656131	0.679618	0.423534	0.898961	0.700456	0.761560	0.653884	0.832015	0.772998	0.790118	0.633062	0.819893	0.811705	0.575472	0.747067	0.574396	0.593093	0.571569	0.716432	0.569441	0.764749	0.647889	0.821788	0.654666	0.696651	0.765250	0.824276	0.788830	0.841396	0.522164	0.804625	0.880421	0.628668	0.777884	0.823696	0.772704	0.813762	0.717588	0.789308	0.811405	0.848996	0.831048	0.684488	0.795908	0.815591	0.787988	0.823972	0.838631	0.666289	0.770504	0.813787	0.758159	0.768578	0.757519	0.840558	0.664032	0.778932	0.777127	0.838847	0.590837	0.426046	0.663196	0.777072	0.765107	0.852187	0.884148	0.650025	0.697650	0.668802	0.799452	0.779943	0.569352	0.797791	0.784924	0.817115	0.614176	0.683579	0.824064	0.851367	0.819188	0.697618	0.774696	0.813532	0.726190	0.674261	0.720558	0.599011	0.735136	0.672378	0.730558	0.776150	0.763835	0.684358	0.731851	0.765558	0.769279	0.662337	0.734024	0.793220	0.643898	0.698000	0.635757	0.657501	0.658895	0.648602	0.641068	0.686505	0.643347	0.633723	0.662142	0.636288	0.664566	0.644689	0.643894	0.671409	0.676523	0.635855	0.706014	0.697135	0.715674	
250.000000	0.577774	0.636794	0.586283	0.713969	0.681167	0.685781	0.654556	0.628059	0.582692	0.618212	0.715819	0.680426	0.596879	0.645017	0.675825	0.792501	0.659674	0.589931	0.615795	0.738127	0.639679	0.578368	0.720522	0.489946	0.778521	0.792435	0.678458	0.656263	0.649756	0.637917	0.673720	0.647425	0.712627	0.674125	0.750241	0.635668	0.739283	0.631417	0.836929	0.707057	0.701280	0.441179	0.897614	0.704332	0.751363	0.692755	0.825746	0.792655	0.794649	0.638835	0.801682	0.806613	0.617269	0.792155	0.592399	0.624238	0.584825	0.751547	0.569277	0.790678	0.679654	0.824814	0.650386	0.724174	0.766085	0.832068	0.794304	0.848421	0.518864	0.806053	0.885469	0.646624	0.750514	0.823408	0.748384	0.830571	0.731725	0.793489	0.796807	0.841028	0.845751	0.663385	0.689557	0.823671	0.785134	0.814740	0.846486	0.687291	0.780619	0.815978	0.770470	0.764231	0.808227	0.840015	0.694752	0.810636	0.787101	0.834345	0.587650	0.461340	0.682043	0.789260	0.767993	0.846286	0.895646	0.669410	0.719496	0.687976	0.789979	0.858567	0.514339	0.806305	0.796777	0.812422	0.643721	0.708982	0.810840	0.851762	0.828918	0.685319	0.779631	0.814321	0.739503	0.672999	0.729605	0.597694	0.732339	0.670416	0.728456	0.780269	0.774345	0.660934	0.732012	0.756943	0.797100	0.667543	0.747292	0.799229	0.665368	0.714217	0.661931	0.660972	0.661368	0.657468	0.678821	0.724732	0.650805	0.653198	0.673750	0.659994	0.669827	0.679487	0.679695	0.678191	0.676875	0.657241	0.716228	0.713298	0.716228	
300.000000	0.593361	0.642453	0.608397	0.716429	0.662610	0.698081	0.643814	0.660945	0.619231	0.638187	0.737401	0.671547	0.611112	0.658152	0.669742	0.715706	0.664669	0.567975	0.653271	0.746488	0.666945	0.613774	0.741978	0.486175	0.796265	0.801330	0.737998	0.691616	0.713218	0.694646	0.723615	0.677125	0.728920	0.709977	0.765285	0.643905	0.748579	0.653150	0.837709	0.711722	0.702949	0.427749	0.873596	0.693622	0.737032	0.705286	0.830883	0.799921	0.804847	0.641920	0.816690	0.827040	0.630629	0.803809	0.593771	0.632154	0.598881	0.713462	0.580970	0.773233	0.696093	0.825963	0.668756	0.730855	0.786228	0.833362	0.801961	0.849888	0.541657	0.813575	0.904199	0.662946	0.792546	0.833266	0.769720	0.825427	0.748743	0.788111	0.820372	0.845381	0.858006	0.658941	0.792425	0.824269	0.796516	0.836161	0.838518	0.696073	0.787363	0.815989	0.820557	0.765438	0.819889	0.858400	0.733441	0.832152	0.789855	0.840466	0.580148	0.456904	0.690604	0.790179	0.767838	0.849337	0.880458	0.671298	0.719455	0.712649	0.809603	0.857304	0.547457	0.831365	0.800793	0.811279	0.670381	0.722823	0.811899	0.851334	0.835260	0.690501	0.789876	0.821941	0.744325	0.681418	0.732515	0.593982	0.740561	0.676116	0.731934	0.781221	0.788856	0.670630	0.745169	0.768598	0.815181	0.683030	0.752958	0.810286	0.667321	0.730245	0.671015	0.670608	0.667158	0.669542	0.690705	0.730301	0.663601	0.659446	0.668892	0.692435	0.686649	0.681345	0.635414	0.681384	0.679257	0.656399	0.726312	0.726268	0.726312	
350.000000	0.560838	0.632913	0.601972	0.702656	0.664169	0.728633	0.657462	0.638608	0.584615	0.604462	0.713823	0.619486	0.591227	0.656284	0.667571	0.748532	0.696970	0.562542	0.604665	0.716722	0.658749	0.617768	0.736940	0.486308	0.798593	0.802195	0.716010	0.683912	0.684117	0.689898	0.704263	0.652261	0.727248	0.717161	0.754947	0.643019	0.736854	0.619549	0.825884	0.728686	0.712656	0.451307	0.837909	0.725893	0.767711	0.711203	0.821805	0.805849	0.803144	0.672152	0.822515	0.824721	0.613332	0.803871	0.639041	0.651192	0.612530	0.737778	0.596494	0.731940	0.730850	0.822067	0.672936	0.733916	0.778502	0.823046	0.796946	0.836667	0.542213	0.816992	0.870910	0.674770	0.783035	0.815765	0.765308	0.824483	0.743865	0.799486	0.817256	0.843331	0.842140	0.706945	0.806161	0.830720	0.803690	0.825418	0.815914	0.679075	0.765133	0.797944	0.794770	0.773623	0.798487	0.813409	0.711879	0.817071	0.761628	0.834510	0.590098	0.473229	0.683037	0.797108	0.776803	0.820546	0.851788	0.683791	0.724201	0.725991	0.811301	0.828123	0.530033	0.828592	0.798966	0.813655	0.676296	0.721925	0.821801	0.829316	0.824647	0.732278	0.796249	0.808532	0.738157	0.701218	0.749765	0.598666	0.739770	0.701817	0.740661	0.787000	0.779997	0.687002	0.751964	0.764647	0.801644	0.692999	0.764878	0.787334	0.675399	0.732702	0.665352	0.688660	0.675579	0.689364	0.694378	0.747105	0.695578	0.668585	0.705811	0.689128	0.701670	0.713239	0.667722	0.703290	0.702801	0.675628	0.725514	0.728660	0.726312	
400.000000	0.590662	0.658299	0.598806	0.691712	0.661353	0.699177	0.624542	0.651711	0.513942	0.542459	0.694049	0.654209	0.594641	0.638270	0.638218	0.694624	0.675325	0.572189	0.635745	0.659588	0.658080	0.591429	0.731063	0.489763	0.804096	0.797796	0.716901	0.697241	0.736924	0.706037	0.761413	0.676026	0.726556	0.707644	0.768176	0.657106	0.738816	0.620150	0.836229	0.704211	0.708914	0.453338	0.840859	0.709167	0.755670	0.695315	0.814966	0.806145	0.800658	0.652211	0.809494	0.828081	0.642007	0.773173	0.604401	0.629606	0.602492	0.741165	0.575050	0.698361	0.668617	0.819720	0.679240	0.739503	0.788766	0.825218	0.806756	0.835129	0.554601	0.803269	0.857423	0.635931	0.797473	0.839958	0.759819	0.785942	0.744434	0.779618	0.801973	0.837794	0.845874	0.680986	0.802247	0.802462	0.788627	0.828696	0.842492	0.691628	0.769612	0.802173	0.824117	0.671032	0.822535	0.852396	0.699542	0.820769	0.789911	0.834031	0.597024	0.413254	0.686400	0.800326	0.749455	0.842422	0.826147	0.644928	0.719187	0.648879	0.802896	0.838436	0.543496	0.809802	0.797259	0.785562	0.668191	0.706701	0.803622	0.838375	0.813867	0.701997	0.789568	0.818553	0.749758	0.686872	0.740544	0.613303	0.737163	0.684142	0.729485	0.785037	0.769444	0.667762	0.741247	0.753154	0.804336	0.680463	0.752067	0.810277	0.661754	0.730546	0.683133	0.686745	0.655632	0.674760	0.682039	0.735923	0.681567	0.651669	0.659898	0.696814	0.679668	0.705573	0.674828	0.702393	0.680701	0.663501	0.718879	0.709041	0.726312	
450.000000	0.574898	0.629194	0.611790	0.738318	0.664169	0.716490	0.661759	0.658096	0.490385	0.618904	0.695782	0.649235	0.607726	0.658453	0.661805	0.706520	0.606394	0.517077	0.635796	0.722129	0.690532	0.619819	0.740392	0.484898	0.803620	0.792125	0.736068	0.699074	0.710595	0.692657	0.718847	0.670711	0.723152	0.710620	0.769814	0.662245	0.743418	0.623786	0.845390	0.693490	0.691037	0.455177	0.893402	0.703174	0.750733	0.687527	0.826203	0.796920	0.792079	0.655220	0.814757	0.814857	0.613605	0.800964	0.599679	0.607258	0.571424	0.747807	0.575333	0.771129	0.689334	0.825963	0.662842	0.727676	0.761781	0.832172	0.799243	0.856108	0.556814	0.809233	0.909472	0.637130	0.788944	0.841235	0.766874	0.831102	0.745335	0.806279	0.814386	0.852379	0.855135	0.665436	0.811345	0.836786	0.792992	0.840066	0.847929	0.682492	0.775285	0.812294	0.803708	0.765145	0.813392	0.849848	0.709521	0.824508	0.749586	0.840833	0.588534	0.448209	0.698989	0.803876	0.764607	0.842109	0.880612	0.669304	0.726967	0.695960	0.792029	0.858428	0.527347	0.823972	0.810319	0.806889	0.662847	0.734355	0.826383	0.858829	0.828107	0.685851	0.786206	0.827549	0.735162	0.676606	0.745502	0.605541	0.739083	0.669245	0.722998	0.791136	0.781825	0.653721	0.743436	0.754367	0.821272	0.687437	0.750507	0.812445	0.661500	0.724682	0.670071	0.693478	0.682474	0.670274	0.686314	0.726783	0.684641	0.664423	0.680760	0.692815	0.682628	0.699424	0.650881	0.699523	0.686480	0.668762	0.723587	0.723075	0.726312	
