Epoch	AUC-21	AUC-22	AUC-23	AUC-24	AUC-25	AUC-26	AUC-Avg	AUC-Mid	AUC-Best	
840.000000	0.696161	0.587179	0.643267	0.675179	0.781180	0.634169	0.669522	0.659223	0.675515	
850.000000	0.696388	0.599083	0.643558	0.672425	0.765774	0.634917	0.668691	0.657991	0.675515	
860.000000	0.701900	0.575680	0.648118	0.681776	0.786634	0.626883	0.670165	0.664947	0.675515	
870.000000	0.706937	0.595652	0.640156	0.673095	0.781966	0.635326	0.672189	0.656626	0.675515	
880.000000	0.691174	0.597351	0.640693	0.683768	0.795365	0.631711	0.673344	0.662231	0.675515	
890.000000	0.700868	0.604572	0.649608	0.675501	0.790767	0.638159	0.676579	0.662554	0.676579	
900.000000	0.702063	0.604969	0.654617	0.688374	0.777028	0.635192	0.677040	0.671495	0.677040	
910.000000	0.697230	0.605310	0.658088	0.692921	0.801769	0.635534	0.681809	0.675505	0.681809	
920.000000	0.701223	0.596718	0.648409	0.681587	0.808280	0.632251	0.678078	0.664998	0.681809	
930.000000	0.720303	0.585300	0.647817	0.672489	0.796667	0.640245	0.677137	0.660153	0.681809	
940.000000	0.706677	0.612878	0.646673	0.679725	0.776814	0.634184	0.676159	0.663199	0.681809	
950.000000	0.700346	0.627247	0.651498	0.692799	0.776216	0.632024	0.680022	0.672148	0.681809	
960.000000	0.704447	0.634797	0.650070	0.681529	0.793843	0.633291	0.682996	0.665799	0.682996	
970.000000	0.708840	0.631598	0.652015	0.695167	0.780966	0.640068	0.684776	0.673591	0.684776	
980.000000	0.684165	0.623782	0.657985	0.697631	0.782343	0.639894	0.680967	0.671075	0.684776	
990.000000	0.694040	0.619505	0.664570	0.697177	0.796051	0.645767	0.686185	0.679305	0.686185	
1000.000000	0.710718	0.608335	0.656929	0.676218	0.787263	0.639632	0.679849	0.666573	0.686185	
1010.000000	0.711301	0.610176	0.656646	0.682419	0.782167	0.645941	0.681442	0.669533	0.686185	
1020.000000	0.717555	0.604907	0.657597	0.683174	0.788030	0.651486	0.683791	0.670385	0.686185	
1030.000000	0.709209	0.616908	0.649120	0.688781	0.787143	0.647780	0.683157	0.668951	0.686185	
1040.000000	0.707349	0.612866	0.653436	0.660319	0.780374	0.648977	0.677220	0.656878	0.686185	
1050.000000	0.711546	0.622195	0.653965	0.696578	0.796428	0.643104	0.687303	0.675272	0.687303	
1060.000000	0.709168	0.628701	0.630087	0.689410	0.783992	0.639896	0.680209	0.664653	0.687303	
1070.000000	0.711309	0.620094	0.653859	0.699484	0.798259	0.648587	0.688599	0.676671	0.688599	
1080.000000	0.713518	0.624445	0.660446	0.704809	0.800781	0.651052	0.692508	0.682627	0.692508	
1090.000000	0.708501	0.612547	0.663218	0.699852	0.775801	0.647456	0.684562	0.681535	0.692508	
1100.000000	0.699729	0.621451	0.656285	0.696858	0.781494	0.642727	0.683091	0.676572	0.692508	
1110.000000	0.716710	0.636787	0.642819	0.705510	0.796661	0.649176	0.691277	0.677343	0.692508	
1120.000000	0.712572	0.615941	0.657639	0.687036	0.789817	0.643333	0.684390	0.672338	0.692508	
1130.000000	0.707983	0.624960	0.657801	0.705475	0.801215	0.645655	0.690515	0.681638	0.692508	
1140.000000	0.698022	0.633700	0.650662	0.698532	0.768491	0.639577	0.681497	0.674342	0.692508	
1150.000000	0.695560	0.638950	0.662723	0.699833	0.791295	0.643164	0.688587	0.679141	0.692508	
1160.000000	0.718513	0.625208	0.665463	0.692523	0.788697	0.639724	0.688355	0.678993	0.692508	
1170.000000	0.722093	0.629671	0.671740	0.701226	0.799643	0.648956	0.695555	0.686483	0.695555	
1180.000000	0.718408	0.642096	0.667638	0.690250	0.809009	0.647637	0.695840	0.678944	0.695840	
1190.000000	0.724268	0.639570	0.671201	0.694985	0.783721	0.636728	0.691746	0.683093	0.695840	
1200.000000	0.706329	0.648062	0.665089	0.699990	0.783998	0.657995	0.693577	0.682540	0.695840	
1210.000000	0.714518	0.641628	0.672585	0.702327	0.800310	0.653391	0.697460	0.687456	0.697460	
1220.000000	0.710902	0.652420	0.669953	0.698774	0.799297	0.655308	0.697775	0.684363	0.697775	
1230.000000	0.718227	0.632237	0.670439	0.696789	0.799347	0.656232	0.695545	0.683614	0.697775	
1240.000000	0.724688	0.622431	0.669141	0.697867	0.807714	0.652286	0.695688	0.683504	0.697775	
1250.000000	0.716486	0.631152	0.670522	0.694601	0.809085	0.650851	0.695449	0.682561	0.697775	
1260.000000	0.722153	0.623993	0.666698	0.693944	0.807449	0.657593	0.695305	0.680321	0.697775	
1270.000000	0.722541	0.534242	0.665192	0.707950	0.804084	0.653278	0.681214	0.686571	0.697775	
1280.000000	0.723489	0.618922	0.664500	0.698882	0.792685	0.652698	0.691863	0.681691	0.697775	
1290.000000	0.715015	0.623528	0.652247	0.696597	0.797108	0.654910	0.689901	0.675753	0.697775	
1300.000000	0.723409	0.622207	0.645076	0.688745	0.780865	0.655088	0.685898	0.671916	0.697775	
1310.000000	0.725723	0.642372	0.656170	0.686172	0.777965	0.656473	0.690813	0.671323	0.697775	
1320.000000	0.728268	0.626801	0.651358	0.690529	0.775889	0.656664	0.688252	0.673597	0.697775	
1330.000000	0.693483	0.612234	0.640653	0.684425	0.767258	0.647101	0.674192	0.665763	0.697775	
1340.000000	0.725234	0.624216	0.660678	0.700074	0.784539	0.660057	0.692466	0.680376	0.697775	
1350.000000	0.717051	0.621997	0.651145	0.691364	0.783444	0.663618	0.688103	0.677491	0.697775	
1360.000000	0.718444	0.608459	0.654024	0.693488	0.792320	0.657354	0.687348	0.675421	0.697775	
1370.000000	0.727172	0.616486	0.664263	0.695504	0.773939	0.669295	0.691110	0.682399	0.697775	
1380.000000	0.716326	0.626373	0.657480	0.685144	0.773190	0.665410	0.687321	0.675277	0.697775	
1390.000000	0.704199	0.618507	0.655649	0.697034	0.758043	0.658018	0.681908	0.677526	0.697775	
1400.000000	0.711548	0.632875	0.666884	0.698718	0.792937	0.656459	0.693237	0.682801	0.697775	
1410.000000	0.701754	0.618377	0.659854	0.709280	0.783369	0.656931	0.688261	0.680804	0.697775	
1420.000000	0.716806	0.613381	0.675440	0.707194	0.798561	0.656400	0.694630	0.691317	0.697775	
1430.000000	0.720911	0.611515	0.668026	0.711680	0.743115	0.651931	0.684530	0.689853	0.697775	
1440.000000	0.737186	0.618916	0.672569	0.696590	0.802090	0.665262	0.698769	0.684579	0.698769	
1450.000000	0.722430	0.613294	0.660173	0.690636	0.794830	0.654473	0.689306	0.675404	0.698769	
1460.000000	0.721265	0.628047	0.666539	0.698644	0.814130	0.664713	0.698890	0.682592	0.698890	
1470.000000	0.725900	0.612885	0.660638	0.694224	0.804606	0.662791	0.693507	0.678507	0.698890	
1480.000000	0.726098	0.623125	0.665610	0.693920	0.793484	0.659226	0.693577	0.679765	0.698890	
1490.000000	0.730027	0.630030	0.671842	0.707052	0.801360	0.665408	0.700953	0.689447	0.700953	
1500.000000	0.723580	0.636440	0.666482	0.698949	0.801461	0.659112	0.697671	0.682716	0.700953	
1510.000000	0.720028	0.634636	0.661881	0.695172	0.807437	0.657716	0.696145	0.678526	0.700953	
1520.000000	0.713718	0.660506	0.668213	0.714907	0.812262	0.655240	0.704141	0.690966	0.704141	
1530.000000	0.733394	0.654379	0.669125	0.712010	0.811048	0.667562	0.707919	0.690567	0.707919	
1540.000000	0.740041	0.640333	0.681211	0.715537	0.801587	0.665891	0.707433	0.698374	0.707919	
1550.000000	0.743028	0.634710	0.681148	0.719497	0.812042	0.673860	0.710714	0.700323	0.710714	
1560.000000	0.730613	0.643794	0.678188	0.716557	0.815395	0.672502	0.709508	0.697373	0.710714	
1570.000000	0.731313	0.631791	0.681436	0.716002	0.812796	0.664078	0.706236	0.698719	0.710714	
1580.000000	0.728580	0.631611	0.676339	0.712340	0.811557	0.672595	0.705504	0.694340	0.710714	
1590.000000	0.712606	0.640859	0.670970	0.707321	0.808078	0.663144	0.700496	0.689145	0.710714	
1600.000000	0.720339	0.629801	0.673213	0.716328	0.800448	0.657101	0.699538	0.694770	0.710714	
1610.000000	0.728151	0.657236	0.676669	0.714195	0.797636	0.663463	0.706225	0.695432	0.710714	
1620.000000	0.724560	0.640915	0.674178	0.708322	0.806393	0.663100	0.702911	0.691250	0.710714	
1630.000000	0.725083	0.634847	0.659145	0.716154	0.808991	0.659151	0.700562	0.687652	0.710714	
1640.000000	0.723816	0.641132	0.672854	0.708042	0.801939	0.664616	0.702067	0.690448	0.710714	
1650.000000	0.741272	0.641473	0.674919	0.715593	0.812306	0.669198	0.709127	0.695256	0.710714	
1660.000000	0.735530	0.628760	0.672935	0.708160	0.800404	0.666839	0.702105	0.690548	0.710714	
1670.000000	0.741344	0.631220	0.677566	0.706944	0.805348	0.661301	0.703954	0.692255	0.710714	
1680.000000	0.740115	0.621823	0.674510	0.699470	0.794887	0.666404	0.699535	0.686990	0.710714	
1690.000000	0.734173	0.612538	0.670789	0.709965	0.813532	0.664297	0.700882	0.690377	0.710714	
1700.000000	0.737924	0.634159	0.675034	0.701542	0.782947	0.665825	0.699572	0.688288	0.710714	
1710.000000	0.718602	0.626454	0.672264	0.698130	0.805996	0.663541	0.697498	0.685197	0.710714	
1720.000000	0.732874	0.643141	0.677431	0.704360	0.811639	0.666290	0.705956	0.690895	0.710714	
1730.000000	0.725368	0.632460	0.672470	0.707736	0.798252	0.651389	0.697946	0.690103	0.710714	
1740.000000	0.739240	0.651509	0.674667	0.716203	0.814124	0.659998	0.709290	0.695435	0.710714	
1750.000000	0.744780	0.659133	0.685299	0.716550	0.813281	0.670769	0.714969	0.700925	0.714969	
1760.000000	0.745480	0.635702	0.675672	0.710693	0.810846	0.665802	0.707366	0.693182	0.714969	
1770.000000	0.733443	0.656592	0.671538	0.717547	0.822484	0.666539	0.711357	0.694543	0.714969	
1780.000000	0.735506	0.635894	0.658245	0.708519	0.813161	0.661336	0.702110	0.684927	0.714969	
1790.000000	0.744279	0.634977	0.663593	0.714186	0.821723	0.663301	0.707010	0.688890	0.714969	
1800.000000	0.745667	0.643829	0.681790	0.717089	0.827498	0.641836	0.709618	0.699440	0.714969	
1810.000000	0.739744	0.632435	0.677905	0.715956	0.813740	0.668062	0.707974	0.696930	0.714969	
1820.000000	0.732321	0.647294	0.680021	0.713469	0.829397	0.663419	0.710987	0.696745	0.714969	
1830.000000	0.739639	0.628760	0.686490	0.722831	0.818596	0.676369	0.712114	0.704660	0.714969	
1840.000000	0.594393	0.618023	0.681214	0.717823	0.774493	0.672315	0.676377	0.676764	0.714969	
1850.000000	0.736279	0.631425	0.664482	0.703761	0.743599	0.665463	0.690835	0.684612	0.714969	
1860.000000	0.740329	0.653309	0.674475	0.694335	0.818250	0.667584	0.708047	0.684405	0.714969	
1870.000000	0.725574	0.651217	0.674176	0.718704	0.816867	0.671499	0.709673	0.696440	0.714969	
1880.000000	0.738607	0.644157	0.678503	0.713647	0.807959	0.674874	0.709625	0.696075	0.714969	
1890.000000	0.742021	0.641083	0.679679	0.720396	0.828800	0.647852	0.709972	0.700037	0.714969	
1900.000000	0.730867	0.628958	0.674580	0.726372	0.797422	0.670822	0.704837	0.700476	0.714969	
1910.000000	0.733976	0.641560	0.676627	0.733874	0.827120	0.668071	0.713538	0.705250	0.714969	
1920.000000	0.727174	0.648657	0.682770	0.725431	0.820830	0.655207	0.710011	0.704100	0.714969	
1930.000000	0.724286	0.638789	0.672087	0.723841	0.810010	0.661089	0.705017	0.697964	0.714969	
1940.000000	0.728208	0.645967	0.671085	0.724908	0.821119	0.663426	0.709119	0.697996	0.714969	
1950.000000	0.725529	0.642254	0.664835	0.708003	0.797800	0.649940	0.698060	0.686419	0.714969	
1960.000000	0.732116	0.632724	0.669614	0.696558	0.760408	0.664497	0.692653	0.683086	0.714969	
1970.000000	0.740318	0.641963	0.675727	0.705102	0.803247	0.675247	0.706934	0.690415	0.714969	
1980.000000	0.739729	0.639669	0.680078	0.705595	0.807336	0.670194	0.707100	0.692837	0.714969	
1990.000000	0.733823	0.650337	0.674940	0.702146	0.813256	0.670245	0.707458	0.688543	0.714969	
2000.000000	0.737937	0.654540	0.676862	0.718602	0.823377	0.675192	0.714418	0.697732	0.714969	
2010.000000	0.749527	0.656313	0.672394	0.714610	0.822767	0.666521	0.713689	0.693502	0.714969	
2020.000000	0.746817	0.643246	0.684913	0.712199	0.808450	0.675168	0.711799	0.698556	0.714969	
2030.000000	0.742170	0.641070	0.682324	0.707431	0.809318	0.674224	0.709423	0.694877	0.714969	
2040.000000	0.739816	0.641783	0.676363	0.718345	0.822761	0.672434	0.711917	0.697354	0.714969	
2050.000000	0.755714	0.643190	0.683665	0.700291	0.822515	0.663289	0.711444	0.691978	0.714969	
2060.000000	0.743531	0.638089	0.687352	0.702933	0.814828	0.686087	0.712137	0.695142	0.714969	
2070.000000	0.748411	0.645707	0.685587	0.704242	0.820251	0.673629	0.712971	0.694914	0.714969	
2080.000000	0.733816	0.636762	0.682563	0.711952	0.814809	0.677952	0.709642	0.697257	0.714969	
2090.000000	0.727414	0.643649	0.671663	0.712572	0.800020	0.668558	0.703979	0.692117	0.714969	
2100.000000	0.728862	0.634363	0.692161	0.729342	0.794365	0.674164	0.708876	0.710511	0.714969	
2110.000000	0.729463	0.628883	0.678961	0.711912	0.804581	0.669195	0.703833	0.695437	0.714969	
2120.000000	0.736072	0.642105	0.685192	0.727355	0.822824	0.674965	0.714752	0.706274	0.714969	
2130.000000	0.733110	0.646289	0.674017	0.711595	0.824717	0.675930	0.710943	0.693763	0.714969	
2140.000000	0.751495	0.654949	0.680584	0.725824	0.800517	0.678459	0.715305	0.703204	0.715305	
2150.000000	0.736996	0.632826	0.676563	0.728218	0.819376	0.652551	0.707755	0.702391	0.715305	
2160.000000	0.753005	0.649773	0.693550	0.715410	0.818244	0.683305	0.718881	0.704480	0.718881	
