Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.459720	0.404943	0.481813	0.508459	0.483147	0.467617	0.481813	0.467617	
10.000000	0.547128	0.384134	0.555245	0.557658	0.570683	0.522969	0.555245	0.522969	
20.000000	0.535842	0.388750	0.584873	0.602984	0.640531	0.550596	0.584873	0.550596	
30.000000	0.493049	0.311360	0.505705	0.658353	0.542222	0.502137	0.505705	0.550596	
40.000000	0.544512	0.349744	0.482950	0.603796	0.598034	0.515807	0.544512	0.550596	
50.000000	0.591254	0.331381	0.509172	0.672949	0.616717	0.544295	0.591254	0.550596	
60.000000	0.583121	0.400712	0.527986	0.674696	0.604945	0.558292	0.583121	0.558292	
70.000000	0.647544	0.469795	0.632258	0.679729	0.612408	0.608347	0.632258	0.608347	
80.000000	0.648663	0.445161	0.626714	0.694944	0.595751	0.602246	0.626714	0.608347	
90.000000	0.641722	0.510206	0.638950	0.706152	0.562370	0.611880	0.638950	0.611880	
100.000000	0.657034	0.503346	0.608635	0.650887	0.569529	0.597886	0.608635	0.611880	
110.000000	0.691168	0.499603	0.679028	0.688818	0.544020	0.620527	0.679028	0.620527	
120.000000	0.687940	0.482113	0.619874	0.665513	0.536893	0.598467	0.619874	0.620527	
130.000000	0.684812	0.501825	0.646128	0.682086	0.588946	0.620759	0.646128	0.620759	
140.000000	0.641252	0.460000	0.618289	0.677317	0.582167	0.595805	0.618289	0.620759	
150.000000	0.664015	0.471899	0.635739	0.674827	0.557854	0.600867	0.635739	0.620759	
160.000000	0.620145	0.494316	0.633746	0.672680	0.563974	0.596972	0.620145	0.620759	
170.000000	0.658464	0.519140	0.646890	0.687432	0.585974	0.619580	0.646890	0.620759	
180.000000	0.651657	0.534553	0.642417	0.688331	0.592271	0.621846	0.642417	0.621846	
190.000000	0.615290	0.526835	0.629122	0.668378	0.558935	0.599712	0.615290	0.621846	
200.000000	0.619978	0.503742	0.617827	0.661114	0.578907	0.596314	0.617827	0.621846	
210.000000	0.621902	0.468836	0.598896	0.661712	0.585396	0.587348	0.598896	0.621846	
220.000000	0.659493	0.523513	0.628096	0.663242	0.588811	0.612631	0.628096	0.621846	
230.000000	0.645411	0.572458	0.653461	0.653228	0.566842	0.618280	0.645411	0.621846	
240.000000	0.695105	0.553723	0.650547	0.647966	0.558494	0.621167	0.647966	0.621846	
250.000000	0.689125	0.553829	0.641707	0.661945	0.580339	0.625389	0.641707	0.625389	
260.000000	0.707592	0.546803	0.672541	0.673393	0.567370	0.633540	0.672541	0.633540	
270.000000	0.656645	0.503014	0.654801	0.678366	0.579202	0.614405	0.654801	0.633540	
280.000000	0.695541	0.530868	0.677033	0.680236	0.535290	0.623793	0.677033	0.633540	
290.000000	0.747139	0.533452	0.689148	0.678571	0.602848	0.650232	0.678571	0.650232	
300.000000	0.663204	0.545946	0.672015	0.664554	0.598444	0.628833	0.663204	0.650232	
310.000000	0.662766	0.516034	0.667416	0.664176	0.547251	0.611529	0.662766	0.650232	
320.000000	0.666864	0.518990	0.700316	0.716492	0.601076	0.640748	0.666864	0.650232	
330.000000	0.689890	0.532285	0.647909	0.664999	0.545069	0.616030	0.647909	0.650232	
340.000000	0.676794	0.588751	0.752230	0.665733	0.574725	0.651646	0.665733	0.651646	
350.000000	0.726624	0.563060	0.739636	0.669098	0.580175	0.655719	0.669098	0.655719	
360.000000	0.697696	0.573318	0.727251	0.678494	0.569524	0.649257	0.678494	0.655719	
370.000000	0.680191	0.541887	0.690665	0.668486	0.576727	0.631591	0.668486	0.655719	
380.000000	0.710178	0.567109	0.708090	0.656466	0.580697	0.644508	0.656466	0.655719	
390.000000	0.619232	0.483898	0.647347	0.643795	0.574722	0.593799	0.619232	0.655719	
400.000000	0.663315	0.520983	0.679382	0.649237	0.593680	0.621320	0.649237	0.655719	
410.000000	0.683217	0.504942	0.667474	0.650330	0.569959	0.615185	0.650330	0.655719	
420.000000	0.690423	0.467519	0.655708	0.664999	0.577031	0.611136	0.655708	0.655719	
430.000000	0.689111	0.539091	0.647867	0.637024	0.573419	0.617303	0.637024	0.655719	
440.000000	0.599141	0.481171	0.657227	0.657481	0.589510	0.596906	0.599141	0.655719	
450.000000	0.690077	0.538873	0.633094	0.623842	0.572640	0.611705	0.623842	0.655719	
460.000000	0.723830	0.552328	0.636329	0.644763	0.576029	0.626656	0.636329	0.655719	
470.000000	0.714040	0.476870	0.661167	0.634549	0.570959	0.611517	0.634549	0.655719	
480.000000	0.765540	0.536408	0.668087	0.658050	0.532502	0.632117	0.658050	0.655719	
490.000000	0.718069	0.529254	0.625094	0.632948	0.516373	0.604347	0.625094	0.655719	
500.000000	0.603460	0.534105	0.554564	0.597245	0.465756	0.551026	0.554564	0.655719	
510.000000	0.531677	0.570089	0.535167	0.622260	0.495805	0.551000	0.535167	0.655719	
520.000000	0.697470	0.491348	0.625077	0.569142	0.527224	0.582052	0.569142	0.655719	
530.000000	0.713175	0.563756	0.661231	0.606373	0.555360	0.619979	0.606373	0.655719	
540.000000	0.766836	0.571681	0.672379	0.612145	0.529439	0.630496	0.612145	0.655719	
550.000000	0.787133	0.637846	0.730505	0.575784	0.524601	0.651174	0.637846	0.655719	
560.000000	0.778901	0.578834	0.705778	0.567333	0.518620	0.629893	0.578834	0.655719	
570.000000	0.773954	0.621991	0.713477	0.587261	0.548445	0.649025	0.621991	0.655719	
580.000000	0.760948	0.612699	0.558438	0.528988	0.537709	0.599756	0.558438	0.655719	
590.000000	0.794350	0.536010	0.710070	0.542359	0.575129	0.631583	0.575129	0.655719	
600.000000	0.787546	0.617288	0.674639	0.593660	0.571774	0.648981	0.617288	0.655719	
610.000000	0.795867	0.608917	0.758574	0.574062	0.555985	0.658681	0.608917	0.658681	
620.000000	0.749385	0.614305	0.695052	0.566177	0.586090	0.642202	0.614305	0.658681	
630.000000	0.763453	0.603737	0.696994	0.590127	0.559154	0.642693	0.603737	0.658681	
640.000000	0.797745	0.583183	0.558123	0.570060	0.536740	0.609170	0.570060	0.658681	
650.000000	0.770104	0.560932	0.700956	0.556057	0.553530	0.628316	0.560932	0.658681	
660.000000	0.766457	0.563779	0.711108	0.563653	0.577099	0.636419	0.577099	0.658681	
670.000000	0.768714	0.586156	0.674917	0.576457	0.565206	0.634290	0.586156	0.658681	
680.000000	0.745948	0.634384	0.727400	0.579626	0.575481	0.652568	0.634384	0.658681	
690.000000	0.757417	0.594024	0.697021	0.580037	0.568292	0.639358	0.594024	0.658681	
700.000000	0.789268	0.620018	0.692184	0.587675	0.589764	0.655782	0.620018	0.658681	
710.000000	0.772561	0.639573	0.702160	0.556798	0.587812	0.651781	0.639573	0.658681	
720.000000	0.773195	0.616591	0.731245	0.597345	0.578434	0.659362	0.616591	0.659362	
730.000000	0.811221	0.632827	0.754314	0.581004	0.592419	0.674357	0.632827	0.674357	
