Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
680.000000	0.660478	0.667474	0.576128	0.669694	0.555193	0.625793	0.660478	0.671297	
690.000000	0.690767	0.652612	0.725686	0.698679	0.573316	0.668212	0.690767	0.671297	
700.000000	0.652536	0.692061	0.721142	0.691097	0.560631	0.663493	0.691097	0.671297	
710.000000	0.695083	0.718263	0.729850	0.676232	0.519004	0.667687	0.695083	0.671297	
720.000000	0.726984	0.671742	0.746208	0.698371	0.561032	0.680867	0.698371	0.680867	
730.000000	0.709721	0.661719	0.743239	0.673092	0.576172	0.672789	0.673092	0.680867	
740.000000	0.727342	0.650655	0.749069	0.691347	0.565226	0.676728	0.691347	0.680867	
750.000000	0.694056	0.644098	0.759751	0.704151	0.578301	0.676072	0.694056	0.680867	
760.000000	0.742734	0.636139	0.811741	0.659874	0.537514	0.677600	0.659874	0.680867	
770.000000	0.776439	0.667681	0.795077	0.667714	0.538669	0.689116	0.667714	0.689116	
780.000000	0.735247	0.632773	0.772993	0.667068	0.589350	0.679486	0.667068	0.689116	
790.000000	0.747121	0.655198	0.772265	0.649780	0.558637	0.676600	0.655198	0.689116	
800.000000	0.711441	0.662947	0.733185	0.671522	0.510731	0.657965	0.671522	0.689116	
810.000000	0.741401	0.638692	0.754880	0.616902	0.547278	0.659831	0.638692	0.689116	
820.000000	0.646981	0.594257	0.692639	0.677336	0.576876	0.637618	0.646981	0.689116	
830.000000	0.712775	0.564982	0.695819	0.590531	0.573531	0.627528	0.590531	0.689116	
840.000000	0.647013	0.568559	0.705707	0.638885	0.607213	0.633475	0.638885	0.689116	
850.000000	0.675774	0.602035	0.717771	0.642734	0.539181	0.635499	0.642734	0.689116	
860.000000	0.729545	0.615986	0.700035	0.632330	0.577953	0.651170	0.632330	0.689116	
870.000000	0.716262	0.619811	0.686818	0.647421	0.544448	0.642952	0.647421	0.689116	
880.000000	0.674841	0.592734	0.666407	0.616934	0.562152	0.622613	0.616934	0.689116	
890.000000	0.691931	0.559762	0.668349	0.632882	0.571319	0.624849	0.632882	0.689116	
900.000000	0.682879	0.555222	0.635232	0.605388	0.586611	0.613066	0.605388	0.689116	
910.000000	0.632199	0.544229	0.614559	0.640241	0.585907	0.603427	0.614559	0.689116	
920.000000	0.603486	0.473339	0.660516	0.594675	0.611330	0.588669	0.603486	0.689116	
930.000000	0.673194	0.551846	0.569985	0.601109	0.546427	0.588512	0.569985	0.689116	
940.000000	0.377676	0.564463	0.652762	0.624472	0.540414	0.551957	0.564463	0.689116	
950.000000	0.641168	0.557488	0.627228	0.616488	0.590284	0.606531	0.616488	0.689116	
960.000000	0.684927	0.572473	0.586171	0.623031	0.602694	0.613859	0.602694	0.689116	
970.000000	0.661767	0.522266	0.568466	0.629862	0.594439	0.595360	0.594439	0.689116	
980.000000	0.641258	0.526771	0.598680	0.588452	0.598158	0.590664	0.598158	0.689116	
990.000000	0.686142	0.556018	0.564086	0.627485	0.606150	0.607976	0.606150	0.689116	
1000.000000	0.701657	0.533015	0.628208	0.638984	0.617417	0.623856	0.628208	0.689116	
1010.000000	0.656776	0.564350	0.624527	0.640237	0.622760	0.621730	0.624527	0.689116	
1020.000000	0.666824	0.568735	0.566565	0.654753	0.618144	0.615004	0.618144	0.689116	
1030.000000	0.673347	0.552625	0.623081	0.644267	0.617228	0.622110	0.623081	0.689116	
1040.000000	0.705842	0.625399	0.668898	0.635166	0.611817	0.649425	0.635166	0.689116	
1050.000000	0.710838	0.605560	0.638538	0.617980	0.559142	0.626412	0.617980	0.689116	
1060.000000	0.710878	0.628177	0.653676	0.629738	0.574940	0.639482	0.629738	0.689116	
1070.000000	0.708758	0.593563	0.657591	0.644572	0.556593	0.632215	0.644572	0.689116	
1080.000000	0.679333	0.580992	0.634620	0.650570	0.621207	0.633344	0.634620	0.689116	
1090.000000	0.705428	0.625679	0.671060	0.649732	0.588715	0.648123	0.649732	0.689116	
1100.000000	0.722802	0.555255	0.663823	0.643507	0.613542	0.639786	0.643507	0.689116	
1110.000000	0.682924	0.561153	0.698157	0.642109	0.608276	0.638524	0.642109	0.689116	
1120.000000	0.742579	0.578289	0.669816	0.652164	0.570926	0.642755	0.652164	0.689116	
1130.000000	0.772180	0.556572	0.695008	0.642668	0.565637	0.646413	0.642668	0.689116	
1140.000000	0.744176	0.607766	0.699708	0.636181	0.588107	0.655188	0.636181	0.689116	
1150.000000	0.745500	0.605858	0.717635	0.643380	0.559194	0.654313	0.643380	0.689116	
1160.000000	0.758750	0.584732	0.708927	0.640555	0.587869	0.656166	0.640555	0.689116	
1170.000000	0.782808	0.618282	0.711988	0.580425	0.578174	0.654335	0.618282	0.689116	
1180.000000	0.798150	0.640700	0.713497	0.660197	0.566792	0.675867	0.660197	0.689116	
1190.000000	0.765920	0.601243	0.718653	0.679598	0.552266	0.663536	0.679598	0.689116	
1200.000000	0.740171	0.605231	0.688381	0.653263	0.572140	0.651837	0.653263	0.689116	
1210.000000	0.754118	0.634537	0.688221	0.674064	0.540639	0.658316	0.674064	0.689116	
1220.000000	0.753046	0.574345	0.678503	0.637630	0.548628	0.638430	0.637630	0.689116	
1230.000000	0.748037	0.602661	0.694678	0.666938	0.546983	0.651860	0.666938	0.689116	
1240.000000	0.709441	0.626110	0.679347	0.638274	0.516890	0.634012	0.638274	0.689116	
1250.000000	0.755280	0.610131	0.672628	0.670936	0.527682	0.647331	0.670936	0.689116	
1260.000000	0.739624	0.628509	0.674900	0.694193	0.520484	0.651542	0.674900	0.689116	
1270.000000	0.704298	0.620269	0.675875	0.662432	0.524100	0.637395	0.662432	0.689116	
1280.000000	0.692035	0.581570	0.631609	0.660328	0.555793	0.624267	0.631609	0.689116	
1290.000000	0.736573	0.569839	0.669819	0.637950	0.536870	0.630210	0.637950	0.689116	
1300.000000	0.750363	0.554058	0.679399	0.669732	0.542936	0.639298	0.669732	0.689116	
1310.000000	0.729540	0.631716	0.703428	0.662996	0.537508	0.653038	0.662996	0.689116	
1320.000000	0.716226	0.611054	0.695631	0.647530	0.519100	0.637908	0.647530	0.689116	
1330.000000	0.716163	0.586916	0.683545	0.630474	0.514376	0.626295	0.630474	0.689116	
1340.000000	0.696263	0.588636	0.717933	0.653248	0.528160	0.636848	0.653248	0.689116	
1350.000000	0.749432	0.600129	0.691173	0.660801	0.524388	0.645185	0.660801	0.689116	
1360.000000	0.715079	0.589928	0.662013	0.657481	0.549759	0.634852	0.657481	0.689116	
1370.000000	0.734203	0.594020	0.671232	0.644638	0.494399	0.627698	0.644638	0.689116	
1380.000000	0.776436	0.609830	0.675398	0.656421	0.523564	0.648330	0.656421	0.689116	
1390.000000	0.743879	0.618702	0.680912	0.646353	0.456240	0.629217	0.646353	0.689116	
1400.000000	0.757282	0.613652	0.700179	0.650630	0.517454	0.647840	0.650630	0.689116	
1410.000000	0.752486	0.615199	0.689642	0.670532	0.520578	0.649687	0.670532	0.689116	
1420.000000	0.788431	0.618169	0.702375	0.660736	0.482981	0.650539	0.660736	0.689116	
1430.000000	0.760334	0.627666	0.701642	0.653678	0.479984	0.644661	0.653678	0.689116	
1440.000000	0.795332	0.649272	0.721030	0.671670	0.472634	0.661988	0.671670	0.689116	
1450.000000	0.788090	0.633865	0.693799	0.652297	0.464645	0.646539	0.652297	0.689116	
1460.000000	0.812724	0.672242	0.716252	0.665493	0.481067	0.669556	0.672242	0.689116	
1470.000000	0.817288	0.692324	0.747640	0.651989	0.479416	0.677731	0.692324	0.689116	
1480.000000	0.756903	0.690696	0.738454	0.614228	0.474206	0.654897	0.690696	0.689116	
1490.000000	0.767677	0.687696	0.729364	0.657451	0.487615	0.665961	0.687696	0.689116	
1500.000000	0.785424	0.668909	0.726531	0.646677	0.495867	0.664682	0.668909	0.689116	
1510.000000	0.768335	0.646776	0.709090	0.628440	0.509299	0.652388	0.646776	0.689116	
1520.000000	0.817389	0.712309	0.759631	0.631514	0.481554	0.680479	0.712309	0.689116	
1530.000000	0.788083	0.716826	0.738987	0.655858	0.476362	0.675223	0.716826	0.689116	
1540.000000	0.797665	0.724598	0.754492	0.634980	0.506080	0.683563	0.724598	0.689116	
1550.000000	0.792797	0.702556	0.729633	0.660872	0.494818	0.676135	0.702556	0.689116	
1560.000000	0.826479	0.724016	0.758001	0.635358	0.483837	0.685538	0.724016	0.689116	
1570.000000	0.797292	0.711183	0.754436	0.657045	0.505681	0.685127	0.711183	0.689116	
1580.000000	0.818532	0.713861	0.784823	0.648718	0.504334	0.694054	0.713861	0.694054	
1590.000000	0.813761	0.733879	0.773520	0.675333	0.504030	0.700105	0.733879	0.700105	
1600.000000	0.790733	0.719102	0.760213	0.660290	0.531748	0.692417	0.719102	0.700105	
1610.000000	0.798167	0.706682	0.776742	0.655211	0.516320	0.690624	0.706682	0.700105	
1620.000000	0.816214	0.722675	0.752401	0.659290	0.540136	0.698143	0.722675	0.700105	
1630.000000	0.818881	0.693470	0.751688	0.677959	0.528836	0.694167	0.693470	0.700105	
1640.000000	0.784056	0.666462	0.722879	0.654138	0.525927	0.670692	0.666462	0.700105	
1650.000000	0.810104	0.682009	0.754101	0.668102	0.502971	0.683458	0.682009	0.700105	
1660.000000	0.783491	0.659363	0.746216	0.637666	0.532318	0.671811	0.659363	0.700105	
1670.000000	0.763769	0.628516	0.701153	0.643843	0.519199	0.651296	0.643843	0.700105	
1680.000000	0.736514	0.635709	0.698254	0.642751	0.538757	0.650397	0.642751	0.700105	
1690.000000	0.756427	0.650813	0.760186	0.658784	0.535265	0.672295	0.658784	0.700105	
1700.000000	0.763526	0.607756	0.723319	0.644354	0.576671	0.663125	0.644354	0.700105	
1710.000000	0.757384	0.625815	0.711396	0.632693	0.508732	0.647204	0.632693	0.700105	
1720.000000	0.742680	0.648013	0.705104	0.634946	0.566053	0.659359	0.648013	0.700105	
1730.000000	0.723108	0.592429	0.677731	0.588518	0.558297	0.628017	0.592429	0.700105	
1740.000000	0.726993	0.544607	0.706154	0.533939	0.582578	0.618854	0.582578	0.700105	
1750.000000	0.741992	0.669581	0.697121	0.568989	0.520723	0.639681	0.669581	0.700105	
1760.000000	0.719711	0.645511	0.668793	0.613838	0.540742	0.637719	0.645511	0.700105	
1770.000000	0.736156	0.595833	0.657152	0.591061	0.537960	0.623632	0.595833	0.700105	
1780.000000	0.722628	0.623360	0.667570	0.622268	0.537623	0.634690	0.623360	0.700105	
