Epoch	AUC-9	AUC-10	AUC-11	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.512624	0.515229	0.522900	0.516918	0.515229	0.516918	
10.000000	0.655371	0.643982	0.697151	0.665501	0.655371	0.665501	
20.000000	0.696077	0.636735	0.774860	0.702557	0.696077	0.702557	
30.000000	0.707398	0.758839	0.787578	0.751272	0.758839	0.751272	
40.000000	0.751840	0.796035	0.823418	0.790431	0.796035	0.790431	
50.000000	0.754728	0.783895	0.834155	0.790926	0.783895	0.790926	
60.000000	0.730975	0.810793	0.822851	0.788207	0.810793	0.790926	
70.000000	0.722098	0.798964	0.820339	0.780467	0.798964	0.790926	
80.000000	0.721758	0.805311	0.827075	0.784715	0.805311	0.790926	
90.000000	0.704613	0.790755	0.732523	0.742630	0.732523	0.790926	
100.000000	0.711017	0.814266	0.753542	0.759609	0.753542	0.790926	
110.000000	0.722907	0.832498	0.790633	0.782013	0.790633	0.790926	
120.000000	0.747515	0.830462	0.769395	0.782457	0.769395	0.790926	
130.000000	0.761343	0.833306	0.811117	0.801922	0.811117	0.801922	
140.000000	0.755747	0.836768	0.818424	0.803646	0.818424	0.803646	
150.000000	0.742785	0.834119	0.818870	0.798591	0.818870	0.803646	
160.000000	0.755455	0.829704	0.826735	0.803965	0.826735	0.803965	
170.000000	0.759511	0.811581	0.829465	0.800186	0.811581	0.803965	
180.000000	0.755548	0.804369	0.819889	0.793269	0.804369	0.803965	
190.000000	0.729890	0.820008	0.837850	0.795916	0.820008	0.803965	
200.000000	0.738439	0.798881	0.836117	0.791146	0.798881	0.803965	
210.000000	0.754415	0.827514	0.804428	0.795452	0.804428	0.803965	
220.000000	0.751711	0.833432	0.813067	0.799404	0.813067	0.803965	
230.000000	0.746970	0.819956	0.823265	0.796730	0.819956	0.803965	
240.000000	0.724711	0.817096	0.823089	0.788299	0.817096	0.803965	
250.000000	0.752560	0.835053	0.821501	0.803038	0.821501	0.803965	
260.000000	0.749580	0.837148	0.795826	0.794185	0.795826	0.803965	
270.000000	0.744597	0.805478	0.819515	0.789863	0.805478	0.803965	
280.000000	0.752050	0.839314	0.829851	0.807071	0.829851	0.807071	
290.000000	0.756730	0.814059	0.837134	0.802641	0.814059	0.807071	
300.000000	0.732511	0.830946	0.826929	0.796796	0.826929	0.807071	
310.000000	0.736081	0.831472	0.810135	0.792563	0.810135	0.807071	
320.000000	0.731602	0.820139	0.819747	0.790496	0.819747	0.807071	
330.000000	0.756955	0.831210	0.812908	0.800358	0.812908	0.807071	
340.000000	0.752136	0.819752	0.825637	0.799175	0.819752	0.807071	
350.000000	0.751027	0.816377	0.806023	0.791142	0.806023	0.807071	
360.000000	0.745755	0.817294	0.830041	0.797697	0.817294	0.807071	
370.000000	0.751079	0.825852	0.825714	0.800882	0.825714	0.807071	
380.000000	0.735521	0.811732	0.818797	0.788683	0.811732	0.807071	
390.000000	0.705680	0.821417	0.816078	0.781058	0.816078	0.807071	
400.000000	0.709263	0.842420	0.821837	0.791173	0.821837	0.807071	
410.000000	0.730889	0.835633	0.826769	0.797764	0.826769	0.807071	
420.000000	0.747189	0.826267	0.825194	0.799550	0.825194	0.807071	
430.000000	0.779010	0.824889	0.827608	0.810503	0.824889	0.810503	
440.000000	0.766306	0.836667	0.823401	0.808792	0.823401	0.810503	
450.000000	0.767657	0.832824	0.809484	0.803321	0.809484	0.810503	
460.000000	0.759990	0.819669	0.826852	0.802170	0.819669	0.810503	
470.000000	0.744358	0.819010	0.833234	0.798867	0.819010	0.810503	
480.000000	0.762784	0.831327	0.823687	0.805933	0.823687	0.810503	
490.000000	0.759323	0.831551	0.827112	0.805996	0.827112	0.810503	
500.000000	0.763474	0.829219	0.816423	0.803038	0.816423	0.810503	
510.000000	0.760438	0.838203	0.811602	0.803414	0.811602	0.810503	
520.000000	0.753876	0.828625	0.819482	0.800661	0.819482	0.810503	
530.000000	0.739530	0.829680	0.825930	0.798380	0.825930	0.810503	
540.000000	0.741296	0.835711	0.825733	0.800914	0.825733	0.810503	
550.000000	0.719732	0.809452	0.779492	0.769559	0.779492	0.810503	
560.000000	0.750538	0.840624	0.803453	0.798205	0.803453	0.810503	
570.000000	0.729579	0.840110	0.818668	0.796119	0.818668	0.810503	
580.000000	0.729819	0.836173	0.813835	0.793275	0.813835	0.810503	
590.000000	0.743041	0.852080	0.818593	0.804571	0.818593	0.810503	
600.000000	0.745479	0.843456	0.829198	0.806044	0.829198	0.810503	
610.000000	0.758717	0.848340	0.830672	0.812576	0.830672	0.812576	
620.000000	0.710667	0.805056	0.799969	0.771897	0.799969	0.812576	
630.000000	0.719595	0.838164	0.795990	0.784583	0.795990	0.812576	
640.000000	0.754763	0.851944	0.806883	0.804530	0.806883	0.812576	
650.000000	0.744392	0.837569	0.825990	0.802650	0.825990	0.812576	
660.000000	0.745814	0.827107	0.820161	0.797694	0.820161	0.812576	
670.000000	0.732767	0.827001	0.786980	0.782249	0.786980	0.812576	
680.000000	0.745295	0.814480	0.810265	0.790013	0.810265	0.812576	
690.000000	0.715523	0.811610	0.813278	0.780137	0.811610	0.812576	
700.000000	0.756552	0.846168	0.819019	0.807246	0.819019	0.812576	
710.000000	0.749865	0.838804	0.815084	0.801251	0.815084	0.812576	
720.000000	0.754909	0.848006	0.822723	0.808546	0.822723	0.812576	
730.000000	0.743221	0.835352	0.820682	0.799752	0.820682	0.812576	
740.000000	0.767840	0.839908	0.823793	0.810513	0.823793	0.812576	
750.000000	0.760580	0.855392	0.808775	0.808249	0.808775	0.812576	
760.000000	0.766322	0.850162	0.818191	0.811559	0.818191	0.812576	
770.000000	0.744990	0.824094	0.833884	0.800989	0.824094	0.812576	
780.000000	0.712044	0.784236	0.813722	0.770001	0.784236	0.812576	
790.000000	0.735504	0.837022	0.830494	0.801007	0.830494	0.812576	
800.000000	0.745568	0.846115	0.836149	0.809277	0.836149	0.812576	
810.000000	0.747652	0.832488	0.830473	0.803538	0.830473	0.812576	
820.000000	0.754116	0.835766	0.827065	0.805649	0.827065	0.812576	
