Epoch	AUC-454	AUC-455	AUC-456	AUC-457	AUC-458	AUC-459	AUC-460	AUC-461	AUC-462	AUC-463	AUC-464	AUC-465	AUC-466	AUC-467	AUC-468	AUC-469	AUC-470	AUC-471	AUC-472	AUC-473	AUC-476	AUC-478	AUC-479	AUC-484	AUC-485	AUC-486	AUC-487	AUC-488	AUC-489	AUC-490	AUC-491	AUC-492	AUC-493	AUC-494	AUC-495	AUC-496	AUC-497	AUC-498	AUC-499	AUC-500	AUC-501	AUC-502	AUC-503	AUC-504	AUC-505	AUC-506	AUC-507	AUC-508	AUC-509	AUC-510	AUC-511	AUC-512	AUC-513	AUC-514	AUC-515	AUC-516	AUC-517	AUC-518	AUC-519	AUC-520	AUC-521	AUC-522	AUC-523	AUC-524	AUC-525	AUC-526	AUC-527	AUC-528	AUC-529	AUC-530	AUC-531	AUC-532	AUC-533	AUC-534	AUC-535	AUC-536	AUC-537	AUC-538	AUC-539	AUC-540	AUC-541	AUC-542	AUC-543	AUC-544	AUC-545	AUC-546	AUC-547	AUC-548	AUC-549	AUC-550	AUC-551	AUC-552	AUC-553	AUC-554	AUC-555	AUC-556	AUC-557	AUC-558	AUC-559	AUC-560	AUC-561	AUC-562	AUC-563	AUC-564	AUC-565	AUC-566	AUC-567	AUC-568	AUC-569	AUC-570	AUC-571	AUC-572	AUC-573	AUC-574	AUC-575	AUC-576	AUC-577	AUC-578	AUC-579	AUC-580	AUC-581	AUC-582	AUC-583	AUC-584	AUC-585	AUC-586	AUC-587	AUC-588	AUC-589	AUC-590	AUC-591	AUC-592	AUC-593	AUC-594	AUC-595	AUC-596	AUC-597	AUC-598	AUC-599	AUC-600	AUC-601	AUC-602	AUC-603	AUC-604	AUC-605	AUC-606	AUC-607	AUC-608	AUC-609	AUC-610	AUC-611	AUC-612	AUC-613	AUC-614	AUC-615	AUC-616	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.587609	0.520859	0.552462	0.611043	0.623485	0.471759	0.520852	0.521725	0.274279	0.571429	0.605499	0.457909	0.567594	0.611098	0.524310	0.499473	0.385947	0.714682	0.473302	0.533445	0.540482	0.500216	0.512500	0.435574	0.679855	0.656842	0.540486	0.655436	0.590034	0.616516	0.666708	0.456516	0.546965	0.595401	0.511875	0.606134	0.533654	0.561627	0.457875	0.533622	0.458139	0.456581	0.554616	0.708770	0.665523	0.643941	0.546856	0.515739	0.562687	0.766787	0.553797	0.628016	0.402980	0.560569	0.678648	0.728915	0.653218	0.828407	0.711410	0.798696	0.616550	0.575724	0.664843	0.610735	0.536880	0.547173	0.594500	0.526463	0.573179	0.379966	0.502980	0.690731	0.575598	0.505739	0.540954	0.520471	0.638933	0.398940	0.458689	0.509857	0.558674	0.739534	0.422159	0.498158	0.645931	0.564756	0.506255	0.559169	0.535442	0.483532	0.507360	0.558435	0.468343	0.482684	0.653158	0.604706	0.516829	0.511090	0.522659	0.396819	0.451600	0.505957	0.548132	0.442703	0.390782	0.533113	0.563730	0.638422	0.587496	0.512163	0.531521	0.533996	0.476078	0.568787	0.726845	0.591725	0.523891	0.479615	0.521825	0.646706	0.613013	0.488570	0.460262	0.620707	0.462500	0.491980	0.557739	0.597130	0.552010	0.504241	0.568494	0.632716	0.597084	0.555219	0.468338	0.567303	0.590808	0.440707	0.581643	0.451178	0.570044	0.566295	0.588579	0.604060	0.377852	0.572065	0.641775	0.542260	0.622812	0.689307	0.573847	0.553140	0.500090	0.536331	0.426374	0.591479	0.554417	0.552801	0.554417	
50.000000	0.500018	0.475867	0.532532	0.607600	0.659241	0.635958	0.501327	0.549677	0.698077	0.626427	0.483503	0.485009	0.561989	0.664779	0.575961	0.600813	0.560440	0.668774	0.600360	0.597547	0.533121	0.589378	0.641978	0.461361	0.530624	0.620144	0.568622	0.692652	0.727451	0.515373	0.697078	0.518488	0.573362	0.512183	0.565041	0.601526	0.612597	0.594483	0.547100	0.602198	0.562804	0.557088	0.457355	0.719576	0.612701	0.700958	0.596214	0.623066	0.570936	0.639872	0.583870	0.624554	0.603628	0.602625	0.811057	0.779147	0.696315	0.873871	0.781773	0.883748	0.559410	0.467375	0.566984	0.660728	0.597718	0.581350	0.582316	0.550608	0.595401	0.629433	0.534445	0.682106	0.606106	0.555634	0.525032	0.534510	0.615390	0.433419	0.631261	0.521008	0.513285	0.695236	0.654332	0.603480	0.619747	0.603066	0.528404	0.549084	0.547190	0.534357	0.625475	0.506598	0.611312	0.565434	0.729953	0.594199	0.487040	0.589345	0.534189	0.404955	0.578082	0.513399	0.574558	0.508815	0.515042	0.443484	0.577214	0.462080	0.627012	0.382820	0.462610	0.592592	0.514835	0.548326	0.682170	0.587650	0.561049	0.523909	0.575495	0.487652	0.553602	0.596989	0.517816	0.625066	0.538037	0.469655	0.504673	0.440438	0.557528	0.458079	0.510061	0.517772	0.593613	0.616621	0.552128	0.604215	0.601714	0.559392	0.565756	0.572389	0.639987	0.535746	0.515947	0.469602	0.534249	0.624138	0.572103	0.588812	0.589026	0.683788	0.523577	0.590607	0.564139	0.548190	0.600841	0.532131	0.578756	0.573960	0.578756	
100.000000	0.442713	0.527326	0.522219	0.642031	0.546341	0.644027	0.534753	0.611144	0.601202	0.517382	0.532203	0.528750	0.535707	0.533016	0.479579	0.517091	0.577423	0.407297	0.519874	0.608696	0.532452	0.528929	0.640952	0.487516	0.634510	0.638375	0.619441	0.344949	0.379401	0.632992	0.715199	0.456299	0.624057	0.467312	0.504348	0.485937	0.618888	0.582837	0.504692	0.581913	0.429841	0.469356	0.792809	0.574679	0.497039	0.650282	0.560154	0.464451	0.504390	0.641533	0.570961	0.447640	0.597417	0.486215	0.312980	0.471138	0.471079	0.691237	0.448075	0.541276	0.421220	0.551812	0.576739	0.638279	0.549322	0.596389	0.611923	0.548143	0.459385	0.560900	0.561154	0.580520	0.536193	0.635807	0.509705	0.562754	0.526117	0.612523	0.571558	0.601089	0.528066	0.713415	0.611475	0.536026	0.539999	0.498659	0.489170	0.539149	0.528897	0.547667	0.590583	0.568261	0.470886	0.628234	0.390992	0.700217	0.622024	0.533098	0.459996	0.497147	0.589314	0.613611	0.537669	0.631413	0.770099	0.560089	0.511136	0.314294	0.466033	0.656956	0.549416	0.600804	0.538268	0.480171	0.498185	0.445708	0.525801	0.609625	0.584651	0.486035	0.567336	0.593213	0.545172	0.498908	0.533609	0.491341	0.604676	0.525586	0.562536	0.602099	0.621674	0.529165	0.565406	0.540818	0.615880	0.430854	0.583462	0.582893	0.591299	0.604718	0.621263	0.449485	0.711947	0.553927	0.542852	0.517515	0.587519	0.438941	0.650441	0.685732	0.532413	0.550419	0.508600	0.558362	0.531731	0.469223	0.549411	0.545757	0.578756	
150.000000	0.625812	0.551338	0.590273	0.553492	0.495046	0.590678	0.599836	0.555191	0.452404	0.536579	0.554463	0.470832	0.575288	0.569285	0.525079	0.570095	0.504496	0.506542	0.559243	0.567503	0.451656	0.576749	0.569216	0.484962	0.658673	0.558738	0.612756	0.684342	0.537824	0.561913	0.605287	0.565074	0.617798	0.576899	0.540426	0.606016	0.614697	0.546779	0.677375	0.596405	0.461635	0.513786	0.708937	0.694319	0.449553	0.621433	0.632398	0.575291	0.556642	0.316975	0.576089	0.603156	0.541832	0.520658	0.583175	0.630855	0.634690	0.586693	0.535947	0.604066	0.573261	0.555116	0.425920	0.534756	0.608008	0.632388	0.534242	0.463544	0.550077	0.484551	0.670688	0.503527	0.637241	0.587384	0.568506	0.615671	0.563133	0.610167	0.633816	0.530972	0.567973	0.348370	0.537733	0.610314	0.520344	0.461747	0.586937	0.541916	0.536560	0.599518	0.638166	0.563237	0.567454	0.565809	0.744895	0.690845	0.509552	0.584783	0.464497	0.535055	0.674992	0.606611	0.589902	0.600477	0.784467	0.547877	0.536966	0.574248	0.581474	0.593796	0.509702	0.551775	0.623162	0.561424	0.600304	0.627117	0.599282	0.582111	0.611756	0.598542	0.589824	0.569000	0.532740	0.537818	0.500025	0.566110	0.568187	0.540667	0.516701	0.587787	0.548966	0.567160	0.569753	0.571342	0.634066	0.580658	0.506213	0.544723	0.548052	0.564933	0.533792	0.570313	0.457789	0.525200	0.617011	0.620302	0.618328	0.557420	0.580292	0.617744	0.603580	0.524961	0.559898	0.505239	0.525653	0.608814	0.567506	0.568346	0.578756	
200.000000	0.522102	0.475261	0.480192	0.545991	0.591199	0.662280	0.567294	0.564526	0.597115	0.586129	0.490320	0.470878	0.560739	0.431257	0.525056	0.444812	0.602065	0.530605	0.574964	0.571070	0.655570	0.381045	0.774627	0.458342	0.611054	0.640106	0.455053	0.585459	0.596342	0.518898	0.489720	0.549096	0.559442	0.475831	0.594105	0.522430	0.595266	0.596960	0.570033	0.495462	0.558888	0.436601	0.708591	0.710632	0.649314	0.715436	0.538091	0.639004	0.541871	0.696287	0.629278	0.526704	0.543219	0.615600	0.720470	0.736771	0.763561	0.840136	0.728062	0.753656	0.591774	0.588110	0.437526	0.622592	0.564768	0.527634	0.606850	0.567665	0.508395	0.490220	0.419206	0.694582	0.429925	0.388697	0.500622	0.413480	0.586462	0.620083	0.613588	0.619185	0.672502	0.358925	0.627731	0.581798	0.628375	0.544552	0.625003	0.627256	0.613740	0.574716	0.610995	0.607213	0.580675	0.699964	0.764984	0.572921	0.560219	0.639015	0.579204	0.425958	0.513972	0.502388	0.589459	0.535622	0.756160	0.491507	0.572648	0.608245	0.618384	0.669017	0.469304	0.639895	0.589940	0.592993	0.571784	0.691832	0.580598	0.559270	0.603728	0.389773	0.575207	0.557580	0.548687	0.431329	0.579397	0.534907	0.500434	0.528020	0.591394	0.598814	0.585585	0.620424	0.605304	0.588457	0.636860	0.620109	0.538624	0.598795	0.628416	0.597163	0.648835	0.495982	0.684053	0.573123	0.568528	0.589438	0.639440	0.492946	0.570576	0.665915	0.620482	0.693066	0.554345	0.576339	0.530481	0.526875	0.577567	0.580636	0.578756	
250.000000	0.504704	0.574137	0.607490	0.692696	0.567211	0.652722	0.552698	0.594413	0.590144	0.589761	0.544859	0.528797	0.535884	0.407218	0.477929	0.544647	0.621379	0.506321	0.627521	0.613322	0.453831	0.623057	0.706716	0.531827	0.707120	0.701260	0.734903	0.645042	0.697039	0.580691	0.482585	0.680320	0.648092	0.654850	0.542197	0.622073	0.483993	0.588922	0.667227	0.592423	0.564349	0.545547	0.754879	0.678083	0.680198	0.513494	0.633707	0.522050	0.598445	0.667403	0.642545	0.667501	0.567160	0.635589	0.624610	0.638062	0.654926	0.635936	0.676288	0.650722	0.541869	0.626521	0.628794	0.650207	0.526184	0.622014	0.446441	0.636152	0.579044	0.623458	0.728944	0.670264	0.569384	0.633878	0.475034	0.614805	0.553615	0.643303	0.639282	0.634629	0.704920	0.582993	0.602471	0.658446	0.640777	0.661942	0.483995	0.539348	0.584137	0.609334	0.637175	0.589862	0.649373	0.640975	0.377586	0.674455	0.612188	0.676250	0.505532	0.431657	0.627616	0.493753	0.463117	0.675267	0.713408	0.550103	0.465599	0.596371	0.614535	0.671971	0.546228	0.682575	0.482198	0.454829	0.601795	0.694276	0.616461	0.658894	0.662787	0.593701	0.639961	0.636520	0.602449	0.553352	0.592145	0.502477	0.615445	0.555362	0.521044	0.457582	0.647249	0.584024	0.576265	0.630953	0.659880	0.565218	0.606032	0.637876	0.520864	0.613694	0.617740	0.408731	0.515684	0.578954	0.513327	0.601508	0.590021	0.479792	0.634086	0.614974	0.584028	0.586944	0.549000	0.582242	0.589739	0.584868	0.594566	0.604251	0.594566	
300.000000	0.563891	0.561121	0.611261	0.694909	0.625748	0.690090	0.525275	0.657327	0.660817	0.532947	0.706780	0.562032	0.518984	0.541571	0.573474	0.612257	0.544456	0.561211	0.619351	0.688685	0.578956	0.626295	0.703172	0.472115	0.607439	0.589530	0.595057	0.713404	0.676715	0.637466	0.738699	0.686511	0.633076	0.669635	0.631001	0.605227	0.638512	0.612829	0.667458	0.617615	0.584664	0.499688	0.678309	0.638165	0.679713	0.530606	0.647339	0.673107	0.631841	0.353924	0.648688	0.685024	0.582983	0.634640	0.637400	0.625557	0.666454	0.746386	0.636403	0.648920	0.553576	0.706257	0.573596	0.670877	0.566862	0.662971	0.607073	0.665196	0.541592	0.656304	0.754932	0.662273	0.671305	0.662595	0.567380	0.632340	0.633916	0.648312	0.643780	0.655499	0.715553	0.505848	0.680321	0.630651	0.673811	0.657777	0.637195	0.598720	0.589861	0.624145	0.730151	0.657053	0.668096	0.701886	0.702489	0.700421	0.632457	0.685941	0.473157	0.467501	0.588576	0.599750	0.587330	0.717780	0.784962	0.533358	0.587811	0.482068	0.633615	0.675144	0.519324	0.669380	0.621859	0.521796	0.570354	0.684892	0.527686	0.660499	0.650610	0.488173	0.622466	0.657828	0.614886	0.579015	0.604490	0.556834	0.626472	0.560307	0.574745	0.645509	0.636198	0.549526	0.522604	0.637879	0.676057	0.519222	0.609497	0.668238	0.568589	0.638030	0.596538	0.561224	0.597211	0.593304	0.577183	0.608258	0.589116	0.592547	0.599967	0.651191	0.555786	0.584092	0.556136	0.585615	0.610901	0.590392	0.617149	0.625653	0.617149	
350.000000	0.500373	0.526801	0.562692	0.675234	0.557405	0.708265	0.612979	0.649646	0.433894	0.585697	0.491375	0.525682	0.547561	0.623328	0.494052	0.566933	0.476191	0.542914	0.614611	0.657079	0.525092	0.585708	0.646269	0.420634	0.753960	0.688992	0.554112	0.729145	0.727140	0.699077	0.759861	0.692666	0.645713	0.664324	0.668742	0.598001	0.604056	0.501532	0.652164	0.617598	0.586164	0.487386	0.674372	0.686419	0.707241	0.638413	0.637290	0.671020	0.629231	0.534921	0.592747	0.550370	0.577621	0.605990	0.573666	0.674282	0.659294	0.741005	0.635892	0.734814	0.558290	0.700163	0.436063	0.426192	0.638787	0.659416	0.674785	0.624898	0.542948	0.640254	0.719746	0.682832	0.664728	0.504431	0.594489	0.618086	0.588068	0.601144	0.671339	0.641956	0.655804	0.678304	0.657991	0.550516	0.680690	0.689682	0.625035	0.576050	0.564997	0.503425	0.740445	0.602585	0.653809	0.672074	0.716447	0.702084	0.649894	0.682710	0.530110	0.365865	0.641448	0.614779	0.598372	0.646046	0.575275	0.545113	0.557494	0.600088	0.634888	0.643349	0.509750	0.675115	0.646319	0.598570	0.647080	0.698530	0.610963	0.486944	0.663266	0.589283	0.632202	0.653483	0.626953	0.583988	0.596739	0.544843	0.640634	0.576381	0.608186	0.586965	0.624931	0.536786	0.604539	0.586503	0.692467	0.584303	0.629311	0.638935	0.604769	0.641822	0.621128	0.652114	0.537263	0.604140	0.653853	0.535207	0.597193	0.612217	0.565105	0.671076	0.647835	0.594610	0.538638	0.588270	0.604056	0.602290	0.611379	0.616188	0.617149	
400.000000	0.505947	0.528458	0.602300	0.689867	0.650792	0.711712	0.611399	0.629012	0.666106	0.583189	0.662825	0.502254	0.583272	0.650018	0.542356	0.540581	0.551449	0.557773	0.608945	0.608417	0.586484	0.595315	0.651959	0.451910	0.675790	0.725471	0.709433	0.688507	0.742734	0.683002	0.744959	0.547054	0.667750	0.647540	0.716560	0.556932	0.644096	0.596567	0.651439	0.620485	0.598580	0.420143	0.659283	0.716247	0.667292	0.649948	0.622599	0.683841	0.637771	0.751495	0.664034	0.694594	0.564895	0.672697	0.696698	0.693673	0.706954	0.782598	0.673597	0.711069	0.569524	0.693409	0.668070	0.686189	0.633042	0.658476	0.677159	0.655068	0.522780	0.675552	0.702772	0.704792	0.663925	0.625814	0.557513	0.624800	0.647551	0.626910	0.672059	0.645128	0.694693	0.574504	0.715133	0.668706	0.688737	0.666249	0.614881	0.604788	0.596803	0.593997	0.750358	0.569039	0.685456	0.677244	0.757108	0.724385	0.638603	0.685743	0.542063	0.385098	0.641323	0.628952	0.618911	0.597358	0.643250	0.566791	0.611769	0.577633	0.640633	0.581235	0.499392	0.703459	0.645052	0.630294	0.736900	0.746256	0.630979	0.639058	0.672020	0.615054	0.661707	0.657104	0.630715	0.601684	0.623203	0.535309	0.512866	0.569041	0.617445	0.636734	0.663063	0.600775	0.645840	0.640953	0.676094	0.613877	0.616135	0.648209	0.628983	0.640241	0.649560	0.639870	0.568158	0.628541	0.633799	0.647479	0.662409	0.609993	0.657710	0.683408	0.650805	0.624830	0.587041	0.605816	0.660905	0.627096	0.635170	0.641138	0.635170	
450.000000	0.434653	0.569448	0.608699	0.635268	0.540558	0.687583	0.548149	0.530625	0.594952	0.601003	0.657928	0.538697	0.530325	0.604410	0.506558	0.583045	0.486847	0.499335	0.560046	0.660368	0.605554	0.643890	0.720056	0.435181	0.694089	0.618275	0.706841	0.586752	0.656421	0.650609	0.697260	0.653490	0.612584	0.538121	0.603584	0.600932	0.611504	0.601541	0.685174	0.592088	0.576093	0.396365	0.735578	0.552474	0.508939	0.516332	0.655506	0.662134	0.512953	0.636181	0.656313	0.673404	0.632799	0.636311	0.602374	0.584527	0.582553	0.641743	0.597102	0.670115	0.571950	0.677154	0.596282	0.643900	0.612350	0.642859	0.643091	0.692017	0.536592	0.622842	0.731924	0.618225	0.663206	0.507644	0.617725	0.620772	0.609055	0.639732	0.672688	0.678922	0.678003	0.717384	0.621585	0.646614	0.612866	0.687553	0.653976	0.615189	0.625041	0.628801	0.717539	0.652295	0.596564	0.707076	0.721686	0.723608	0.677139	0.642992	0.477827	0.586834	0.540727	0.611141	0.595852	0.704083	0.655638	0.513666	0.604546	0.558641	0.584892	0.706822	0.502563	0.697410	0.618900	0.545664	0.611919	0.719903	0.569238	0.664648	0.674146	0.636664	0.595181	0.617274	0.636618	0.526646	0.602619	0.566154	0.574597	0.532534	0.576131	0.478856	0.651955	0.520963	0.602303	0.583449	0.666424	0.601278	0.588039	0.634231	0.588310	0.476421	0.648717	0.562024	0.634421	0.629300	0.583086	0.637479	0.629146	0.620412	0.637572	0.689798	0.594749	0.501413	0.532010	0.596092	0.631010	0.572347	0.609925	0.612725	0.635170	
