Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.729771	0.546329	0.662103	0.548990	0.426265	0.582691	0.548990	0.582691	
10.000000	0.614964	0.631777	0.532564	0.540784	0.494632	0.562944	0.540784	0.582691	
20.000000	0.615963	0.663483	0.665887	0.541646	0.552733	0.607943	0.615963	0.607943	
30.000000	0.462476	0.576438	0.746719	0.415561	0.580859	0.556411	0.576438	0.607943	
40.000000	0.694468	0.626557	0.400867	0.539356	0.444872	0.541224	0.539356	0.607943	
50.000000	0.421068	0.551893	0.711782	0.477257	0.392043	0.510809	0.477257	0.607943	
60.000000	0.612531	0.317883	0.516043	0.452819	0.642711	0.508397	0.516043	0.607943	
70.000000	0.420573	0.558214	0.547041	0.489899	0.574660	0.518077	0.547041	0.607943	
80.000000	0.607472	0.374084	0.487183	0.491127	0.618643	0.515702	0.491127	0.607943	
90.000000	0.391781	0.514918	0.299984	0.505261	0.388283	0.420046	0.391781	0.607943	
100.000000	0.450070	0.620105	0.324755	0.638851	0.495294	0.505815	0.495294	0.607943	
110.000000	0.642758	0.492660	0.667311	0.625082	0.495146	0.584591	0.625082	0.607943	
120.000000	0.464716	0.467382	0.500796	0.498457	0.397790	0.465828	0.467382	0.607943	
130.000000	0.429538	0.657937	0.567586	0.436770	0.631680	0.544702	0.567586	0.607943	
140.000000	0.557619	0.554548	0.550368	0.478936	0.601418	0.548578	0.554548	0.607943	
150.000000	0.462120	0.542671	0.360077	0.452252	0.686316	0.500687	0.462120	0.607943	
160.000000	0.565349	0.537189	0.499155	0.527977	0.473538	0.520642	0.527977	0.607943	
170.000000	0.550885	0.505750	0.600912	0.493724	0.455094	0.521273	0.505750	0.607943	
180.000000	0.424115	0.364782	0.496055	0.525591	0.527501	0.467609	0.496055	0.607943	
190.000000	0.507292	0.585582	0.695484	0.488494	0.463080	0.547987	0.507292	0.607943	
200.000000	0.373057	0.440954	0.424907	0.428252	0.581426	0.449719	0.428252	0.607943	
210.000000	0.566534	0.653804	0.420081	0.446969	0.498191	0.517116	0.498191	0.607943	
220.000000	0.654126	0.685295	0.747311	0.557244	0.455808	0.619957	0.654126	0.619957	
230.000000	0.605926	0.643984	0.566013	0.432062	0.476351	0.544867	0.566013	0.619957	
