Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.313734	0.320654	0.349913	0.472534	0.520761	0.395519	0.349913	0.395519	
10.000000	0.580727	0.552370	0.426715	0.621432	0.573986	0.551046	0.573986	0.551046	
20.000000	0.529059	0.598628	0.276874	0.566291	0.587528	0.511676	0.566291	0.551046	
30.000000	0.659976	0.667627	0.408026	0.489480	0.496298	0.544281	0.496298	0.551046	
40.000000	0.710779	0.493345	0.737222	0.588675	0.484561	0.602917	0.588675	0.602917	
50.000000	0.439281	0.421075	0.362729	0.494850	0.511547	0.445896	0.439281	0.602917	
60.000000	0.301889	0.460653	0.353945	0.551941	0.389709	0.411628	0.389709	0.602917	
70.000000	0.563357	0.431817	0.701247	0.528452	0.450433	0.535061	0.528452	0.602917	
80.000000	0.344500	0.246462	0.742787	0.478853	0.521887	0.466898	0.478853	0.602917	
90.000000	0.634143	0.435472	0.697028	0.477148	0.564213	0.561601	0.564213	0.602917	
100.000000	0.428927	0.707089	0.666634	0.527350	0.447270	0.555454	0.527350	0.602917	
110.000000	0.699473	0.454014	0.547058	0.560221	0.560261	0.564205	0.560221	0.602917	
120.000000	0.605663	0.488589	0.357231	0.378709	0.598677	0.485774	0.488589	0.602917	
130.000000	0.583358	0.607207	0.615321	0.467023	0.508292	0.556240	0.583358	0.602917	
140.000000	0.399299	0.479844	0.404604	0.377497	0.497116	0.431672	0.404604	0.602917	
150.000000	0.638692	0.595795	0.669345	0.573047	0.503556	0.596087	0.595795	0.602917	
160.000000	0.457971	0.698497	0.341143	0.510038	0.440955	0.489721	0.457971	0.602917	
170.000000	0.570063	0.717371	0.756866	0.396728	0.486194	0.585444	0.570063	0.602917	
180.000000	0.531057	0.504296	0.598066	0.391991	0.452834	0.495649	0.504296	0.602917	
190.000000	0.450664	0.567481	0.411277	0.427874	0.556286	0.482716	0.450664	0.602917	
200.000000	0.387439	0.489568	0.526237	0.420263	0.645334	0.493768	0.489568	0.602917	
210.000000	0.348856	0.556521	0.603308	0.519017	0.433672	0.492275	0.519017	0.602917	
220.000000	0.325730	0.518980	0.459571	0.434341	0.548007	0.457326	0.459571	0.602917	
230.000000	0.566298	0.498788	0.670989	0.542420	0.634506	0.582600	0.566298	0.602917	
240.000000	0.457483	0.593657	0.540951	0.549027	0.647132	0.557650	0.549027	0.602917	
250.000000	0.451939	0.382695	0.374071	0.379946	0.390734	0.395877	0.382695	0.602917	
260.000000	0.545968	0.461826	0.608766	0.493789	0.420792	0.506228	0.493789	0.602917	
270.000000	0.555468	0.492916	0.617795	0.513108	0.605784	0.557014	0.555468	0.602917	
280.000000	0.597466	0.534835	0.602377	0.489118	0.462723	0.537304	0.534835	0.602917	
290.000000	0.488897	0.650096	0.598711	0.474830	0.509160	0.544339	0.509160	0.602917	
300.000000	0.351521	0.581890	0.365509	0.484413	0.503395	0.457345	0.484413	0.602917	
310.000000	0.579165	0.304052	0.593215	0.468224	0.505129	0.489957	0.505129	0.602917	
320.000000	0.464353	0.462455	0.505843	0.505852	0.612630	0.510227	0.505843	0.602917	
330.000000	0.436246	0.489066	0.556570	0.484449	0.733023	0.539871	0.489066	0.602917	
340.000000	0.553324	0.597249	0.541799	0.467922	0.404086	0.512876	0.541799	0.602917	
350.000000	0.591506	0.550940	0.554760	0.472851	0.565315	0.547074	0.554760	0.602917	
360.000000	0.548544	0.539289	0.568958	0.487879	0.700889	0.569112	0.548544	0.602917	
370.000000	0.448658	0.443787	0.485407	0.490325	0.525803	0.478796	0.485407	0.602917	
380.000000	0.533358	0.502203	0.580085	0.483039	0.688360	0.557409	0.533358	0.602917	
390.000000	0.596072	0.557552	0.654289	0.579296	0.601430	0.597728	0.596072	0.602917	
400.000000	0.589084	0.523299	0.594666	0.498045	0.400385	0.521096	0.523299	0.602917	
410.000000	0.440864	0.353383	0.404975	0.420370	0.523836	0.428685	0.420370	0.602917	
420.000000	0.605838	0.652563	0.631120	0.482121	0.371486	0.548626	0.605838	0.602917	
430.000000	0.663492	0.679665	0.539102	0.449674	0.491008	0.564588	0.539102	0.602917	
440.000000	0.634046	0.704223	0.563404	0.382895	0.566879	0.570290	0.566879	0.602917	
450.000000	0.575098	0.693051	0.655675	0.455636	0.465995	0.569091	0.575098	0.602917	
460.000000	0.642751	0.590515	0.663666	0.489669	0.411781	0.559676	0.590515	0.602917	
470.000000	0.586737	0.617577	0.735083	0.526466	0.626517	0.618476	0.617577	0.618476	
480.000000	0.616740	0.662891	0.591449	0.372975	0.488323	0.546476	0.591449	0.618476	
490.000000	0.564091	0.570610	0.383321	0.416290	0.533653	0.493593	0.533653	0.618476	
500.000000	0.493533	0.399624	0.570058	0.473461	0.462879	0.479911	0.473461	0.618476	
510.000000	0.571395	0.554242	0.578688	0.490127	0.426584	0.524207	0.554242	0.618476	
520.000000	0.503112	0.438453	0.435448	0.454056	0.624715	0.491157	0.454056	0.618476	
530.000000	0.469341	0.476520	0.508163	0.453618	0.656046	0.512738	0.476520	0.618476	
540.000000	0.674412	0.660772	0.713480	0.563343	0.497125	0.621826	0.660772	0.621826	
550.000000	0.674169	0.619372	0.602360	0.595126	0.517595	0.601724	0.602360	0.621826	
560.000000	0.362253	0.354813	0.489609	0.495114	0.530363	0.446430	0.489609	0.621826	
570.000000	0.431329	0.387839	0.322530	0.448013	0.467321	0.411407	0.431329	0.621826	
580.000000	0.678134	0.696906	0.651888	0.485377	0.500755	0.602612	0.651888	0.621826	
590.000000	0.702031	0.704515	0.729408	0.524342	0.445581	0.621175	0.702031	0.621826	
600.000000	0.588005	0.560197	0.539994	0.492232	0.382465	0.512578	0.539994	0.621826	
610.000000	0.444657	0.507566	0.359793	0.368261	0.551723	0.446400	0.444657	0.621826	
620.000000	0.434658	0.467006	0.433286	0.394105	0.547892	0.455389	0.434658	0.621826	
630.000000	0.594003	0.571902	0.562999	0.506099	0.476571	0.542315	0.562999	0.621826	
640.000000	0.641880	0.537295	0.653998	0.537274	0.536353	0.581360	0.537295	0.621826	
650.000000	0.677025	0.620295	0.669819	0.493610	0.595945	0.611339	0.620295	0.621826	
660.000000	0.408591	0.690484	0.670862	0.450905	0.677624	0.579693	0.670862	0.621826	
670.000000	0.686178	0.731215	0.746465	0.574268	0.565578	0.660741	0.686178	0.660741	
680.000000	0.484368	0.628693	0.654217	0.588014	0.466349	0.564328	0.588014	0.660741	
690.000000	0.420677	0.727805	0.314301	0.361493	0.450705	0.454996	0.420677	0.660741	
700.000000	0.593190	0.550763	0.739177	0.595731	0.530393	0.601851	0.593190	0.660741	
710.000000	0.562993	0.578061	0.705480	0.534377	0.433817	0.562946	0.562993	0.660741	
720.000000	0.382499	0.416335	0.678464	0.473740	0.433130	0.476834	0.433130	0.660741	
730.000000	0.557612	0.564152	0.471587	0.557667	0.651238	0.560451	0.557667	0.660741	
740.000000	0.450321	0.428134	0.472962	0.447339	0.466624	0.453076	0.450321	0.660741	
750.000000	0.453608	0.550278	0.422707	0.465291	0.551361	0.488649	0.465291	0.660741	
760.000000	0.420461	0.584062	0.534959	0.498881	0.625279	0.532729	0.534959	0.660741	
770.000000	0.563672	0.657977	0.677189	0.519940	0.447754	0.573306	0.563672	0.660741	
780.000000	0.596701	0.465574	0.536430	0.524666	0.493457	0.523365	0.524666	0.660741	
790.000000	0.392240	0.512125	0.543594	0.495746	0.572412	0.503224	0.512125	0.660741	
800.000000	0.616699	0.484845	0.522459	0.395912	0.584377	0.520858	0.522459	0.660741	
810.000000	0.668771	0.496289	0.325133	0.476402	0.413993	0.476118	0.476402	0.660741	
