Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.716977	0.720189	0.765719	0.574878	0.585741	0.672701	0.716977	0.672701	
10.000000	0.547844	0.655196	0.326544	0.537042	0.496970	0.512719	0.537042	0.672701	
20.000000	0.412370	0.611052	0.509311	0.439581	0.439068	0.482276	0.439581	0.672701	
30.000000	0.576361	0.503890	0.606896	0.600901	0.588390	0.575288	0.588390	0.672701	
40.000000	0.662080	0.447489	0.503532	0.525163	0.634113	0.554475	0.525163	0.672701	
50.000000	0.672986	0.532909	0.681256	0.426212	0.517634	0.566199	0.532909	0.672701	
60.000000	0.404466	0.628044	0.581346	0.481438	0.510690	0.521197	0.510690	0.672701	
70.000000	0.397103	0.506981	0.713831	0.484873	0.492192	0.518996	0.492192	0.672701	
80.000000	0.716891	0.506638	0.630422	0.611859	0.627952	0.618752	0.627952	0.672701	
90.000000	0.729649	0.637287	0.741617	0.631194	0.412815	0.630512	0.637287	0.672701	
100.000000	0.458667	0.406944	0.523083	0.353347	0.456804	0.439769	0.456804	0.672701	
110.000000	0.636027	0.696312	0.754885	0.575360	0.595588	0.651635	0.636027	0.672701	
120.000000	0.559113	0.470727	0.518980	0.500409	0.599983	0.529842	0.518980	0.672701	
130.000000	0.739414	0.637115	0.804870	0.581464	0.436546	0.639882	0.637115	0.672701	
140.000000	0.349035	0.547717	0.507687	0.582495	0.539525	0.505292	0.539525	0.672701	
150.000000	0.578990	0.515374	0.475224	0.408079	0.479244	0.491382	0.479244	0.672701	
160.000000	0.606424	0.540752	0.512890	0.588753	0.449083	0.539580	0.540752	0.672701	
170.000000	0.429489	0.417730	0.576049	0.449515	0.482422	0.471041	0.449515	0.672701	
180.000000	0.580944	0.521500	0.517822	0.575270	0.628091	0.564725	0.575270	0.672701	
190.000000	0.652821	0.434149	0.401917	0.522106	0.498099	0.501819	0.498099	0.672701	
200.000000	0.738974	0.752901	0.790026	0.524172	0.558693	0.672953	0.738974	0.672953	
210.000000	0.419956	0.387903	0.431508	0.388398	0.620648	0.449683	0.419956	0.672953	
220.000000	0.640652	0.651870	0.647198	0.575476	0.429942	0.589028	0.640652	0.672953	
230.000000	0.594028	0.278202	0.693196	0.454897	0.471961	0.498457	0.471961	0.672953	
240.000000	0.607326	0.495377	0.757497	0.407778	0.602154	0.574026	0.602154	0.672953	
250.000000	0.678563	0.664777	0.737098	0.558348	0.618532	0.651464	0.664777	0.672953	
260.000000	0.314414	0.486517	0.436862	0.489788	0.566399	0.458796	0.486517	0.672953	
270.000000	0.610580	0.551181	0.526676	0.492709	0.324302	0.501090	0.526676	0.672953	
280.000000	0.543144	0.448344	0.588162	0.541499	0.413512	0.506932	0.541499	0.672953	
290.000000	0.586358	0.630109	0.364784	0.548935	0.559352	0.537907	0.559352	0.672953	
300.000000	0.708327	0.558597	0.640302	0.573284	0.463254	0.588753	0.573284	0.672953	
310.000000	0.704326	0.659210	0.714928	0.577903	0.429995	0.617273	0.659210	0.672953	
320.000000	0.311462	0.398715	0.244360	0.366113	0.544874	0.373105	0.366113	0.672953	
330.000000	0.537235	0.498306	0.465397	0.451944	0.571906	0.504958	0.498306	0.672953	
340.000000	0.677246	0.560206	0.725957	0.564472	0.489139	0.603404	0.564472	0.672953	
350.000000	0.565966	0.458127	0.561763	0.510646	0.456751	0.510651	0.510646	0.672953	
360.000000	0.601323	0.596505	0.622732	0.489686	0.473021	0.556653	0.596505	0.672953	
370.000000	0.497887	0.569092	0.508049	0.466807	0.563447	0.521056	0.508049	0.672953	
380.000000	0.531345	0.502988	0.402667	0.427904	0.532449	0.479470	0.502988	0.672953	
390.000000	0.676881	0.627711	0.592850	0.648903	0.615359	0.632341	0.627711	0.672953	
400.000000	0.598418	0.601960	0.339262	0.325966	0.540526	0.481227	0.540526	0.672953	
410.000000	0.702408	0.668658	0.710624	0.581546	0.552627	0.643173	0.668658	0.672953	
420.000000	0.713639	0.687748	0.770752	0.548364	0.471347	0.638370	0.687748	0.672953	
430.000000	0.449718	0.607531	0.579084	0.527759	0.490769	0.530972	0.527759	0.672953	
440.000000	0.533427	0.618468	0.624601	0.547828	0.613296	0.587524	0.613296	0.672953	
450.000000	0.549646	0.584929	0.624825	0.566104	0.400147	0.545130	0.566104	0.672953	
460.000000	0.644748	0.554303	0.694146	0.493390	0.402978	0.557913	0.554303	0.672953	
470.000000	0.726216	0.429313	0.775826	0.569861	0.473373	0.594918	0.569861	0.672953	
480.000000	0.742220	0.712698	0.745337	0.606387	0.553507	0.672030	0.712698	0.672953	
490.000000	0.510820	0.609492	0.505225	0.371144	0.498129	0.498962	0.505225	0.672953	
500.000000	0.691794	0.721266	0.713759	0.392738	0.422670	0.588446	0.691794	0.672953	
510.000000	0.505193	0.615033	0.528504	0.682142	0.405071	0.547188	0.528504	0.672953	
520.000000	0.664502	0.696002	0.620910	0.644826	0.426678	0.610584	0.644826	0.672953	
530.000000	0.733550	0.737619	0.785502	0.533924	0.366107	0.631340	0.733550	0.672953	
540.000000	0.703810	0.458214	0.761041	0.512770	0.397167	0.566601	0.512770	0.672953	
550.000000	0.676480	0.767965	0.783443	0.595312	0.422877	0.649215	0.676480	0.672953	
560.000000	0.717584	0.768536	0.820212	0.578959	0.480853	0.673229	0.717584	0.673229	
570.000000	0.659340	0.742911	0.706435	0.574420	0.479303	0.632482	0.659340	0.673229	
