Epoch	AUC-21	AUC-22	AUC-23	AUC-24	AUC-25	AUC-26	AUC-Avg	AUC-Mid	AUC-Best	
1700.000000	0.615348	0.606147	0.588078	0.592571	0.705132	0.582222	0.614916	0.599359	0.626378	
1710.000000	0.583770	0.594952	0.548064	0.560298	0.698728	0.571444	0.592876	0.577607	0.626378	
1720.000000	0.622962	0.618197	0.591449	0.608703	0.741857	0.578966	0.627022	0.613450	0.627022	
1730.000000	0.640482	0.580825	0.608869	0.591648	0.749091	0.591441	0.627059	0.600258	0.627059	
1740.000000	0.607083	0.591617	0.609383	0.562601	0.728602	0.552526	0.608636	0.599350	0.627059	
1750.000000	0.645958	0.574409	0.605021	0.601801	0.750720	0.599380	0.629548	0.603411	0.629548	
1760.000000	0.646894	0.586317	0.609605	0.624523	0.745342	0.600234	0.635486	0.617064	0.635486	
1770.000000	0.630899	0.575531	0.601798	0.447304	0.744675	0.588360	0.598094	0.595079	0.635486	
1780.000000	0.624346	0.608688	0.596886	0.629131	0.748198	0.580891	0.631357	0.616517	0.635486	
1790.000000	0.638750	0.605297	0.606117	0.610144	0.704578	0.590357	0.625874	0.608131	0.635486	
1800.000000	0.617676	0.606246	0.612599	0.624995	0.747908	0.594802	0.634038	0.615137	0.635486	
1810.000000	0.621626	0.594691	0.552827	0.620337	0.697910	0.597421	0.614135	0.608879	0.635486	
1820.000000	0.646537	0.586583	0.607300	0.622584	0.739240	0.602405	0.634108	0.614942	0.635486	
1830.000000	0.648091	0.496919	0.616803	0.618955	0.745776	0.602080	0.621437	0.617879	0.635486	
1840.000000	0.663000	0.542907	0.622666	0.611854	0.717990	0.604854	0.627212	0.617260	0.635486	
1850.000000	0.587786	0.525979	0.619510	0.609059	0.707755	0.601984	0.608679	0.605522	0.635486	
1860.000000	0.646911	0.561333	0.599436	0.624440	0.622221	0.600904	0.609208	0.611562	0.635486	
1870.000000	0.548373	0.604715	0.528778	0.556027	0.547117	0.564731	0.558290	0.552200	0.635486	
1880.000000	0.638122	0.552968	0.586057	0.616184	0.736529	0.593287	0.620525	0.604735	0.635486	
1890.000000	0.631588	0.542046	0.601564	0.609362	0.739259	0.590841	0.619110	0.605463	0.635486	
1900.000000	0.637040	0.615550	0.589478	0.610905	0.747418	0.586268	0.631110	0.613228	0.635486	
1910.000000	0.637358	0.548771	0.591800	0.616024	0.727281	0.597679	0.619819	0.606851	0.635486	
1920.000000	0.615777	0.548189	0.599385	0.590880	0.681466	0.574076	0.601629	0.595132	0.635486	
1930.000000	0.622044	0.483183	0.605275	0.612238	0.703943	0.569916	0.599433	0.608756	0.635486	
1940.000000	0.636338	0.513699	0.616491	0.601012	0.713700	0.582019	0.610543	0.608752	0.635486	
1950.000000	0.631388	0.547395	0.602309	0.587587	0.708164	0.574550	0.608566	0.594948	0.635486	
1960.000000	0.607261	0.563977	0.582752	0.595349	0.691513	0.590922	0.605296	0.593135	0.635486	
1970.000000	0.625172	0.554710	0.597493	0.620533	0.735321	0.593369	0.621100	0.609013	0.635486	
1980.000000	0.625894	0.612426	0.578304	0.608074	0.711806	0.589557	0.621010	0.610250	0.635486	
1990.000000	0.634909	0.541996	0.609498	0.614373	0.744656	0.581788	0.621203	0.611935	0.635486	
2000.000000	0.646126	0.546949	0.614679	0.617260	0.750500	0.541232	0.619458	0.615969	0.635486	
2010.000000	0.628827	0.554747	0.605093	0.593443	0.745650	0.606634	0.622399	0.605863	0.635486	
2020.000000	0.646766	0.533027	0.600805	0.617805	0.739334	0.580983	0.619787	0.609305	0.635486	
2030.000000	0.649102	0.547835	0.607762	0.618765	0.739970	0.596358	0.626632	0.613264	0.635486	
2040.000000	0.646576	0.548982	0.600154	0.616519	0.728313	0.594998	0.622590	0.608337	0.635486	
2050.000000	0.658946	0.569178	0.607403	0.624361	0.721412	0.598503	0.629967	0.615882	0.635486	
2060.000000	0.654919	0.588607	0.607057	0.634877	0.733578	0.604447	0.637248	0.620967	0.637248	
2070.000000	0.664358	0.612395	0.623031	0.623776	0.734163	0.607762	0.644248	0.623403	0.644248	
2080.000000	0.653031	0.555919	0.625765	0.606977	0.706082	0.605238	0.625502	0.616371	0.644248	
2090.000000	0.659942	0.540031	0.627043	0.638654	0.743420	0.598258	0.634558	0.632849	0.644248	
2100.000000	0.660487	0.541934	0.623158	0.622934	0.727785	0.595946	0.628707	0.623046	0.644248	
2110.000000	0.654789	0.542672	0.617901	0.619473	0.731477	0.593889	0.626700	0.618687	0.644248	
2120.000000	0.664922	0.520462	0.626413	0.632126	0.735094	0.591859	0.628479	0.629270	0.644248	
2130.000000	0.664146	0.523549	0.621088	0.623847	0.733918	0.607778	0.629054	0.622468	0.644248	
2140.000000	0.662876	0.541042	0.619987	0.625797	0.743618	0.601153	0.632412	0.622892	0.644248	
2150.000000	0.663635	0.567423	0.626275	0.591128	0.744360	0.552988	0.624302	0.608701	0.644248	
2160.000000	0.662575	0.581894	0.612454	0.630369	0.763453	0.612081	0.643804	0.621412	0.644248	
2170.000000	0.663431	0.570529	0.614838	0.623651	0.752689	0.604321	0.638243	0.619244	0.644248	
2180.000000	0.638801	0.567715	0.506216	0.628051	0.728093	0.588291	0.609528	0.608171	0.644248	
2190.000000	0.635424	0.592271	0.587561	0.601775	0.711687	0.590069	0.619798	0.597023	0.644248	
2200.000000	0.651627	0.538382	0.603827	0.594833	0.721695	0.570562	0.613488	0.599330	0.644248	
2210.000000	0.661270	0.575159	0.614513	0.618791	0.700401	0.590216	0.626725	0.616652	0.644248	
2220.000000	0.659621	0.562297	0.602717	0.626803	0.745820	0.594625	0.631981	0.614760	0.644248	
2230.000000	0.652523	0.568031	0.596400	0.617796	0.739385	0.583833	0.626328	0.607098	0.644248	
2240.000000	0.646523	0.564070	0.601629	0.615249	0.741857	0.600538	0.628311	0.608439	0.644248	
2250.000000	0.634826	0.576405	0.602474	0.611939	0.732131	0.595613	0.625565	0.607206	0.644248	
2260.000000	0.643373	0.553892	0.534891	0.574947	0.693611	0.576951	0.596277	0.575949	0.644248	
2270.000000	0.659972	0.575872	0.614818	0.604724	0.728489	0.577224	0.626850	0.609771	0.644248	
2280.000000	0.648119	0.581717	0.607948	0.613186	0.732251	0.583774	0.627833	0.610567	0.644248	
2290.000000	0.646534	0.586918	0.601330	0.611146	0.738919	0.587937	0.628797	0.606238	0.644248	
2300.000000	0.648830	0.571564	0.605346	0.607190	0.728841	0.593349	0.625853	0.606268	0.644248	
2310.000000	0.637333	0.585282	0.551983	0.564479	0.706994	0.585597	0.605278	0.585440	0.644248	
2320.000000	0.634544	0.580955	0.603044	0.575370	0.696419	0.600463	0.615133	0.601754	0.644248	
2330.000000	0.650317	0.540180	0.620987	0.621609	0.719770	0.588038	0.623484	0.621298	0.644248	
2340.000000	0.658208	0.585437	0.620633	0.628002	0.723998	0.593091	0.634895	0.624318	0.644248	
2350.000000	0.665322	0.565210	0.603034	0.604482	0.704383	0.588117	0.621758	0.603758	0.644248	
2360.000000	0.629642	0.521999	0.617368	0.617009	0.735767	0.576806	0.616432	0.617188	0.644248	
2370.000000	0.637898	0.567423	0.584240	0.607313	0.727785	0.601944	0.621101	0.604629	0.644248	
2380.000000	0.633891	0.587495	0.591705	0.599288	0.705667	0.596087	0.619022	0.597688	0.644248	
2390.000000	0.661873	0.521795	0.604797	0.611834	0.717046	0.595205	0.618758	0.608315	0.644248	
2400.000000	0.652352	0.514586	0.608705	0.601007	0.669477	0.581127	0.604542	0.604856	0.644248	
2410.000000	0.640679	0.506899	0.610090	0.616312	0.731792	0.573741	0.613252	0.613201	0.644248	
2420.000000	0.657542	0.572072	0.602904	0.608023	0.734239	0.597052	0.628639	0.605463	0.644248	
2430.000000	0.630078	0.591344	0.495570	0.592717	0.710529	0.575212	0.599242	0.592030	0.644248	
2440.000000	0.615692	0.554803	0.603433	0.606297	0.740882	0.578795	0.616650	0.604865	0.644248	
2450.000000	0.644294	0.541711	0.621277	0.618312	0.734623	0.588701	0.624820	0.619795	0.644248	
2460.000000	0.628806	0.563971	0.588717	0.619966	0.750651	0.584868	0.622830	0.604341	0.644248	
2470.000000	0.645838	0.547922	0.617503	0.617336	0.757451	0.598133	0.630697	0.617419	0.644248	
2480.000000	0.648151	0.566084	0.601031	0.616950	0.754633	0.600439	0.631215	0.608990	0.644248	
2490.000000	0.643543	0.554480	0.588889	0.619786	0.738586	0.581402	0.621114	0.604337	0.644248	
2500.000000	0.614936	0.590637	0.597558	0.597620	0.709957	0.594791	0.617583	0.597589	0.644248	
2510.000000	0.650362	0.581656	0.625512	0.620778	0.729691	0.595368	0.633894	0.623145	0.644248	
2520.000000	0.660397	0.590098	0.624525	0.622490	0.730194	0.601433	0.638189	0.623507	0.644248	
2530.000000	0.646158	0.585245	0.618634	0.592999	0.732949	0.604671	0.630109	0.611653	0.644248	
2540.000000	0.659225	0.601274	0.601075	0.600595	0.717078	0.596221	0.629245	0.601175	0.644248	
2550.000000	0.655534	0.605799	0.610188	0.606822	0.713398	0.566766	0.626418	0.608505	0.644248	
2560.000000	0.649523	0.560673	0.599424	0.570767	0.715103	0.588067	0.613926	0.593745	0.644248	
2570.000000	0.643249	0.553740	0.600352	0.597910	0.711272	0.583025	0.614924	0.599131	0.644248	
2580.000000	0.650963	0.582096	0.575334	0.604537	0.599103	0.592611	0.600774	0.595857	0.644248	
2590.000000	0.635374	0.582021	0.607185	0.613075	0.751437	0.598093	0.631198	0.610130	0.644248	
2600.000000	0.649762	0.508588	0.606296	0.617130	0.729112	0.586977	0.616311	0.611713	0.644248	
2610.000000	0.618911	0.616412	0.605759	0.630375	0.719531	0.614458	0.634241	0.617661	0.644248	
2620.000000	0.632988	0.620168	0.584892	0.577276	0.659902	0.569733	0.607493	0.602530	0.644248	
2630.000000	0.655598	0.612271	0.595646	0.608851	0.732597	0.601995	0.634493	0.610561	0.644248	
2640.000000	0.668309	0.584061	0.611847	0.625897	0.754218	0.607273	0.641934	0.618872	0.644248	
2650.000000	0.666158	0.592144	0.618501	0.636660	0.778902	0.601060	0.648904	0.627581	0.648904	
