Epoch	AUC-9	AUC-10	AUC-11	AUC-Avg	AUC-Mid	AUC-Best	
1300.000000	0.587083	0.738348	0.740362	0.688598	0.738348	0.694916	
1310.000000	0.604928	0.717491	0.702297	0.674905	0.702297	0.694916	
1320.000000	0.613011	0.746034	0.741368	0.700138	0.741368	0.700138	
1330.000000	0.621498	0.757064	0.735507	0.704690	0.735507	0.704690	
1340.000000	0.616520	0.771483	0.714183	0.700729	0.714183	0.704690	
1350.000000	0.621143	0.763158	0.670470	0.684924	0.670470	0.704690	
1360.000000	0.628446	0.723171	0.715005	0.688874	0.715005	0.704690	
1370.000000	0.591414	0.611758	0.726079	0.643083	0.611758	0.704690	
1380.000000	0.625949	0.733372	0.712200	0.690507	0.712200	0.704690	
1390.000000	0.625406	0.754335	0.743385	0.707709	0.743385	0.707709	
1400.000000	0.607263	0.742623	0.734734	0.694873	0.734734	0.707709	
1410.000000	0.613947	0.750623	0.728269	0.697613	0.728269	0.707709	
1420.000000	0.617889	0.753463	0.720468	0.697273	0.720468	0.707709	
1430.000000	0.603498	0.740876	0.731498	0.691957	0.731498	0.707709	
1440.000000	0.621802	0.717133	0.700355	0.679763	0.700355	0.707709	
1450.000000	0.621388	0.725469	0.592476	0.646444	0.621388	0.707709	
1460.000000	0.611664	0.730975	0.729624	0.690754	0.729624	0.707709	
1470.000000	0.605198	0.716837	0.714061	0.678698	0.714061	0.707709	
1480.000000	0.609303	0.737484	0.711466	0.686084	0.711466	0.707709	
1490.000000	0.606382	0.754207	0.737109	0.699233	0.737109	0.707709	
1500.000000	0.594338	0.756183	0.738117	0.696213	0.738117	0.707709	
1510.000000	0.606868	0.765769	0.739676	0.704104	0.739676	0.707709	
1520.000000	0.606293	0.754884	0.727792	0.696323	0.727792	0.707709	
1530.000000	0.608485	0.742943	0.706124	0.685851	0.706124	0.707709	
1540.000000	0.606263	0.725234	0.701664	0.677721	0.701664	0.707709	
1550.000000	0.607631	0.753098	0.731047	0.697259	0.731047	0.707709	
1560.000000	0.618394	0.744098	0.735368	0.699287	0.735368	0.707709	
1570.000000	0.607480	0.753898	0.733768	0.698382	0.733768	0.707709	
1580.000000	0.606420	0.745643	0.734757	0.695607	0.734757	0.707709	
1590.000000	0.611997	0.721623	0.722935	0.685518	0.721623	0.707709	
1600.000000	0.614018	0.741575	0.706963	0.687519	0.706963	0.707709	
1610.000000	0.617325	0.748366	0.724685	0.696792	0.724685	0.707709	
1620.000000	0.617540	0.742235	0.731238	0.697005	0.731238	0.707709	
1630.000000	0.625890	0.739037	0.729353	0.698093	0.729353	0.707709	
1640.000000	0.619395	0.737116	0.609244	0.655252	0.619395	0.707709	
1650.000000	0.609215	0.743838	0.734659	0.695904	0.734659	0.707709	
1660.000000	0.606212	0.744135	0.718401	0.689582	0.718401	0.707709	
1670.000000	0.606742	0.753001	0.733071	0.697605	0.733071	0.707709	
1680.000000	0.606246	0.740031	0.743277	0.696518	0.740031	0.707709	
1690.000000	0.601555	0.710813	0.744079	0.685482	0.710813	0.707709	
1700.000000	0.604041	0.718568	0.715703	0.679437	0.715703	0.707709	
1710.000000	0.598190	0.721386	0.714695	0.678091	0.714695	0.707709	
1720.000000	0.610881	0.734434	0.731667	0.692327	0.731667	0.707709	
1730.000000	0.606549	0.711783	0.747327	0.688553	0.711783	0.707709	
1740.000000	0.609773	0.742692	0.731944	0.694803	0.731944	0.707709	
1750.000000	0.609285	0.748072	0.730304	0.695887	0.730304	0.707709	
1760.000000	0.606138	0.713856	0.712583	0.677526	0.712583	0.707709	
1770.000000	0.610574	0.723662	0.721036	0.685091	0.721036	0.707709	
1780.000000	0.613472	0.734719	0.737963	0.695384	0.734719	0.707709	
1790.000000	0.609089	0.693640	0.751136	0.684622	0.693640	0.707709	
1800.000000	0.607440	0.737526	0.742440	0.695802	0.737526	0.707709	
1810.000000	0.623891	0.762010	0.746139	0.710680	0.746139	0.710680	
1820.000000	0.629994	0.764567	0.754281	0.716281	0.754281	0.716281	
1830.000000	0.628723	0.766917	0.754870	0.716837	0.754870	0.716837	
1840.000000	0.639775	0.759005	0.737965	0.712248	0.737965	0.716837	
1850.000000	0.634007	0.767805	0.745047	0.715620	0.745047	0.716837	
1860.000000	0.641131	0.771345	0.726076	0.712851	0.726076	0.716837	
1870.000000	0.625960	0.734828	0.707676	0.689488	0.707676	0.716837	
1880.000000	0.632391	0.729427	0.717723	0.693181	0.717723	0.716837	
1890.000000	0.615234	0.724236	0.737893	0.692455	0.724236	0.716837	
1900.000000	0.622664	0.738256	0.739981	0.700300	0.738256	0.716837	
1910.000000	0.627027	0.758868	0.741081	0.708992	0.741081	0.716837	
1920.000000	0.630526	0.728451	0.731521	0.696833	0.728451	0.716837	
1930.000000	0.634750	0.733033	0.724837	0.697540	0.724837	0.716837	
1940.000000	0.631978	0.726640	0.748220	0.702279	0.726640	0.716837	
1950.000000	0.645568	0.732467	0.746738	0.708258	0.732467	0.716837	
1960.000000	0.632554	0.733953	0.736821	0.701109	0.733953	0.716837	
1970.000000	0.625403	0.743644	0.725242	0.698096	0.725242	0.716837	
1980.000000	0.644883	0.756599	0.736791	0.712758	0.736791	0.716837	
1990.000000	0.644411	0.763810	0.749898	0.719373	0.749898	0.719373	
2000.000000	0.635115	0.754974	0.735556	0.708548	0.735556	0.719373	
2010.000000	0.632848	0.748792	0.742518	0.708053	0.742518	0.719373	
2020.000000	0.628986	0.754927	0.723647	0.702520	0.723647	0.719373	
2030.000000	0.638647	0.765946	0.731703	0.712099	0.731703	0.719373	
2040.000000	0.629751	0.756458	0.735174	0.707128	0.735174	0.719373	
2050.000000	0.634228	0.751089	0.731950	0.705756	0.731950	0.719373	
2060.000000	0.639804	0.752780	0.746921	0.713168	0.746921	0.719373	
2070.000000	0.630475	0.717905	0.740987	0.696456	0.717905	0.719373	
2080.000000	0.658680	0.752923	0.734853	0.715486	0.734853	0.719373	
2090.000000	0.645674	0.742132	0.749133	0.712313	0.742132	0.719373	
2100.000000	0.637304	0.754045	0.730788	0.707379	0.730788	0.719373	
2110.000000	0.653355	0.745771	0.752824	0.717317	0.745771	0.719373	
2120.000000	0.597834	0.744381	0.755454	0.699223	0.744381	0.719373	
2130.000000	0.640688	0.740099	0.739610	0.706799	0.739610	0.719373	
2140.000000	0.643265	0.741301	0.736223	0.706929	0.736223	0.719373	
2150.000000	0.641911	0.750748	0.728825	0.707161	0.728825	0.719373	
2160.000000	0.638601	0.731770	0.748906	0.706426	0.731770	0.719373	
2170.000000	0.653411	0.759636	0.744042	0.719030	0.744042	0.719373	
2180.000000	0.654502	0.761869	0.744373	0.720248	0.744373	0.720248	
2190.000000	0.663038	0.750620	0.762057	0.725238	0.750620	0.725238	
2200.000000	0.669788	0.778611	0.756411	0.734937	0.756411	0.734937	
2210.000000	0.672156	0.780865	0.735994	0.729672	0.735994	0.734937	
2220.000000	0.669545	0.772173	0.745893	0.729204	0.745893	0.734937	
2230.000000	0.684808	0.756406	0.755704	0.732306	0.755704	0.734937	
2240.000000	0.674506	0.774875	0.742172	0.730518	0.742172	0.734937	
2250.000000	0.647854	0.763792	0.737900	0.716515	0.737900	0.734937	
2260.000000	0.662205	0.747801	0.747851	0.719286	0.747801	0.734937	
2270.000000	0.667570	0.760904	0.759528	0.729334	0.759528	0.734937	
2280.000000	0.662872	0.593612	0.750665	0.669050	0.662872	0.734937	
2290.000000	0.654716	0.746707	0.753544	0.718322	0.746707	0.734937	
2300.000000	0.654227	0.769121	0.749387	0.724245	0.749387	0.734937	
2310.000000	0.662002	0.663722	0.580947	0.635557	0.662002	0.734937	
2320.000000	0.643705	0.760487	0.733406	0.712533	0.733406	0.734937	
2330.000000	0.643907	0.743505	0.731178	0.706197	0.731178	0.734937	
2340.000000	0.667675	0.766665	0.733724	0.722688	0.733724	0.734937	
2350.000000	0.654227	0.763525	0.748268	0.722007	0.748268	0.734937	
2360.000000	0.655121	0.769458	0.764915	0.729831	0.764915	0.734937	
2370.000000	0.651628	0.774066	0.754804	0.726833	0.754804	0.734937	
2380.000000	0.644315	0.763985	0.731748	0.713349	0.731748	0.734937	
2390.000000	0.635747	0.757302	0.751501	0.714850	0.751501	0.734937	
2400.000000	0.636120	0.761533	0.744533	0.714062	0.744533	0.734937	
2410.000000	0.638261	0.762514	0.737653	0.712809	0.737653	0.734937	
2420.000000	0.641907	0.755494	0.750974	0.716125	0.750974	0.734937	
2430.000000	0.638333	0.768511	0.749501	0.718782	0.749501	0.734937	
2440.000000	0.630390	0.746219	0.740270	0.705626	0.740270	0.734937	
2450.000000	0.633383	0.705177	0.754663	0.697741	0.705177	0.734937	
2460.000000	0.633330	0.744903	0.745161	0.707798	0.744903	0.734937	
2470.000000	0.634947	0.735391	0.741171	0.703837	0.735391	0.734937	
2480.000000	0.619278	0.702430	0.697452	0.673053	0.697452	0.734937	
2490.000000	0.638514	0.733271	0.755240	0.709009	0.733271	0.734937	
2500.000000	0.656906	0.715472	0.751691	0.708023	0.715472	0.734937	
2510.000000	0.647146	0.714924	0.720677	0.694249	0.714924	0.734937	
2520.000000	0.633618	0.725368	0.721595	0.693527	0.721595	0.734937	
2530.000000	0.626378	0.724062	0.629816	0.660085	0.629816	0.734937	
2540.000000	0.647829	0.752841	0.750129	0.716933	0.750129	0.734937	
2550.000000	0.579172	0.754652	0.751866	0.695230	0.751866	0.734937	
2560.000000	0.641211	0.743178	0.743719	0.709370	0.743178	0.734937	
2570.000000	0.637900	0.736732	0.737955	0.704196	0.736732	0.734937	
2580.000000	0.638966	0.749712	0.755139	0.714606	0.749712	0.734937	
2590.000000	0.648518	0.751539	0.731668	0.710575	0.731668	0.734937	
2600.000000	0.667547	0.745586	0.741471	0.718202	0.741471	0.734937	
2610.000000	0.678521	0.765690	0.761639	0.735283	0.761639	0.735283	
2620.000000	0.660315	0.765567	0.769504	0.731795	0.765567	0.735283	
2630.000000	0.648071	0.741394	0.740302	0.709922	0.740302	0.735283	
2640.000000	0.666237	0.746492	0.732061	0.714930	0.732061	0.735283	
2650.000000	0.674139	0.749520	0.749212	0.724290	0.749212	0.735283	
2660.000000	0.676884	0.735767	0.750685	0.721112	0.735767	0.735283	
2670.000000	0.670154	0.748112	0.753829	0.724031	0.748112	0.735283	
2680.000000	0.655283	0.751201	0.749076	0.718520	0.749076	0.735283	
2690.000000	0.666070	0.750220	0.746016	0.720769	0.746016	0.735283	
2700.000000	0.661891	0.757864	0.741682	0.720479	0.741682	0.735283	
2710.000000	0.657309	0.768881	0.725213	0.717134	0.725213	0.735283	
2720.000000	0.652572	0.753375	0.718431	0.708126	0.718431	0.735283	
2730.000000	0.636506	0.754090	0.737882	0.709493	0.737882	0.735283	
2740.000000	0.627148	0.746646	0.650452	0.674749	0.650452	0.735283	
2750.000000	0.635636	0.748966	0.742634	0.709079	0.742634	0.735283	
2760.000000	0.657580	0.747079	0.752019	0.718893	0.747079	0.735283	
2770.000000	0.651787	0.764290	0.733248	0.716442	0.733248	0.735283	
2780.000000	0.658661	0.763547	0.755717	0.725975	0.755717	0.735283	
2790.000000	0.657787	0.764712	0.751243	0.724581	0.751243	0.735283	
2800.000000	0.658525	0.760034	0.755403	0.724654	0.755403	0.735283	
2810.000000	0.661149	0.767184	0.749406	0.725913	0.749406	0.735283	
2820.000000	0.685442	0.764602	0.755392	0.735145	0.755392	0.735283	
2830.000000	0.683798	0.772258	0.757663	0.737906	0.757663	0.737906	
2840.000000	0.662371	0.745282	0.737636	0.715096	0.737636	0.737906	
2850.000000	0.635040	0.755439	0.758667	0.716382	0.755439	0.737906	
2860.000000	0.647802	0.758815	0.758409	0.721675	0.758409	0.737906	
2870.000000	0.634535	0.757371	0.726190	0.706032	0.726190	0.737906	
2880.000000	0.643786	0.770364	0.750143	0.721431	0.750143	0.737906	
2890.000000	0.640453	0.766135	0.739367	0.715318	0.739367	0.737906	
2900.000000	0.652417	0.757666	0.717413	0.709165	0.717413	0.737906	
2910.000000	0.642243	0.763521	0.720517	0.708760	0.720517	0.737906	
2920.000000	0.640716	0.759471	0.747637	0.715941	0.747637	0.737906	
2930.000000	0.629020	0.758137	0.750536	0.712564	0.750536	0.737906	
2940.000000	0.654262	0.776117	0.731430	0.720603	0.731430	0.737906	
2950.000000	0.657077	0.768592	0.743439	0.723036	0.743439	0.737906	
2960.000000	0.657952	0.771345	0.750212	0.726503	0.750212	0.737906	
2970.000000	0.654863	0.760788	0.756471	0.724041	0.756471	0.737906	
2980.000000	0.648843	0.741443	0.756293	0.715526	0.741443	0.737906	
2990.000000	0.660867	0.753614	0.758187	0.724223	0.753614	0.737906	
3000.000000	0.662559	0.757344	0.743898	0.721267	0.743898	0.737906	
3010.000000	0.672106	0.769154	0.753088	0.731449	0.753088	0.737906	
3020.000000	0.690403	0.755083	0.682111	0.709199	0.690403	0.737906	
3030.000000	0.650540	0.738031	0.745221	0.711264	0.738031	0.737906	
3040.000000	0.547770	0.760986	0.739781	0.682846	0.739781	0.737906	
3050.000000	0.652739	0.751046	0.739650	0.714479	0.739650	0.737906	
3060.000000	0.648293	0.771861	0.734353	0.718169	0.734353	0.737906	
3070.000000	0.644194	0.766078	0.724921	0.711731	0.724921	0.737906	
3080.000000	0.640697	0.698556	0.729145	0.689466	0.698556	0.737906	
3090.000000	0.659122	0.776819	0.746389	0.727443	0.746389	0.737906	
3100.000000	0.557768	0.782879	0.739928	0.693525	0.739928	0.737906	
3110.000000	0.664136	0.778580	0.723456	0.722057	0.723456	0.737906	
3120.000000	0.650594	0.776701	0.730005	0.719100	0.730005	0.737906	
3130.000000	0.643918	0.765066	0.752350	0.720445	0.752350	0.737906	
3140.000000	0.678110	0.774244	0.755174	0.735843	0.755174	0.737906	
3150.000000	0.668250	0.781908	0.755348	0.735169	0.755348	0.737906	
3160.000000	0.671541	0.783711	0.739607	0.731620	0.739607	0.737906	
3170.000000	0.675706	0.785539	0.746887	0.736044	0.746887	0.737906	
3180.000000	0.670784	0.773576	0.751685	0.732015	0.751685	0.737906	
3190.000000	0.669946	0.765715	0.729298	0.721653	0.729298	0.737906	
3200.000000	0.668720	0.781774	0.741185	0.730560	0.741185	0.737906	
3210.000000	0.664275	0.773775	0.742486	0.726845	0.742486	0.737906	
3220.000000	0.662684	0.771284	0.731385	0.721784	0.731385	0.737906	
3230.000000	0.657355	0.747271	0.739924	0.714850	0.739924	0.737906	
3240.000000	0.665246	0.748813	0.755577	0.723212	0.748813	0.737906	
3250.000000	0.677684	0.759377	0.767301	0.734787	0.759377	0.737906	
3260.000000	0.671291	0.782848	0.751722	0.735287	0.751722	0.737906	
3270.000000	0.657452	0.779379	0.747472	0.728101	0.747472	0.737906	
3280.000000	0.664808	0.764236	0.742843	0.723963	0.742843	0.737906	
3290.000000	0.663874	0.758593	0.750411	0.724293	0.750411	0.737906	
3300.000000	0.682591	0.771790	0.757751	0.737377	0.757751	0.737906	
3310.000000	0.680448	0.774927	0.759100	0.738158	0.759100	0.738158	
3320.000000	0.674142	0.772916	0.747306	0.731454	0.747306	0.738158	
3330.000000	0.676425	0.760825	0.751554	0.729601	0.751554	0.738158	
3340.000000	0.677670	0.769544	0.749069	0.732094	0.749069	0.738158	
3350.000000	0.665277	0.772999	0.733963	0.724080	0.733963	0.738158	
3360.000000	0.649519	0.762077	0.746566	0.719387	0.746566	0.738158	
3370.000000	0.657839	0.741883	0.744436	0.714719	0.741883	0.738158	
3380.000000	0.659988	0.766281	0.747884	0.724717	0.747884	0.738158	
3390.000000	0.658188	0.770746	0.734526	0.721153	0.734526	0.738158	
3400.000000	0.668611	0.764658	0.731907	0.721726	0.731907	0.738158	
3410.000000	0.682961	0.770747	0.761579	0.738429	0.761579	0.738429	
3420.000000	0.680507	0.792080	0.746964	0.739850	0.746964	0.739850	
3430.000000	0.665160	0.772972	0.748289	0.728807	0.748289	0.739850	
3440.000000	0.653105	0.769477	0.754735	0.725772	0.754735	0.739850	
3450.000000	0.654109	0.783817	0.749022	0.728983	0.749022	0.739850	
3460.000000	0.660664	0.782175	0.740006	0.727615	0.740006	0.739850	
3470.000000	0.664168	0.773102	0.741583	0.726284	0.741583	0.739850	
3480.000000	0.686902	0.779821	0.740777	0.735833	0.740777	0.739850	
3490.000000	0.678233	0.760644	0.736963	0.725280	0.736963	0.739850	
3500.000000	0.675037	0.766259	0.744246	0.728514	0.744246	0.739850	
3510.000000	0.677040	0.754622	0.753317	0.728326	0.753317	0.739850	
3520.000000	0.683261	0.767385	0.747460	0.732702	0.747460	0.739850	
3530.000000	0.675411	0.762654	0.756437	0.731500	0.756437	0.739850	
3540.000000	0.688643	0.755420	0.757954	0.734005	0.755420	0.739850	
3550.000000	0.678958	0.770750	0.756038	0.735249	0.756038	0.739850	
3560.000000	0.660670	0.751125	0.744651	0.718815	0.744651	0.739850	
3570.000000	0.661324	0.759300	0.738100	0.719575	0.738100	0.739850	
3580.000000	0.671592	0.758929	0.742606	0.724376	0.742606	0.739850	
3590.000000	0.671965	0.759033	0.755496	0.728831	0.755496	0.739850	
3600.000000	0.694347	0.769261	0.737744	0.733784	0.737744	0.739850	
3610.000000	0.697571	0.775103	0.763266	0.745313	0.763266	0.745313	
3620.000000	0.693991	0.774062	0.746844	0.738299	0.746844	0.745313	
3630.000000	0.683295	0.770755	0.740493	0.731514	0.740493	0.745313	
3640.000000	0.680820	0.785616	0.745018	0.737151	0.745018	0.745313	
3650.000000	0.686496	0.787129	0.747858	0.740494	0.747858	0.745313	
3660.000000	0.693325	0.787566	0.743379	0.741423	0.743379	0.745313	
3670.000000	0.642336	0.782003	0.745779	0.723373	0.745779	0.745313	
3680.000000	0.698884	0.791811	0.740146	0.743614	0.740146	0.745313	
3690.000000	0.652105	0.764889	0.747855	0.721617	0.747855	0.745313	
3700.000000	0.615940	0.773219	0.727067	0.705409	0.727067	0.745313	
3710.000000	0.679865	0.768158	0.744438	0.730820	0.744438	0.745313	
3720.000000	0.680442	0.774557	0.749467	0.734822	0.749467	0.745313	
3730.000000	0.684966	0.773618	0.727340	0.728641	0.727340	0.745313	
3740.000000	0.679836	0.757616	0.750069	0.729174	0.750069	0.745313	
3750.000000	0.638038	0.752858	0.758106	0.716334	0.752858	0.745313	
3760.000000	0.654189	0.755759	0.740125	0.716691	0.740125	0.745313	
3770.000000	0.675066	0.764414	0.748164	0.729215	0.748164	0.745313	
