Epoch	AUC-454	AUC-455	AUC-456	AUC-457	AUC-458	AUC-459	AUC-460	AUC-461	AUC-462	AUC-463	AUC-464	AUC-465	AUC-466	AUC-467	AUC-468	AUC-469	AUC-470	AUC-471	AUC-472	AUC-473	AUC-476	AUC-478	AUC-479	AUC-484	AUC-485	AUC-486	AUC-487	AUC-488	AUC-489	AUC-490	AUC-491	AUC-492	AUC-493	AUC-494	AUC-495	AUC-496	AUC-497	AUC-498	AUC-499	AUC-500	AUC-501	AUC-502	AUC-503	AUC-504	AUC-505	AUC-506	AUC-507	AUC-508	AUC-509	AUC-510	AUC-511	AUC-512	AUC-513	AUC-514	AUC-515	AUC-516	AUC-517	AUC-518	AUC-519	AUC-520	AUC-521	AUC-522	AUC-523	AUC-524	AUC-525	AUC-526	AUC-527	AUC-528	AUC-529	AUC-530	AUC-531	AUC-532	AUC-533	AUC-534	AUC-535	AUC-536	AUC-537	AUC-538	AUC-539	AUC-540	AUC-541	AUC-542	AUC-543	AUC-544	AUC-545	AUC-546	AUC-547	AUC-548	AUC-549	AUC-550	AUC-551	AUC-552	AUC-553	AUC-554	AUC-555	AUC-556	AUC-557	AUC-558	AUC-559	AUC-560	AUC-561	AUC-562	AUC-563	AUC-564	AUC-565	AUC-566	AUC-567	AUC-568	AUC-569	AUC-570	AUC-571	AUC-572	AUC-573	AUC-574	AUC-575	AUC-576	AUC-577	AUC-578	AUC-579	AUC-580	AUC-581	AUC-582	AUC-583	AUC-584	AUC-585	AUC-586	AUC-587	AUC-588	AUC-589	AUC-590	AUC-591	AUC-592	AUC-593	AUC-594	AUC-595	AUC-596	AUC-597	AUC-598	AUC-599	AUC-600	AUC-601	AUC-602	AUC-603	AUC-604	AUC-605	AUC-606	AUC-607	AUC-608	AUC-609	AUC-610	AUC-611	AUC-612	AUC-613	AUC-614	AUC-615	AUC-616	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.457447	0.516533	0.512375	0.612273	0.508926	0.655151	0.607102	0.524825	0.757452	0.533898	0.566403	0.549087	0.453596	0.572720	0.544301	0.522361	0.296703	0.498448	0.500217	0.501449	0.535296	0.387090	0.556343	0.557687	0.681277	0.548255	0.504710	0.469192	0.430192	0.502210	0.469194	0.546436	0.442919	0.498577	0.587365	0.528409	0.472449	0.501966	0.586864	0.592401	0.510612	0.464982	0.461407	0.737895	0.676209	0.669079	0.542282	0.602414	0.570422	0.736863	0.624196	0.525104	0.586107	0.492206	0.728264	0.764328	0.502627	0.765480	0.779207	0.715800	0.499116	0.581902	0.561437	0.572344	0.596227	0.569177	0.474277	0.563135	0.401100	0.627783	0.558415	0.696252	0.553834	0.546402	0.487080	0.550316	0.659984	0.513149	0.625281	0.582863	0.566570	0.783941	0.645655	0.577116	0.491352	0.573727	0.521856	0.526831	0.589851	0.549901	0.617002	0.657982	0.636921	0.440154	0.645648	0.633231	0.523546	0.546973	0.540693	0.605847	0.574141	0.527169	0.586671	0.527336	0.674251	0.491710	0.442882	0.648949	0.606484	0.542513	0.501272	0.603764	0.474245	0.586755	0.764053	0.629603	0.548812	0.567867	0.469464	0.420250	0.477696	0.541920	0.519269	0.626015	0.544318	0.493851	0.501031	0.621173	0.607265	0.565963	0.587357	0.608521	0.580853	0.473470	0.465272	0.477868	0.613178	0.541719	0.423612	0.595227	0.536927	0.595466	0.530737	0.503182	0.600814	0.522453	0.456324	0.470755	0.596388	0.541780	0.520582	0.433830	0.420514	0.498242	0.630398	0.589164	0.557319	0.548534	0.557319	
50.000000	0.491177	0.511763	0.500122	0.464830	0.484637	0.494869	0.521168	0.570689	0.703365	0.514960	0.465160	0.462093	0.532652	0.584287	0.465898	0.571149	0.616051	0.654025	0.492626	0.489967	0.509535	0.402418	0.541698	0.547082	0.651517	0.550715	0.682449	0.686755	0.535233	0.616280	0.486519	0.481691	0.618656	0.498949	0.550406	0.491800	0.584679	0.518864	0.590562	0.594649	0.445864	0.432309	0.462689	0.623934	0.406180	0.591472	0.583964	0.615658	0.523217	0.540443	0.586076	0.598231	0.693995	0.592246	0.397792	0.791906	0.794178	0.463359	0.558110	0.688101	0.531377	0.576788	0.560366	0.454371	0.463377	0.500285	0.465540	0.551697	0.520558	0.594277	0.511075	0.323897	0.567937	0.541197	0.568753	0.563611	0.633213	0.491919	0.599795	0.542286	0.538004	0.702267	0.466987	0.522023	0.619018	0.467212	0.445712	0.562741	0.534075	0.412556	0.660722	0.575618	0.498031	0.629279	0.634818	0.574601	0.530560	0.596751	0.560446	0.385091	0.591585	0.517223	0.576400	0.397536	0.622657	0.473382	0.485691	0.471221	0.639220	0.565602	0.495554	0.621127	0.547023	0.473757	0.730386	0.310638	0.486111	0.561175	0.574952	0.662026	0.429656	0.638646	0.508327	0.571642	0.498238	0.451257	0.494759	0.509992	0.504124	0.598426	0.629427	0.487447	0.579339	0.525851	0.466234	0.550550	0.580198	0.532830	0.514344	0.519922	0.557320	0.594404	0.460105	0.554473	0.521358	0.407205	0.562166	0.516389	0.505711	0.650543	0.531243	0.542857	0.526396	0.546611	0.589127	0.571803	0.542517	0.540820	0.557319	
100.000000	0.572981	0.572924	0.475497	0.606001	0.456877	0.521817	0.550550	0.549392	0.386779	0.490920	0.553672	0.474829	0.496712	0.557537	0.554251	0.495106	0.575092	0.397316	0.528182	0.451059	0.568752	0.538752	0.541884	0.527799	0.534450	0.409858	0.615959	0.612797	0.623151	0.611682	0.544317	0.443448	0.516546	0.505262	0.477390	0.565297	0.543527	0.596380	0.620474	0.591793	0.444955	0.472048	0.372460	0.565756	0.444648	0.624748	0.565148	0.602305	0.561964	0.621363	0.522240	0.520451	0.627386	0.482688	0.800637	0.761371	0.681312	0.187819	0.740025	0.536689	0.499119	0.450170	0.551585	0.518584	0.593283	0.549063	0.518016	0.578117	0.499728	0.452968	0.541241	0.735725	0.563673	0.546340	0.554235	0.429643	0.626118	0.397102	0.528946	0.463757	0.518219	0.504165	0.578068	0.480974	0.442861	0.537055	0.463455	0.581389	0.515405	0.420801	0.508719	0.609329	0.597916	0.565221	0.419206	0.425381	0.518086	0.590985	0.581465	0.559979	0.598411	0.501176	0.429471	0.610065	0.347505	0.564234	0.585402	0.676157	0.580407	0.457978	0.438569	0.455682	0.578594	0.505212	0.398749	0.353962	0.524334	0.492857	0.577409	0.442020	0.451473	0.478400	0.553252	0.564790	0.597676	0.482278	0.542664	0.595393	0.577809	0.497629	0.388547	0.604949	0.589962	0.589411	0.587756	0.394525	0.571448	0.501315	0.503321	0.592360	0.423164	0.482579	0.471158	0.544928	0.510294	0.462679	0.470597	0.551733	0.533804	0.613991	0.537519	0.631449	0.573365	0.514245	0.526577	0.404102	0.528490	0.536872	0.557319	
150.000000	0.436712	0.581049	0.582361	0.544270	0.460900	0.716647	0.616770	0.454100	0.657692	0.565981	0.621959	0.500488	0.524244	0.646222	0.536296	0.473272	0.576424	0.616323	0.516491	0.545596	0.633991	0.585168	0.541138	0.533548	0.671356	0.673859	0.604678	0.597074	0.595228	0.393330	0.448703	0.453507	0.586406	0.493683	0.690801	0.565863	0.551420	0.512861	0.605400	0.559615	0.535838	0.367044	0.681757	0.715320	0.681061	0.563344	0.562670	0.656432	0.615820	0.741929	0.531667	0.653394	0.668848	0.500883	0.697117	0.650742	0.678921	0.834692	0.685808	0.687862	0.530923	0.609589	0.554382	0.484930	0.559522	0.610020	0.598359	0.561012	0.505535	0.479980	0.579161	0.591348	0.567690	0.566035	0.534971	0.567294	0.496782	0.583218	0.567281	0.588821	0.533640	0.573293	0.499480	0.522484	0.636148	0.616857	0.573522	0.568646	0.552030	0.582417	0.407010	0.655357	0.602451	0.515528	0.749675	0.659159	0.567189	0.545125	0.546664	0.584352	0.587737	0.586920	0.545620	0.607575	0.655506	0.514466	0.536010	0.549493	0.589726	0.524810	0.467065	0.633145	0.496055	0.607990	0.687121	0.623085	0.582865	0.588492	0.594748	0.550951	0.574177	0.600677	0.482088	0.529807	0.501085	0.516855	0.605460	0.549755	0.556486	0.549060	0.594370	0.571443	0.591057	0.581848	0.618137	0.595732	0.575908	0.584313	0.612329	0.590074	0.593757	0.619125	0.480053	0.613405	0.615537	0.556301	0.526639	0.579941	0.527110	0.627597	0.618032	0.393407	0.521320	0.610696	0.632454	0.601291	0.575879	0.579551	0.575879	
200.000000	0.570247	0.530762	0.584662	0.642154	0.619613	0.623972	0.562934	0.613548	0.702885	0.634296	0.612655	0.485846	0.561392	0.584829	0.499050	0.578829	0.599734	0.499667	0.603620	0.611037	0.564570	0.587111	0.685448	0.511664	0.706345	0.681689	0.667136	0.650921	0.733796	0.664666	0.705333	0.650056	0.652537	0.643794	0.665655	0.617412	0.600857	0.560675	0.504338	0.625665	0.602234	0.412451	0.495367	0.440530	0.615055	0.742528	0.629093	0.552073	0.576854	0.551807	0.642638	0.689597	0.650324	0.617408	0.826437	0.809699	0.526383	0.902596	0.786039	0.928881	0.609469	0.654722	0.571778	0.626426	0.613377	0.644789	0.600166	0.632914	0.553279	0.643988	0.675317	0.725012	0.687120	0.634510	0.581005	0.579749	0.656605	0.524786	0.655932	0.630840	0.662250	0.607938	0.571348	0.593385	0.605812	0.619587	0.538474	0.571822	0.590615	0.613918	0.741190	0.545434	0.654060	0.673610	0.772812	0.719059	0.614731	0.606034	0.536870	0.418321	0.627313	0.549546	0.561346	0.518809	0.404347	0.582113	0.602900	0.625748	0.656117	0.607718	0.457953	0.662923	0.594747	0.622726	0.737648	0.676234	0.596918	0.507867	0.632844	0.567279	0.643933	0.649460	0.628717	0.484812	0.581408	0.507324	0.582206	0.629624	0.523260	0.610679	0.596803	0.652664	0.620084	0.578264	0.655362	0.530313	0.614739	0.536237	0.596368	0.603498	0.544881	0.583232	0.608237	0.584518	0.657681	0.632469	0.596883	0.560299	0.646436	0.663367	0.647215	0.634432	0.567154	0.595913	0.627899	0.584727	0.612261	0.611846	0.612261	
250.000000	0.550222	0.505861	0.548305	0.647934	0.603369	0.696592	0.573234	0.645346	0.616106	0.572812	0.608625	0.547529	0.566456	0.638932	0.503980	0.465894	0.567766	0.582945	0.599535	0.610814	0.601706	0.610751	0.687593	0.483570	0.684986	0.689141	0.748123	0.704192	0.729083	0.701256	0.726007	0.688487	0.654331	0.651053	0.662570	0.634550	0.660514	0.610690	0.457428	0.628189	0.610822	0.442571	0.746631	0.617742	0.682291	0.644439	0.611367	0.388234	0.604994	0.459142	0.626725	0.683970	0.715204	0.652207	0.708529	0.716332	0.700919	0.789180	0.719942	0.793738	0.600564	0.508752	0.677265	0.678200	0.507851	0.627635	0.665273	0.586351	0.573054	0.553695	0.719358	0.692416	0.669573	0.578135	0.594803	0.544828	0.646206	0.595406	0.652064	0.611241	0.629011	0.693194	0.662821	0.576157	0.659228	0.659138	0.567987	0.567900	0.561195	0.653732	0.751119	0.568182	0.637578	0.666534	0.719373	0.693515	0.619855	0.627105	0.536437	0.386501	0.628765	0.547356	0.583029	0.535723	0.645279	0.543088	0.595613	0.580671	0.653184	0.485735	0.552727	0.682571	0.607817	0.584410	0.714792	0.717024	0.499447	0.603799	0.660183	0.571354	0.478992	0.534631	0.623219	0.526059	0.503301	0.545836	0.622106	0.411339	0.605146	0.563320	0.654023	0.613440	0.637292	0.612067	0.661127	0.635123	0.631770	0.636634	0.591875	0.503710	0.649105	0.601431	0.582053	0.600333	0.647650	0.633331	0.606581	0.593372	0.640039	0.658452	0.613061	0.633386	0.546432	0.613800	0.599604	0.585175	0.613385	0.613620	0.613385	
300.000000	0.576318	0.569367	0.562801	0.638957	0.558813	0.627497	0.565651	0.643537	0.696875	0.551107	0.554878	0.534979	0.566223	0.550126	0.458458	0.560458	0.637363	0.619428	0.549843	0.621014	0.513717	0.648964	0.669216	0.466525	0.658731	0.609900	0.703984	0.627386	0.638445	0.607524	0.758306	0.676490	0.626280	0.660633	0.674695	0.614100	0.620963	0.617845	0.630878	0.598413	0.568276	0.465083	0.526704	0.414388	0.656734	0.673123	0.630215	0.669795	0.613302	0.689348	0.559996	0.568616	0.735681	0.636742	0.663940	0.698262	0.746383	0.618995	0.668395	0.688992	0.593158	0.621191	0.535447	0.636659	0.645791	0.572814	0.621017	0.650616	0.570636	0.652097	0.593049	0.711855	0.622212	0.609148	0.577277	0.591889	0.636199	0.595417	0.641179	0.608905	0.660507	0.517486	0.546714	0.632370	0.619349	0.604353	0.604282	0.590895	0.601167	0.573235	0.750266	0.589749	0.591553	0.500366	0.767543	0.565348	0.567776	0.579626	0.520058	0.404228	0.548067	0.613470	0.591003	0.600573	0.532192	0.578277	0.558580	0.560177	0.571990	0.618971	0.536264	0.638297	0.517767	0.609183	0.706324	0.602583	0.522130	0.612745	0.652447	0.616045	0.617572	0.628238	0.588914	0.569238	0.566110	0.505260	0.542845	0.580985	0.560148	0.534903	0.598462	0.521594	0.551370	0.599930	0.625466	0.605627	0.628353	0.630151	0.512483	0.567289	0.583645	0.580602	0.556000	0.505911	0.628099	0.583212	0.620616	0.576455	0.609795	0.595737	0.622072	0.645133	0.490236	0.577739	0.612203	0.547252	0.599294	0.601875	0.613385	
350.000000	0.490786	0.566335	0.578557	0.652115	0.581192	0.692832	0.642487	0.585040	0.738702	0.593912	0.651827	0.508623	0.581425	0.651283	0.508345	0.508658	0.579088	0.371036	0.582070	0.628651	0.550686	0.555052	0.639832	0.484719	0.734364	0.739882	0.685460	0.683796	0.714876	0.625009	0.720203	0.640297	0.673802	0.619027	0.570567	0.621999	0.638187	0.606109	0.645489	0.611675	0.597012	0.393701	0.756880	0.682187	0.697957	0.563245	0.620447	0.683305	0.623698	0.641652	0.607650	0.649940	0.612138	0.590715	0.613871	0.680800	0.700577	0.828155	0.706301	0.828896	0.413152	0.616531	0.651779	0.652197	0.634273	0.681193	0.681867	0.698911	0.549959	0.684405	0.700627	0.705590	0.670664	0.622118	0.623819	0.548411	0.665175	0.622025	0.684934	0.690072	0.668369	0.737067	0.384893	0.657161	0.664493	0.688034	0.672092	0.561358	0.595814	0.672016	0.753326	0.688317	0.544809	0.638089	0.773986	0.741991	0.655230	0.707213	0.564761	0.400212	0.587377	0.607560	0.629432	0.642145	0.668741	0.578498	0.611504	0.593572	0.443355	0.635632	0.552679	0.713570	0.633199	0.642721	0.737452	0.737791	0.613973	0.621982	0.695082	0.648200	0.666211	0.660178	0.577889	0.453567	0.628814	0.514164	0.635130	0.604282	0.622222	0.515988	0.661822	0.627205	0.654885	0.646948	0.680208	0.645470	0.645386	0.662127	0.623513	0.669326	0.644554	0.366127	0.567526	0.631390	0.664360	0.634423	0.649709	0.538163	0.658007	0.677130	0.661016	0.640005	0.525261	0.622448	0.672762	0.612540	0.627277	0.639009	0.627277	
400.000000	0.603089	0.588730	0.533473	0.684825	0.569676	0.604622	0.625742	0.583376	0.696394	0.582930	0.565725	0.458095	0.582442	0.533076	0.502035	0.508357	0.469197	0.433245	0.605903	0.610089	0.594680	0.578476	0.443190	0.539407	0.752987	0.709436	0.483002	0.693437	0.702462	0.675939	0.696480	0.487500	0.624286	0.638496	0.706356	0.591545	0.690450	0.551650	0.648051	0.584211	0.589229	0.421525	0.669946	0.728685	0.633172	0.630878	0.642512	0.678456	0.598809	0.749768	0.664116	0.511514	0.590039	0.666316	0.614425	0.665495	0.655490	0.805885	0.549231	0.606635	0.495122	0.635579	0.611126	0.500485	0.614035	0.684496	0.675703	0.710548	0.543523	0.671751	0.756690	0.690513	0.694710	0.633659	0.596201	0.537615	0.524433	0.602620	0.651869	0.620955	0.696517	0.767541	0.664365	0.670610	0.559632	0.670003	0.657738	0.584903	0.502201	0.591431	0.744907	0.694533	0.691803	0.720888	0.752548	0.762918	0.662337	0.695063	0.513590	0.526257	0.596819	0.649421	0.589000	0.681170	0.553698	0.579000	0.605195	0.567851	0.674071	0.573249	0.518278	0.612051	0.619120	0.642486	0.707217	0.731360	0.634101	0.675973	0.611338	0.643890	0.650841	0.662623	0.621993	0.579675	0.604980	0.525687	0.626603	0.550446	0.594585	0.580470	0.588359	0.633779	0.596847	0.644627	0.689229	0.577622	0.638446	0.664487	0.606517	0.662801	0.640274	0.659478	0.586158	0.569116	0.662508	0.671549	0.631529	0.590007	0.630007	0.671344	0.594869	0.679540	0.613735	0.607036	0.671109	0.605631	0.620746	0.621474	0.627277	
450.000000	0.531191	0.545477	0.573249	0.625184	0.606789	0.635879	0.584860	0.612900	0.628125	0.568834	0.630734	0.579185	0.573311	0.621460	0.550136	0.568439	0.547120	0.538700	0.586886	0.616332	0.596186	0.625108	0.642910	0.460909	0.671882	0.718834	0.645475	0.582912	0.698724	0.646060	0.671230	0.612324	0.635386	0.654617	0.652753	0.596943	0.681903	0.602956	0.671983	0.551874	0.592826	0.413930	0.793975	0.554014	0.642687	0.544005	0.667811	0.628862	0.617078	0.606024	0.636647	0.708509	0.698058	0.674944	0.522683	0.565601	0.732140	0.708860	0.740086	0.790919	0.566728	0.717109	0.570391	0.625714	0.585331	0.657181	0.687958	0.703520	0.501062	0.644984	0.776857	0.668877	0.697659	0.605446	0.609075	0.667701	0.607745	0.669906	0.639510	0.698773	0.725666	0.556239	0.681105	0.685981	0.641121	0.692826	0.567460	0.604635	0.639559	0.674373	0.636642	0.638766	0.670460	0.735090	0.722307	0.709800	0.632864	0.707764	0.506555	0.358228	0.621440	0.674641	0.624634	0.735930	0.713366	0.558887	0.628332	0.579337	0.629144	0.590723	0.524745	0.707879	0.649918	0.581406	0.695545	0.732889	0.650904	0.695873	0.706525	0.595992	0.575817	0.691415	0.617769	0.637557	0.636092	0.546173	0.594219	0.599303	0.621256	0.644802	0.676565	0.500182	0.651293	0.655566	0.694838	0.597342	0.632060	0.681028	0.619928	0.648997	0.634577	0.636146	0.593368	0.603940	0.640632	0.669808	0.649924	0.608639	0.613002	0.508356	0.612781	0.645997	0.537265	0.626359	0.651118	0.582176	0.628902	0.632462	0.628902	
