Epoch	AUC-9	AUC-10	AUC-11	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.569159	0.689173	0.607409	0.621914	0.607409	0.621914	
10.000000	0.429531	0.342151	0.660101	0.477261	0.429531	0.621914	
20.000000	0.477127	0.669893	0.636092	0.594371	0.636092	0.621914	
30.000000	0.510804	0.500834	0.520373	0.510671	0.510804	0.621914	
40.000000	0.464669	0.648780	0.690934	0.601461	0.648780	0.621914	
50.000000	0.465360	0.525016	0.553179	0.514519	0.525016	0.621914	
60.000000	0.586169	0.662690	0.429035	0.559298	0.586169	0.621914	
70.000000	0.590296	0.716413	0.551972	0.619560	0.590296	0.621914	
80.000000	0.514181	0.643855	0.645442	0.601159	0.643855	0.621914	
90.000000	0.559077	0.472197	0.638983	0.556752	0.559077	0.621914	
100.000000	0.427023	0.648786	0.617456	0.564422	0.617456	0.621914	
110.000000	0.578597	0.605861	0.530218	0.571559	0.578597	0.621914	
120.000000	0.471344	0.379677	0.353195	0.401405	0.379677	0.621914	
130.000000	0.584816	0.661223	0.579511	0.608516	0.584816	0.621914	
140.000000	0.538072	0.399917	0.498969	0.478986	0.498969	0.621914	
150.000000	0.550734	0.674095	0.639423	0.621417	0.639423	0.621914	
160.000000	0.496541	0.466214	0.576703	0.513153	0.496541	0.621914	
170.000000	0.564839	0.651325	0.558440	0.591535	0.564839	0.621914	
180.000000	0.544094	0.543745	0.475004	0.520948	0.543745	0.621914	
190.000000	0.563364	0.663171	0.560207	0.595581	0.563364	0.621914	
200.000000	0.471029	0.691280	0.681351	0.614553	0.681351	0.621914	
210.000000	0.533335	0.718772	0.632580	0.628229	0.632580	0.628229	
220.000000	0.561155	0.358940	0.680912	0.533669	0.561155	0.628229	
230.000000	0.566911	0.340183	0.692932	0.533342	0.566911	0.628229	
240.000000	0.579459	0.665800	0.678078	0.641112	0.665800	0.641112	
250.000000	0.516452	0.728966	0.657337	0.634252	0.657337	0.641112	
260.000000	0.533538	0.686579	0.669644	0.629920	0.669644	0.641112	
270.000000	0.509698	0.725890	0.634602	0.623397	0.634602	0.641112	
280.000000	0.560894	0.705874	0.696631	0.654466	0.696631	0.654466	
290.000000	0.585513	0.721876	0.667271	0.658220	0.667271	0.658220	
300.000000	0.576324	0.676780	0.684533	0.645879	0.676780	0.658220	
310.000000	0.546610	0.718584	0.673279	0.646157	0.673279	0.658220	
320.000000	0.567076	0.684308	0.674960	0.642115	0.674960	0.658220	
330.000000	0.574496	0.637355	0.649055	0.620302	0.637355	0.658220	
340.000000	0.539242	0.672298	0.704772	0.638770	0.672298	0.658220	
350.000000	0.569382	0.715465	0.694292	0.659713	0.694292	0.659713	
360.000000	0.589938	0.709139	0.657360	0.652146	0.657360	0.659713	
370.000000	0.555385	0.631254	0.622562	0.603067	0.622562	0.659713	
380.000000	0.585948	0.671928	0.583331	0.613736	0.585948	0.659713	
390.000000	0.580989	0.712072	0.684258	0.659106	0.684258	0.659713	
400.000000	0.568425	0.729030	0.681078	0.659511	0.681078	0.659713	
410.000000	0.573874	0.704508	0.715557	0.664646	0.704508	0.664646	
420.000000	0.572202	0.725112	0.693444	0.663586	0.693444	0.664646	
430.000000	0.574935	0.724661	0.693438	0.664345	0.693438	0.664646	
440.000000	0.562929	0.724847	0.675326	0.654367	0.675326	0.664646	
450.000000	0.557956	0.694547	0.645754	0.632752	0.645754	0.664646	
460.000000	0.562849	0.705528	0.689541	0.652639	0.689541	0.664646	
470.000000	0.572952	0.686094	0.686339	0.648462	0.686094	0.664646	
480.000000	0.568977	0.716537	0.700802	0.662105	0.700802	0.664646	
490.000000	0.566342	0.723802	0.693777	0.661307	0.693777	0.664646	
500.000000	0.565955	0.685020	0.688142	0.646373	0.685020	0.664646	
510.000000	0.574575	0.733413	0.677700	0.661896	0.677700	0.664646	
520.000000	0.478486	0.737008	0.674278	0.629924	0.674278	0.664646	
530.000000	0.566071	0.727243	0.684084	0.659132	0.684084	0.664646	
540.000000	0.563609	0.715686	0.692431	0.657242	0.692431	0.664646	
550.000000	0.567912	0.695493	0.674497	0.645967	0.674497	0.664646	
560.000000	0.572317	0.683339	0.668278	0.641312	0.668278	0.664646	
570.000000	0.579142	0.732780	0.705878	0.672600	0.705878	0.672600	
580.000000	0.578300	0.709215	0.696706	0.661407	0.696706	0.672600	
590.000000	0.573042	0.721696	0.692228	0.662322	0.692228	0.672600	
600.000000	0.579783	0.680090	0.666127	0.642000	0.666127	0.672600	
610.000000	0.581825	0.724898	0.686715	0.664479	0.686715	0.672600	
620.000000	0.591418	0.695614	0.706835	0.664622	0.695614	0.672600	
630.000000	0.586553	0.721276	0.693779	0.667203	0.693779	0.672600	
640.000000	0.587613	0.703151	0.690632	0.660465	0.690632	0.672600	
650.000000	0.587707	0.718181	0.656355	0.654081	0.656355	0.672600	
660.000000	0.590940	0.729138	0.704186	0.674755	0.704186	0.674755	
670.000000	0.545054	0.731253	0.627676	0.634661	0.627676	0.674755	
680.000000	0.569376	0.719535	0.684860	0.657924	0.684860	0.674755	
690.000000	0.473539	0.715496	0.679211	0.622749	0.679211	0.674755	
700.000000	0.575674	0.729602	0.698844	0.668040	0.698844	0.674755	
710.000000	0.579010	0.719802	0.673989	0.657600	0.673989	0.674755	
720.000000	0.577116	0.682068	0.653358	0.637514	0.653358	0.674755	
730.000000	0.567588	0.714532	0.621253	0.634458	0.621253	0.674755	
740.000000	0.580925	0.717377	0.665475	0.654592	0.665475	0.674755	
750.000000	0.565087	0.690307	0.719209	0.658201	0.690307	0.674755	
760.000000	0.536353	0.695725	0.706928	0.646336	0.695725	0.674755	
770.000000	0.575223	0.724265	0.694200	0.664562	0.694200	0.674755	
780.000000	0.569552	0.704300	0.654797	0.642883	0.654797	0.674755	
790.000000	0.551447	0.700312	0.688877	0.646879	0.688877	0.674755	
800.000000	0.549455	0.577927	0.668454	0.598612	0.577927	0.674755	
810.000000	0.568701	0.708073	0.690141	0.655639	0.690141	0.674755	
820.000000	0.585916	0.693205	0.659984	0.646369	0.659984	0.674755	
830.000000	0.588734	0.711095	0.495578	0.598469	0.588734	0.674755	
840.000000	0.574445	0.703005	0.645728	0.641059	0.645728	0.674755	
850.000000	0.576233	0.706790	0.688094	0.657039	0.688094	0.674755	
860.000000	0.586222	0.714703	0.713183	0.671369	0.713183	0.674755	
870.000000	0.591749	0.697916	0.693819	0.661161	0.693819	0.674755	
880.000000	0.600763	0.702122	0.617139	0.640008	0.617139	0.674755	
890.000000	0.598819	0.704068	0.671036	0.657974	0.671036	0.674755	
900.000000	0.596083	0.724352	0.720780	0.680405	0.720780	0.680405	
910.000000	0.598865	0.725375	0.698029	0.674090	0.698029	0.680405	
920.000000	0.606526	0.723478	0.699932	0.676646	0.699932	0.680405	
930.000000	0.600746	0.728128	0.718727	0.682534	0.718727	0.682534	
940.000000	0.613763	0.733741	0.721747	0.689750	0.721747	0.689750	
950.000000	0.604927	0.703316	0.717710	0.675318	0.703316	0.689750	
960.000000	0.590188	0.740628	0.683280	0.671365	0.683280	0.689750	
970.000000	0.602811	0.740607	0.713304	0.685574	0.713304	0.689750	
980.000000	0.598363	0.736501	0.685837	0.673567	0.685837	0.689750	
990.000000	0.594823	0.689302	0.728153	0.670759	0.689302	0.689750	
1000.000000	0.596994	0.730197	0.691558	0.672916	0.691558	0.689750	
1010.000000	0.593085	0.720189	0.724193	0.679156	0.720189	0.689750	
1020.000000	0.592928	0.716642	0.715764	0.675111	0.715764	0.689750	
1030.000000	0.591307	0.699637	0.731770	0.674238	0.699637	0.689750	
1040.000000	0.598656	0.730830	0.695803	0.675096	0.695803	0.689750	
1050.000000	0.595033	0.721174	0.696959	0.671055	0.696959	0.689750	
1060.000000	0.601659	0.725140	0.675252	0.667350	0.675252	0.689750	
1070.000000	0.603819	0.715631	0.716230	0.678560	0.715631	0.689750	
1080.000000	0.621872	0.727873	0.717093	0.688946	0.717093	0.689750	
1090.000000	0.610998	0.720088	0.682810	0.671298	0.682810	0.689750	
1100.000000	0.608338	0.700644	0.689090	0.666024	0.689090	0.689750	
1110.000000	0.619691	0.717826	0.566135	0.634551	0.619691	0.689750	
1120.000000	0.604468	0.734799	0.700497	0.679921	0.700497	0.689750	
1130.000000	0.594631	0.725975	0.708673	0.676426	0.708673	0.689750	
1140.000000	0.596088	0.725456	0.714840	0.678795	0.714840	0.689750	
1150.000000	0.593364	0.711591	0.669481	0.658145	0.669481	0.689750	
1160.000000	0.557375	0.707000	0.677749	0.647375	0.677749	0.689750	
1170.000000	0.601048	0.711192	0.688378	0.666873	0.688378	0.689750	
1180.000000	0.604488	0.731717	0.704589	0.680265	0.704589	0.689750	
