Epoch	AUC-21	AUC-22	AUC-23	AUC-24	AUC-25	AUC-26	AUC-Avg	AUC-Mid	AUC-Best	
1.000000	0.465147	0.522898	0.496794	0.567075	0.336776	0.515169	0.483976	0.505981	0.483976	
10.000000	0.523412	0.471263	0.535323	0.466043	0.527383	0.472494	0.499320	0.497953	0.499320	
20.000000	0.529427	0.428101	0.557549	0.503639	0.544959	0.536995	0.516778	0.533211	0.516778	
30.000000	0.599556	0.519309	0.534427	0.519981	0.588856	0.513386	0.545919	0.527204	0.545919	
40.000000	0.580348	0.496324	0.505754	0.536127	0.543569	0.523787	0.530985	0.529957	0.545919	
50.000000	0.521632	0.516575	0.474206	0.487456	0.515072	0.508878	0.503970	0.511975	0.545919	
60.000000	0.496857	0.611608	0.469200	0.539810	0.587497	0.538250	0.540537	0.539030	0.545919	
70.000000	0.575711	0.543583	0.480405	0.465918	0.533359	0.558739	0.526286	0.538471	0.545919	
80.000000	0.558654	0.589844	0.548727	0.547628	0.663236	0.495761	0.567308	0.553690	0.567308	
90.000000	0.562486	0.595764	0.567864	0.585599	0.656562	0.504614	0.578815	0.576732	0.578815	
100.000000	0.505674	0.530479	0.486208	0.503331	0.629367	0.513291	0.528058	0.509483	0.578815	
110.000000	0.522236	0.471443	0.495665	0.515903	0.547237	0.529087	0.513595	0.519070	0.578815	
120.000000	0.481767	0.518863	0.530417	0.553363	0.484204	0.498850	0.511244	0.508856	0.578815	
130.000000	0.534809	0.538835	0.498042	0.553578	0.503787	0.500796	0.521641	0.519298	0.578815	
140.000000	0.479825	0.503719	0.437304	0.477331	0.567744	0.537533	0.500576	0.491772	0.578815	
150.000000	0.551034	0.583676	0.523434	0.581044	0.578161	0.490626	0.551329	0.564598	0.578815	
160.000000	0.576825	0.419993	0.555197	0.464713	0.646660	0.523472	0.531143	0.539334	0.578815	
170.000000	0.549399	0.548523	0.546324	0.589270	0.552313	0.517316	0.550524	0.548961	0.578815	
180.000000	0.437621	0.510916	0.577595	0.572682	0.664633	0.557269	0.553453	0.564975	0.578815	
